sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
503,71,94,992,-274,27,9
504,82,98,993,-262,35,15
505,85,108,989,-204,78,11
506,84,100,993,-125,109,5
507,78,96,1001,-55,62,23
508,69,92,987,-6,41,0
509,69,68,1016,13,66,-8
510,74,56,1013,9,128,-28
511,90,65,1048,0,193,-59
512,92,81,1068,35,201,-118
513,93,109,1075,89,171,-145
514,85,111,1083,203,103,-131
515,78,115,1060,322,50,-137
516,78,97,1057,425,54,-141
517,90,69,1085,521,78,-180
518,84,72,1103,541,109,-217
519,89,69,1117,460,115,-258
520,105,89,1119,332,82,-258
521,103,95,1121,177,13,-209
522,93,115,1109,7,-65,-141
523,76,101,1081,-88,-155,-71
524,79,111,1043,-69,-157,-47
525,85,95,1041,-32,-233,-131
526,64,113,1047,62,-243,-186
527,70,115,1024,173,-213,-215
528,69,119,1033,261,-190,-250
529,68,122,1013,277,-215,-223
530,69,110,978,226,-225,-153
531,69,96,969,197,-182,-141
532,68,120,932,212,-145,-163
533,62,126,950,287,-45,-208
534,56,146,980,390,74,-254
535,75,149,1019,357,125,-229
536,74,143,1023,250,130,-139
537,65,140,1065,93,87,-65
538,66,111,1078,-198,205,11
539,70,119,1053,-71,123,-24
540,88,117,1144,-239,255,3
541,107,131,1189,-221,281,-71
542,118,153,1246,-167,291,-129
543,128,181,1277,-129,234,-124
544,104,165,1344,-112,148,-51
545,111,139,1435,-125,148,3
546,175,130,1535,-114,277,-73
547,188,159,1672,132,564,-321
548,233,209,1942,447,767,-651
549,295,347,2048,802,984,-1034
550,311,434,2048,1228,1199,-1317
551,356,560,2048,1851,1255,-1450
552,391,705,2048,2408,1007,-1563
553,392,812,2048,2789,-26,-1364
554,313,829,2048,2710,-1829,-676
555,201,708,2048,2181,-3973,289
556,58,555,2048,1367,-5764,1201
557,-69,412,2048,449,-7086,1789
558,-149,281,2048,-317,-8045,2033
559,-257,169,2048,-668,-8565,1978
560,-330,87,2048,-733,-8764,1658
561,-376,54,1951,-729,-8856,1167
562,-435,44,1739,-641,-9104,828
563,-512,49,1499,-506,-9551,611
564,-599,94,1214,-366,-9985,416
565,-660,122,899,-243,-10395,304
566,-723,171,558,-163,-10774,296
567,-824,319,108,-270,-10956,412
568,-902,487,-442,-756,-10803,707
569,-904,598,-1003,-1420,-10178,1203
570,-852,638,-1419,-1831,-8868,1779
571,-720,643,-1658,-1987,-7067,2210
572,-570,576,-1803,-1897,-5176,2535
573,-502,482,-1850,-1397,-3543,2730
