sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
188,229,-42,1261,302,-104,90
189,229,-43,1254,376,-159,106
190,237,-64,1268,411,-198,120
191,236,-55,1281,435,-251,116
192,221,-73,1311,445,-310,116
193,221,-70,1306,445,-366,92
194,229,-58,1335,439,-427,34
195,249,-66,1351,439,-491,-21
196,238,-60,1352,433,-585,-76
197,234,-48,1375,429,-679,-81
198,243,-35,1367,403,-763,-48
199,249,-41,1376,351,-860,3
200,244,-48,1380,257,-985,49
201,243,-40,1354,173,-1106,83
202,240,-35,1333,124,-1220,110
203,244,-46,1318,83,-1341,110
204,242,-33,1309,64,-1452,79
205,243,-23,1283,93,-1528,36
206,243,-7,1287,173,-1563,-50
207,260,8,1285,292,-1550,-117
208,264,39,1262,374,-1554,-199
209,272,58,1283,439,-1515,-290
210,286,83,1308,464,-1458,-304
211,298,116,1351,486,-1374,-308
212,307,139,1383,525,-1325,-324
213,299,154,1409,616,-1327,-296
214,300,172,1457,755,-1370,-232
215,305,171,1472,837,-1476,-117
216,281,150,1484,837,-1620,87
217,271,116,1485,796,-1856,368
218,280,90,1469,710,-2161,661
219,250,34,1441,622,-2538,889
220,234,-13,1389,525,-2913,1014
221,193,-58,1331,409,-3208,1028
222,192,-80,1270,265,-3380,1008
223,204,-109,1228,95,-3442,975
224,209,-123,1188,-42,-3481,878
225,227,-119,1154,-147,-3487,706
226,238,-114,1145,-220,-3489,526
227,259,-94,1112,-218,-3476,338
228,291,-73,1077,-182,-3532,212
229,303,-58,1037,-167,-3644,149
230,306,-57,1000,-130,-3804,161
231,304,-55,969,-112,-3995,210
232,311,-53,908,-130,-4145,249
233,324,-46,863,-108,-4196,210
234,329,-49,831,-77,-4188,141
235,341,-40,791,-91,-4106,59
236,359,-38,758,-139,-4009,5
237,382,-28,743,-192,-3995,-27
238,386,-23,734,-231,-3997,-60
239,410,-32,710,-315,-4050,-42
240,440,-28,666,-446,-4149,-3
241,448,-11,593,-663,-4304,36
242,451,-15,567,-882,-4450,71
243,448,6,514,-1024,-4542,71
244,459,14,447,-1063,-4577,42
245,470,25,391,-907,-4624,-31
246,477,27,285,-700,-4704,-85
247,459,21,188,-544,-4733,-128
248,467,30,84,-493,-4702,-163
249,462,48,-43,-587,-4669,-183
250,458,88,-209,-825,-4608,-103
251,434,120,-378,-1179,-4462,38
252,397,165,-585,-1532,-4153,190
253,393,203,-745,-1706,-3534,276
254,429,229,-930,-1554,-2739,227
255,505,287,-1035,-1147,-1852,5
256,604,380,-1090,-522,-944,-312
257,601,408,-1007,269,-81,-410
258,589,396,-856,1085,472,-421
259,604,354,-712,1802,927,-287
260,623,259,-546,2267,1296,-46
261,673,145,-384,2513,1485,178
262,691,41,-246,2505,1552,299
263,685,-33,-142,2236,1523,352
264,677,-91,-44,1864,1458,354
265,704,-133,2,1421,1382,317
266,733,-122,45,1023,1333,161
267,771,-48,64,614,1312,-165
268,762,23,123,286,1362,-468
269,758,100,186,150,1413,-570
270,802,150,235,97,1376,-531
271,820,177,236,73,1251,-417
272,828,186,271,97,1114,-216
273,813,176,262,208,1044,67
274,813,146,250,433,1071,327
275,804,89,253,667,1216,473
276,773,60,266,880,1399,508
277,740,30,305,1109,1651,463
278,689,15,337,1294,1929,323
279,670,31,397,1290,2153,184
280,724,53,423,1071,2351,75
281,756,75,439,685,2497,26
282,735,111,440,204,2470,85
283,671,178,399,-302,2323,237
284,593,197,319,-825,2155,477
285,490,208,208,-1227,1966,809
286,393,218,79,-1526,1692,1167
287,362,295,-83,-1704,1483,1338
288,269,329,-215,-1350,1724,1282
289,175,330,-278,-229,2292,1155
290,161,345,-287,1183,3054,993
291,196,352,-262,2230,3898,829
292,173,338,-218,2585,4554,710
293,65,316,-206,2484,4882,735
294,-70,244,-187,2101,4890,1096
295,-181,136,-213,1458,4681,1700
296,-223,65,-281,698,4556,2178
297,-224,33,-283,79,4702,2227
298,-316,46,-258,58,5409,1905
299,-477,21,-97,702,6495,1544
300,-576,-22,191,1853,7681,1180
301,-577,-129,631,3253,8726,725
302,-513,-148,1173,4597,9612,-122
303,-405,-90,1805,5720,10288,-1224
304,-204,2,2048,5991,10274,-2068
305,11,84,2048,4890,9483,-2156
306,170,110,2048,2601,7899,-1138
307,200,53,2048,-436,5874,633
308,131,-64,2048,-3403,4095,2221
309,31,-193,2048,-5425,3187,3163
310,30,-316,2048,-6632,2657,3713
311,93,-414,2048,-6639,2474,3741
312,125,-484,2048,-5319,2423,3139
313,126,-510,2027,-3151,2349,2100
314,119,-506,2007,-860,2308,950
315,112,-462,2042,726,2255,112
316,139,-417,2048,1456,2296,-388
317,170,-339,2048,1646,2239,-818
318,200,-201,2048,1284,1948,-1093
319,220,-93,2048,618,1425,-1105
320,232,-18,2048,62,882,-851
321,210,34,2026,-235,464,-486
322,185,54,1905,-403,155,-175
323,218,36,1752,-544,-112,53
324,189,11,1617,-663,-370,219
325,163,-13,1494,-735,-534,360
326,124,-44,1394,-770,-599,471
327,111,-83,1313,-669,-571,520
328,106,-93,1220,-475,-483,454
329,82,-94,1141,-257,-347,323
330,67,-103,1093,-13,-237,178
331,56,-110,1096,196,-130,32
332,78,-99,1059,265,-102,-144
333,95,-77,1037,163,-128,-283
334,101,-37,1019,7,-190,-335
