sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
145,-359,-167,919,-28,-94,-22
146,-353,-173,909,-61,-32,-26
147,-342,-164,917,-120,15,-45
148,-351,-171,921,-131,27,-79
149,-348,-165,931,-94,21,-96
150,-350,-146,954,-67,-36,-116
151,-353,-153,934,-77,-86,-110
152,-333,-149,923,-94,-106,-88
153,-347,-146,917,-79,-116,-90
154,-339,-158,890,-59,-84,-79
155,-332,-157,903,-38,-26,-61
156,-335,-151,889,-38,50,-59
157,-325,-154,925,-65,111,-65
158,-335,-161,935,-75,123,-81
159,-332,-153,956,-92,85,-90
160,-348,-149,966,-90,11,-86
161,-331,-158,975,-84,-47,-69
162,-336,-156,942,-79,-110,-57
163,-339,-167,926,-100,-133,-51
164,-346,-168,919,-104,-98,-42
165,-341,-162,916,-96,-38,-24
166,-335,-171,920,-77,33,-20
167,-341,-159,911,-67,95,-30
168,-340,-154,929,-88,150,-26
169,-345,-168,934,-102,187,-8
170,-338,-163,956,-61,166,-16
171,-341,-147,952,-43,105,-18
172,-350,-160,982,-84,13,-26
173,-347,-156,963,-145,-71,-30
174,-361,-154,930,-188,-96,-40
175,-361,-157,916,-194,-45,-14
176,-343,-182,910,-143,54,31
177,-346,-176,911,-47,148,60
178,-353,-172,929,5,199,85
179,-355,-172,946,9,218,87
180,-354,-176,968,11,193,60
181,-351,-188,1006,-12,119,21
182,-372,-177,991,-57,-2,-28
183,-362,-173,980,-118,-98,-42
184,-360,-189,954,-159,-112,-32
185,-363,-192,933,-149,-94,-57
186,-355,-188,916,-168,-63,-61
187,-361,-183,908,-159,-12,-49
188,-342,-188,890,-84,62,-47
189,-359,-175,917,-32,132,-26
190,-348,-180,937,11,171,-16
191,-358,-180,963,29,109,-40
192,-359,-167,944,-16,21,-55
193,-366,-167,933,-57,-28,-47
194,-363,-172,947,-36,-47,-42
195,-359,-162,921,-45,-30,-26
196,-360,-162,920,-81,29,-20
197,-379,-163,931,-110,113,-20
198,-364,-171,932,-98,193,-28
199,-367,-162,932,-84,226,-18
200,-363,-172,962,-67,240,-8
201,-365,-161,978,-47,212,5
202,-356,-171,987,-36,113,0
203,-363,-176,980,-43,-14,-16
204,-351,-174,966,-73,-118,-32
205,-364,-151,943,-114,-153,-38
206,-363,-166,910,-112,-108,-38
207,-359,-178,915,-86,-38,-32
208,-343,-170,903,-26,56,-26
209,-360,-167,920,0,132,-26
210,-360,-169,954,7,152,-26
211,-363,-165,960,7,109,-30
212,-368,-163,967,-26,23,-42
213,-358,-168,955,-86,-38,-36
214,-365,-160,947,-108,-86,-43
215,-358,-168,936,-124,-104,-47
216,-363,-159,909,-149,-77,-38
217,-353,-163,913,-149,-26,-34
218,-354,-165,897,-98,33,-20
219,-349,-162,912,-28,93,-8
220,-356,-165,913,9,128,15
221,-347,-176,922,3,125,3
222,-364,-169,954,-26,105,-10
223,-356,-162,951,-57,52,-14
224,-364,-165,930,-75,-12,-12
225,-346,-161,935,-75,-59,-20
226,-355,-161,915,-96,-63,-22
227,-342,-172,893,-124,-14,-40
228,-346,-171,884,-157,72,-57
229,-346,-166,892,-159,132,-65
230,-334,-151,908,-120,158,-47
231,-338,-150,910,-77,140,-16
232,-348,-147,924,-42,105,0
233,-350,-134,924,-63,101,-4
234,-353,-139,953,-124,126,7
235,-357,-145,962,-174,150,27
236,-351,-138,994,-163,177,33
237,-346,-147,1021,-65,242,44
238,-336,-119,1075,130,365,107
239,-367,-100,1165,507,503,150
240,-444,-65,1340,1076,609,173
241,-487,-28,1498,1574,609,210
242,-556,5,1651,1773,460,304
243,-608,28,1782,1687,185,392
244,-675,24,1903,1390,-161,460
245,-734,12,1942,1058,-559,507
246,-779,-18,1982,636,-1036,611
247,-810,-52,1983,242,-1444,710
248,-815,-88,1930,44,-1864,816
249,-841,-120,1869,-6,-2258,904
250,-845,-135,1821,91,-2538,1003
251,-816,-169,1795,527,-2817,1183
252,-823,-197,1754,1093,-3114,1343
253,-842,-183,1754,1455,-3268,1439
254,-832,-188,1785,1585,-3440,1517
255,-841,-213,1811,1509,-3749,1517
256,-825,-219,1803,1277,-4208,1427
257,-842,-222,1725,871,-4733,1250
258,-823,-233,1611,283,-5250,1091
259,-741,-224,1478,-135,-5678,1042
260,-738,-206,1338,-209,-6036,984
261,-679,-229,1185,-90,-6245,994
262,-621,-250,1029,-49,-6467,1021
263,-565,-259,879,-98,-6614,910
264,-493,-247,739,-358,-6680,755
265,-398,-218,578,-659,-6747,601
266,-302,-192,420,-807,-6784,468
267,-219,-178,228,-870,-6790,335
268,-123,-164,22,-872,-6651,228
269,-7,-81,-147,-696,-6186,132
270,97,-25,-254,-221,-5571,85
271,240,13,-307,388,-4952,224
272,287,64,-330,880,-4344,439
273,340,60,-360,1292,-3694,687
274,406,52,-327,1525,-2999,876
275,441,32,-265,1611,-2360,1042
276,459,17,-192,1666,-1799,1105
277,485,11,-96,1910,-1313,1044
278,489,4,6,2154,-952,882
279,477,25,74,2154,-704,703
280,487,32,165,1876,-461,533
281,527,61,244,1468,-254,353
282,527,124,311,1156,-176,240
283,507,168,370,1117,-125,250
284,517,190,424,1066,-22,382
285,494,196,452,826,66,464
286,506,177,466,529,179,425
287,523,209,495,292,335,339
288,512,238,496,173,417,292
289,492,233,491,31,511,343
290,457,237,492,-186,597,349
291,424,207,497,-432,748,353
292,387,179,477,-647,927,433
293,379,143,461,-750,1109,519
294,377,152,430,-819,1308,587
295,355,122,397,-696,1419,632
296,390,153,379,-508,1582,691
297,367,238,380,-120,1748,726
298,346,252,384,292,1863,917
299,308,246,343,417,2027,1074
300,225,235,296,140,2216,1101
301,187,179,232,-403,2423,1099
302,134,81,193,-1034,2503,1074
303,183,100,163,-1637,2650,941
304,124,138,173,-1520,2955,822
305,153,174,237,-823,3410,996
306,205,159,315,-24,3832,1343
307,132,151,353,496,4044,1501
308,99,152,388,425,4148,1458
309,145,153,459,-333,4177,1460
310,17,278,526,-614,4238,1466
311,-143,255,591,-59,4240,1669
312,-232,111,652,332,4375,2205
313,-288,-61,708,349,4556,2468
314,-338,-239,785,68,4734,2298
315,-307,-366,902,-475,4763,1884
316,-334,-285,1014,-766,4808,1333
317,-482,-221,1101,-743,4740,974
318,-567,-239,1227,-625,4740,958
319,-593,-179,1349,-399,4746,966
320,-597,-178,1494,-245,4671,1068
321,-605,-181,1668,-196,4537,1283
322,-610,-206,1811,-59,4195,1494
323,-649,-324,1901,107,3625,1587
324,-683,-419,1925,33,2917,1437
325,-739,-415,1906,-352,2367,1031
326,-751,-431,1868,-811,1982,708
327,-672,-457,1817,-1100,1714,482
328,-634,-402,1764,-1190,1492,207
329,-644,-363,1708,-983,1292,9
330,-645,-379,1682,-754,1140,5
331,-626,-379,1685,-676,976,-22
332,-607,-371,1668,-844,732,-110
333,-584,-295,1633,-973,453,-178
334,-516,-272,1566,-848,226,-47
335,-449,-226,1491,-542,-24,132
336,-418,-204,1364,-133,-239,279
337,-398,-189,1281,226,-270,347
338,-401,-176,1207,394,-167,296
339,-413,-152,1180,322,5,179
340,-398,-138,1168,109,214,42
341,-375,-99,1145,-190,345,-34
342,-353,-85,1163,-245,337,-47
343,-331,-79,1165,25,134,-53
344,-329,-31,1130,330,-200,-67
345,-339,-31,1082,380,-481,-28
346,-351,-12,1047,337,-620,-6
347,-339,-25,996,169,-649,25
348,-320,-60,943,-30,-584,17
349,-309,-104,906,-274,-471,-57
350,-312,-110,870,-502,-325,-180
351,-305,-142,888,-696,-211,-313
352,-304,-98,891,-860,-141,-458
353,-295,-42,930,-793,-73,-442
354,-286,2,942,-329,-65,-252
355,-288,17,939,281,-102,27
356,-288,-46,925,537,-131,250
357,-298,-70,925,462,-86,261
358,-304,-83,895,189,0,164
359,-280,-70,913,-157,87,78
360,-283,-71,907,-340,105,5
361,-277,-76,933,-344,101,-38
362,-290,-66,935,-352,93,-102
363,-302,-33,966,-327,70,-110
364,-300,-17,1013,-153,52,-47
365,-302,-43,1017,-53,-63,37
366,-315,-65,1002,-129,-172,113
367,-315,-110,945,-256,-190,95
368,-307,-126,937,-372,-125,33
369,-305,-139,913,-469,-42,-10
370,-311,-140,902,-547,44,-77
371,-314,-128,931,-543,136,-125
372,-297,-114,947,-436,226,-143
373,-288,-101,962,-254,212,-147
374,-271,-82,993,-55,123,-120
375,-277,-56,996,136,3,-67
376,-267,-61,987,166,-133,27
377,-285,-76,965,130,-190,33
378,-277,-70,946,1,-163,64
379,-281,-71,927,-112,-124,64
380,-290,-85,931,-200,-47,64
381,-283,-92,927,-174,64,56
382,-289,-103,946,-65,119,11
383,-288,-101,983,17,140,-36
384,-279,-98,996,11,89,-81
385,-285,-85,1000,-77,-18,-114
386,-306,-79,996,-137,-102,-120
387,-312,-77,970,-143,-161,-77
388,-310,-104,960,-94,-178,-18
389,-316,-114,928,-67,-129,0
390,-307,-120,928,-139,-51,-24
391,-300,-130,941,-170,29,-38
392,-293,-137,942,-102,80,-69
393,-297,-127,963,-47,101,-96
394,-307,-110,979,-40,109,-127
395,-313,-128,1012,-83,83,-149
396,-315,-124,1011,-106,0,-149
397,-303,-142,1000,-108,-92,-168
398,-305,-160,975,-114,-157,-196
399,-312,-148,979,-221,-167,-241
400,-300,-163,962,-389,-116,-272
401,-300,-169,950,-454,-71,-292
402,-303,-146,935,-360,-14,-297
403,-290,-151,955,-174,27,-256
404,-281,-168,977,-18,46,-250
405,-288,-154,982,-12,1,-286
406,-301,-149,976,-112,-43,-303
407,-295,-141,981,-161,-47,-317
408,-291,-144,992,-258,-67,-315
409,-302,-173,952,-350,-94,-313
410,-288,-173,934,-331,-77,-323
411,-305,-179,927,-217,-28,-301
412,-286,-188,928,-75,41,-276
413,-282,-188,961,7,74,-327
414,-296,-181,954,-8,76,-393
415,-297,-167,982,-49,76,-438
416,-299,-144,998,-116,50,-499
417,-292,-140,1017,-258,-2,-526
418,-290,-144,1002,-383,-75,-553
419,-293,-144,977,-418,-145,-565
420,-303,-151,935,-370,-137,-542
421,-294,-166,935,-258,-81,-538
422,-304,-168,926,-159,21,-522
423,-288,-145,912,-73,126,-495
424,-291,-159,938,-16,191,-483
425,-285,-148,937,-51,230,-491
426,-274,-147,984,-112,230,-530
427,-284,-142,990,-174,132,-553
428,-287,-153,982,-176,19,-565
429,-291,-144,973,-153,-40,-567
430,-295,-148,958,-102,-47,-543
431,-315,-150,931,-4,-12,-542
432,-307,-161,938,25,95,-524
433,-302,-161,958,25,171,-524
434,-310,-158,949,42,228,-528
435,-297,-159,956,70,279,-528
436,-292,-167,962,60,279,-540
437,-294,-135,986,13,244,-575
438,-298,-124,1011,-79,156,-553
439,-287,-147,994,-106,52,-555
440,-312,-147,992,-75,-32,-579
441,-312,-170,969,-122,-77,-561
442,-300,-171,937,-190,-81,-584
443,-284,-183,928,-254,-42,-633
444,-291,-163,913,-241,21,-653
445,-291,-141,919,-153,93,-618
446,-275,-143,936,13,150,-540
447,-284,-138,951,195,136,-473
448,-277,-139,957,357,87,-424
449,-294,-141,949,396,9,-407
450,-318,-142,962,316,-12,-417
451,-303,-151,990,156,11,-444
452,-309,-150,986,1,-10,-469
453,-313,-160,973,-57,-38,-483
454,-310,-171,953,-14,-2,-493
455,-329,-180,954,66,54,-506
456,-318,-176,973,115,132,-530
457,-310,-148,979,107,117,-561
458,-306,-117,1025,128,58,-551
459,-304,-112,1006,205,-24,-497
460,-306,-127,996,240,-84,-442
461,-298,-144,971,173,-149,-397
462,-304,-159,964,76,-168,-364
463,-308,-192,930,25,-102,-413
464,-315,-186,926,27,21,-516
465,-308,-195,939,-42,148,-618
466,-296,-176,951,-135,183,-684
467,-301,-162,954,-77,130,-696
468,-296,-136,946,113,109,-657
469,-289,-137,961,322,76,-583
470,-281,-115,956,476,37,-543
471,-285,-131,953,445,-12,-524
472,-300,-139,942,355,-36,-502
473,-299,-145,920,275,0,-495
474,-299,-149,922,228,80,-510
475,-306,-147,941,189,181,-514
476,-284,-115,967,195,261,-510
477,-274,-114,988,257,228,-481
478,-287,-110,989,369,140,-450
479,-295,-116,1010,472,72,-420
480,-296,-117,977,519,-6,-395
481,-308,-139,989,466,-71,-409
482,-307,-130,952,355,-45,-456
483,-309,-132,945,214,23,-504
484,-308,-135,935,121,128,-508
485,-298,-129,969,115,195,-493
486,-302,-126,958,160,193,-473
487,-300,-121,980,250,156,-459
488,-313,-115,985,349,117,-471
489,-309,-108,987,386,66,-463
490,-318,-108,990,365,21,-450
491,-325,-117,963,267,31,-436
492,-309,-150,947,173,95,-446
493,-302,-146,922,70,138,-475
494,-296,-138,936,-28,195,-508
495,-305,-132,940,-57,220,-485
496,-303,-132,958,80,195,-446
497,-298,-143,969,232,128,-409
498,-292,-159,979,347,37,-417
499,-291,-155,966,351,-38,-471
500,-300,-150,949,238,-49,-561
501,-300,-154,942,64,1,-643
502,-309,-127,947,-137,89,-704
503,-298,-117,949,-290,166,-696
504,-296,-120,949,-227,177,-645
505,-288,-100,945,-30,195,-561
506,-265,-122,955,125,173,-489
507,-306,-118,941,167,103,-459
508,-293,-112,951,171,103,-500
509,-302,-109,949,125,117,-563
510,-298,-113,948,-38,148,-598
511,-287,-121,946,-180,208,-608
512,-300,-124,969,-204,212,-598
513,-313,-131,976,-49,193,-584
514,-321,-118,988,193,164,-563
515,-325,-100,986,332,134,-524
516,-314,-112,983,300,109,-508
517,-299,-98,981,197,50,-549
518,-294,-103,959,80,-12,-563
519,-296,-98,947,62,-51,-542
520,-306,-103,928,128,-59,-483
521,-306,-106,907,265,0,-418
522,-312,-121,901,472,66,-381
523,-326,-123,915,654,130,-374
524,-321,-131,933,728,179,-409
525,-308,-118,937,697,134,-436
526,-299,-106,962,593,58,-465
527,-310,-92,963,478,-14,-469
528,-289,-91,964,451,-47,-434
529,-305,-66,966,505,-63,-424
530,-302,-57,952,509,-36,-426
531,-300,-72,951,408,23,-432
532,-311,-81,944,279,72,-452
533,-299,-85,930,154,125,-477
534,-322,-82,962,85,119,-514
535,-312,-74,963,56,130,-536
536,-319,-90,953,15,130,-536
537,-314,-77,970,-61,140,-520
538,-299,-83,968,-79,132,-504
539,-305,-82,959,-10,52,-458
540,-317,-89,949,64,17,-424
541,-321,-89,941,74,42,-389
542,-314,-89,938,44,82,-383
543,-324,-86,929,-14,140,-383
544,-307,-93,962,-22,205,-375
545,-316,-103,960,39,195,-417
546,-327,-96,965,56,146,-430
547,-330,-102,964,21,171,-442
548,-329,-109,978,-6,179,-446
549,-324,-101,962,-20,177,-434
550,-342,-109,988,-12,175,-454
551,-329,-110,959,-24,212,-473
552,-315,-100,982,-28,193,-479
553,-324,-87,997,-24,156,-493
554,-319,-96,1003,-79,144,-497
555,-320,-100,1006,-141,93,-524
556,-321,-97,998,-168,29,-547
557,-328,-102,982,-139,-18,-504
558,-327,-108,988,-28,-38,-428
559,-331,-123,972,107,-45,-399
560,-347,-110,962,201,13,-426
561,-333,-111,984,189,95,-440
562,-317,-96,975,117,119,-461
563,-323,-84,988,103,103,-483
564,-313,-74,1018,128,64,-483
565,-305,-65,1016,113,1,-473
566,-325,-62,1018,85,-65,-448
567,-327,-57,1002,72,-110,-418
568,-340,-54,993,78,-131,-377
569,-318,-58,967,107,-120,-317
570,-335,-69,959,148,-77,-303
571,-326,-77,958,169,-18,-297
572,-314,-69,961,113,42,-329
573,-332,-63,973,0,85,-350
574,-318,-60,995,-83,68,-354
575,-306,-64,980,-131,-24,-368
576,-324,-74,960,-174,-122,-372
577,-318,-80,959,-180,-133,-354
578,-332,-69,938,-116,-129,-313
579,-321,-84,923,-18,-118,-258
580,-317,-97,926,70,-67,-250
581,-322,-102,934,125,9,-233
582,-331,-101,949,142,85,-237
583,-321,-101,961,107,125,-274
584,-318,-89,979,68,103,-299
585,-318,-85,1004,44,35,-307
586,-315,-94,995,-20,-65,-299
587,-315,-92,982,-100,-163,-313
588,-310,-103,950,-141,-206,-329
589,-315,-117,906,-161,-204,-344
590,-321,-127,897,-170,-129,-379
591,-314,-123,886,-182,-28,-407
592,-315,-115,914,-90,50,-426
593,-312,-100,932,0,93,-401
594,-319,-92,938,25,119,-366
595,-302,-92,957,-10,154,-323
596,-298,-87,976,-63,117,-311
597,-301,-95,967,-133,46,-303
598,-297,-101,964,-161,-20,-317
599,-312,-110,950,-209,-79,-319
600,-300,-122,914,-260,-43,-323
601,-309,-96,914,-211,52,-309
602,-304,-100,926,-67,132,-264
603,-288,-87,935,85,179,-204
604,-305,-98,942,140,185,-161
605,-298,-74,956,107,199,-127
606,-290,-84,983,89,179,-86
607,-292,-72,966,107,121,-94
608,-292,-84,962,95,54,-86
609,-292,-74,939,44,31,-73
610,-309,-75,924,-8,44,-55
611,-321,-72,927,-4,138,-47
612,-319,-82,938,11,236,-14
613,-313,-103,973,37,275,3
614,-322,-90,976,17,261,-22
615,-319,-96,990,-61,212,13
616,-330,-89,1010,-53,162,25
617,-322,-98,989,15,103,50
618,-335,-103,965,29,44,46
619,-327,-121,959,-30,29,21
620,-337,-130,955,-112,74,-20
621,-334,-122,948,-167,123,-36
622,-330,-119,967,-127,136,-34
623,-324,-117,971,-81,156,-22
624,-330,-113,1003,-47,148,-22
625,-326,-115,1018,-51,83,-16
626,-321,-112,1005,-81,-2,-16
627,-327,-106,980,-88,-69,3
628,-328,-119,958,-69,-81,9
629,-336,-124,953,-75,-47,-4
630,-327,-133,951,-155,29,-18
631,-333,-129,962,-233,91,-47
632,-331,-126,976,-170,128,-28
633,-335,-130,1000,-34,111,15
634,-331,-148,1006,78,70,25
635,-328,-151,1032,85,17,1
636,-331,-133,1037,19,-30,-26
637,-319,-104,1045,23,-36,-28
638,-325,-102,1079,78,-43,-10
639,-344,-70,1108,134,-4,-22
640,-340,-51,1171,113,82,-20
641,-365,-11,1238,95,253,-20
642,-367,7,1348,152,371,-4
643,-412,12,1476,242,283,50
644,-430,12,1581,404,52,128
645,-446,30,1664,501,-264,261
646,-502,30,1727,570,-581,408
647,-580,15,1781,660,-815,582
648,-639,-15,1815,724,-1043,720
649,-672,-36,1837,724,-1258,853
650,-711,-96,1822,714,-1542,906
651,-686,-113,1813,656,-1840,876
652,-697,-118,1784,599,-2219,841
653,-672,-143,1724,558,-2711,814
654,-658,-116,1659,556,-3159,806
655,-637,-110,1581,544,-3590,839
656,-612,-93,1527,595,-3887,876
657,-584,-86,1458,628,-4077,880
658,-546,-56,1406,591,-4135,898
659,-493,-42,1359,582,-4217,976
660,-465,-33,1312,667,-4352,1109
661,-448,-35,1262,794,-4461,1171
662,-409,-46,1232,746,-4510,1220
663,-381,-32,1168,484,-4625,1277
664,-362,-42,1123,287,-4758,1353
665,-326,-86,1047,191,-4827,1380
666,-308,-103,964,187,-4850,1322
667,-276,-131,876,48,-4889,1316
668,-225,-150,792,-108,-4899,1318
669,-204,-162,670,-145,-4885,1251
670,-135,-178,551,-53,-4842,1218
671,-89,-151,479,132,-4756,1140
672,-9,-170,398,406,-4555,1056
673,73,-153,335,513,-4301,968
674,120,-136,260,552,-4057,828
675,170,-122,227,613,-3833,695
676,237,-84,206,791,-3518,609
677,277,-34,231,1000,-3206,523
678,311,16,264,1123,-2944,490
679,316,20,269,1003,-2698,550
680,337,2,290,794,-2479,589
681,371,-8,318,587,-2276,519
682,386,-7,329,394,-2127,396
683,393,15,303,259,-1983,257
684,451,38,295,205,-1731,125
685,462,85,290,316,-1569,0
686,468,144,303,484,-1504,-71
687,498,218,280,505,-1459,-65
688,515,290,247,316,-1502,-12
689,549,345,155,169,-1518,7
690,563,385,61,78,-1458,50
691,528,398,-33,-47,-1284,132
692,524,415,-114,-167,-942,218
693,498,400,-203,-389,-551,285
694,478,414,-254,-717,-129,361
695,449,433,-269,-1075,291,414
696,430,495,-313,-1237,675,511
697,390,512,-333,-989,1091,751
698,370,480,-315,-616,1486,1130
699,439,409,-284,-217,1917,1453
700,425,367,-250,-88,2332,1611
701,353,319,-211,-225,2720,1734
702,302,254,-143,-413,3144,1830
703,228,184,-58,-579,3476,1888
704,142,177,51,-508,3748,1857
705,72,191,213,-241,4001,1839
706,8,155,383,111,4263,2013
707,-52,72,552,382,4517,2339
708,-118,-72,702,615,4707,2558
709,-213,-187,805,521,4802,2625
710,-273,-357,953,89,4835,2492
711,-266,-449,1089,-463,4755,2089
712,-302,-371,1188,-860,4583,1591
713,-386,-333,1299,-1026,4435,1375
714,-363,-271,1461,-825,4548,1488
715,-300,-331,1594,-790,4562,1703
716,-367,-328,1589,-772,4257,1718
717,-418,-364,1556,-905,3884,1769
718,-409,-414,1503,-1129,3667,1820
719,-428,-445,1485,-1178,3431,1693
720,-354,-426,1450,-983,3435,1515
721,-385,-421,1496,-504,3501,1367
722,-384,-442,1521,-200,3417,1275
723,-387,-420,1528,-120,3324,1046
724,-444,-337,1548,-354,3234,867
725,-410,-336,1553,-485,3027,882
726,-412,-248,1583,-407,2789,832
727,-373,-226,1572,-575,2626,820
728,-296,-259,1541,-903,2375,1007
729,-322,-303,1472,-790,2011,1056
730,-325,-344,1423,-192,1748,1068
731,-348,-345,1401,511,1595,970
732,-394,-259,1405,767,1630,728
733,-395,-253,1447,365,1750,556
734,-370,-252,1512,-211,1724,371
735,-338,-266,1503,-799,1455,322
736,-321,-274,1486,-1000,1054,408
737,-358,-308,1442,-788,677,507
738,-360,-340,1412,-379,412,607
739,-395,-336,1404,-8,261,546
740,-406,-335,1359,232,201,501
741,-388,-347,1322,310,201,396
742,-370,-317,1287,128,181,203
743,-321,-297,1238,-233,111,48
744,-314,-288,1187,-452,-26,-92
745,-315,-254,1146,-454,-102,-209
746,-326,-227,1142,-374,-184,-254
747,-308,-200,1123,-176,-252,-217
748,-300,-172,1093,113,-340,-151
749,-288,-159,1082,373,-354,-124
750,-275,-152,1056,373,-333,-125
751,-262,-137,1038,216,-307,-167
752,-259,-138,990,54,-325,-194
753,-264,-127,971,-40,-342,-211
754,-248,-134,943,-112,-282,-198
755,-256,-132,959,-157,-221,-206
756,-249,-131,954,-120,-145,-209
757,-254,-130,954,-16,-114,-194
758,-259,-135,963,105,-55,-186
759,-240,-141,974,99,13,-200
760,-252,-147,995,-22,15,-249
761,-247,-108,1007,-190,-51,-315
762,-242,-90,1013,-288,-168,-286
763,-243,-113,981,-325,-348,-208
764,-237,-142,942,-235,-430,-133
765,-257,-174,894,-83,-436,-102
766,-265,-193,889,48,-313,-98
