AccelerometerX,AccelerometerY,AccelerometerZ
-772,931,3926
-941,958,3988
-1056,994,4069
-1085,1015,4120
-973,1012,4067
-911,1017,4004
-928,1045,4039
-917,1051,4080
-959,1021,4101
-1004,1016,4163
-1001,1027,4225
-909,948,4193
-742,890,4082
-650,932,4000
-708,1017,4045
-829,1054,4142
-899,1028,4149
-938,986,4160
-934,948,4106
-918,969,4045
-948,1020,4037
-1019,1059,4063
-1071,1104,4189
-1067,1133,4273
-1009,1074,4250
-948,1060,4186
-914,1063,4158
-847,1034,4107
-784,1033,4042
-796,1049,4071
-843,1048,4103
-887,1049,4094
-911,1056,4058
-897,1110,4065
-926,1104,4080
-933,1020,4085
-882,972,4052
-865,937,4008
-871,929,4022
-853,952,4019
-885,1039,4061
-991,1069,4087
-1032,1064,4138
-1021,1059,4174
-936,1039,4148
-805,1047,4113
-736,1047,4078
-742,1042,4081
-776,1065,4100
-868,1034,4133
-955,965,4183
-958,938,4159
-890,942,4098
-817,977,4063
-817,1011,4044
-820,1006,4067
-821,982,4077
-822,952,4044
-820,952,3997
-868,955,3978
-888,961,3974
-867,1023,4027
-842,1044,4072
-805,1023,4102
-781,999,4123
-731,981,4103
-669,1011,4092
-655,996,4096
-671,989,4091
-717,1013,4095
-823,1046,4108
-915,1054,4149
-932,1085,4144
-875,1121,4110
-868,1090,4135
-848,1065,4165
-820,1102,4143
-854,1106,4134
-910,1046,4140
-906,999,4131
-851,1016,4095
-824,1050,4079
-890,1039,4120
-954,1000,4119
-956,983,4091
-911,960,4024
-826,953,3954
-752,977,3889
-710,984,3880
-704,991,3898
-708,976,3887
-730,960,3820
-768,969,3761
-785,974,3710
-730,965,3635
-635,976,3521
-570,951,3434
-534,883,3327
-513,804,3170
-522,767,3030
-615,755,2903
-739,790,2843
-844,813,2838
-954,755,2904
-884,705,2971
-801,710,3059
-776,721,3270
-813,791,3566
-906,808,3871
-1007,754,4203
-1187,836,4634
-1604,930,5417
-2029,892,6537
-2122,917,7564
-1960,1138,8509
-1992,1408,9861
-2174,1478,11222
-2431,1379,12016
-2624,1332,12241
-2610,1425,12014
-2433,1293,11477
-1891,1026,10924
-1211,963,10236
-899,980,9484
-577,940,9023
-174,851,8499
-113,655,7834
-216,395,7114
-79,316,6322
237,306,5529
604,161,4772
872,-58,4064
1034,-234,3376
1001,-334,2784
923,-310,2402
791,-271,2041
712,-343,1609
960,-428,1209
1225,-387,745
1263,-306,539
1236,-219,517
1237,-237,389
1284,-211,271
1573,-33,145
2307,50,-395
3155,156,-954
3801,341,-1154
4078,568,-976
3944,1037,-398
3436,1596,309
2928,1769,611
2665,1722,680
2653,1633,660
2534,1391,569
2181,1200,485
1629,1200,477
902,1177,558
132,1032,612
-711,899,728
-1547,904,735
-2231,1074,674
-2735,1251,573
-3070,1227,357
-3273,1161,243
-3535,1143,526
-3731,1064,875
-3669,1099,1110
-3496,1309,972
-3485,1541,837
-3701,1631,895
-3931,1510,1073
-4226,1423,1371
-4367,1416,1597
-4319,1505,1921
-4250,1741,2347
-4349,1916,2596
-4508,1932,2796
-4553,1817,2947
-4414,1604,2873
-4197,1444,2684
-4032,1392,2684
-3966,1477,2934
-4007,1713,3394
-4093,1842,3836
-4044,1507,4096
-3803,996,3965
-3569,735,3752
-3472,784,3519
-3556,1053,3610
-4199,1395,4171
-4923,1308,4901
-4979,890,5435
-4390,488,5379
-3585,279,4916
-2979,212,4503
-2679,257,4426
-2984,495,4809
-3678,667,5340
-4127,655,5865
-4151,520,6057
-3617,410,6010
-2930,448,5799
-2491,342,5551
-2251,200,5556
-2185,170,5748
-2183,179,5913
-2337,237,6123
-2572,179,6213
-2420,63,6239
-1941,-28,6145
-1313,-100,5924
-714,-41,5669
-404,160,5685
-461,266,5919
-584,163,6103
-507,7,6049
-143,-91,5884
497,-174,5624
1129,-230,5203
1489,-153,4924
1570,18,4820
1386,123,4775
1159,140,4796
1118,164,4717
1156,227,4550
1148,264,4431
1139,275,4338
1062,285,4236
898,214,4141
813,138,4028
824,195,3886
792,283,3774
648,352,3805
429,345,3835
212,326,3860
-43,347,3863
-277,345,3846
-350,442,3757
-437,543,3747
-503,546,3776
-547,551,3798
-584,571,3837
-667,611,3836
-838,621,3823
-961,647,3887
-978,706,3962
-917,765,3983
-897,759,4029
-907,724,4071
-918,726,4091
-920,762,4138
-870,775,4118
-862,794,4101
-916,794,4088
-951,776,4140
-967,780,4195
-1021,824,4255
-1031,832,4312
-938,825,4258
-860,790,4187
-835,750,4177
-782,753,4161
-788,782,4169
-841,782,4211
-868,749,4226
-857,732,4194
-923,716,4199
-955,718,4229
-955,733,4225
-917,730,4215
-859,717,4159
-857,707,4103
-879,686,4062
-898,724,4057
-915,764,4104
-895,750,4147
-885,750,4158
-906,734,4148
-928,686,4131
-924,655,4091
-893,681,4055
-873,723,4051
-880,747,4089
-891,764,4094
-881,755,4087
-871,729,4065
-832,711,4046
-761,718,4006
-769,728,4016
-898,729,4096
-996,742,4150
-1015,774,4179
-992,768,4191
-972,728,4201
-897,723,4169
-819,724,4153
-813,725,4152
-820,755,4136
-835,815,4158
-883,818,4203
-905,763,4203
-859,746,4189
-779,750,4149
-715,754,4089
-700,763,4045
-753,750,4033
-811,736,4075
-840,699,4094
-827,729,4100
-830,773,4165
-833,776,4212
-791,712,4172
-755,685,4117
-733,700,4084
-771,714,4060
-856,699,4079
-943,684,4156
-931,653,4174
-923,636,4086
-903,653,3957
-829,672,3847
-762,674,3794
-700,629,3741
-657,586,3701
-643,578,3613
-636,550,3496
-640,508,3400
-628,447,3307
-633,414,3199
-667,465,3163
-773,515,3285
-819,527,3509
-790,539,3664
-776,559,3729
-777,607,3849
-871,683,4112
-1191,695,4657
-1456,653,5347
-1490,588,5940
-1414,587,6561
-1335,707,7248
-1500,870,8052
-1882,994,9093
-2146,975,10115
-2074,946,10834
-1925,959,11012
-1770,954,10711
-1538,949,10250
-1300,938,9820
-1178,990,9431
-1339,967,9134
-1585,915,8854
-1631,824,8505
-1271,826,7949
-833,972,7286
-645,1095,6951
-598,916,6768
-506,421,6330
-222,-31,5492
-23,-209,4426
-71,-221,3540
-179,-85,2923
-351,132,2453
-439,198,2028
-366,100,1515
-83,-51,973
489,-132,317
875,-201,-425
858,-153,-815
634,100,-861
455,314,-909
645,339,-856
1230,381,-870
1823,506,-955
2005,739,-572
1920,996,58
1855,1193,809
1984,1296,1332
2322,1291,1419
2608,1362,1349
3008,1515,1286
3199,1664,1326
3030,1774,1581
2540,1798,1901
2004,1937,2189
1714,2225,2352
1749,2390,2343
2032,2418,2374
2209,2377,2337
2154,2180,2198
1844,1990,2083
1252,1872,2033
644,1797,1913
151,1701,1770
-238,1583,1649
-658,1564,1443
-1151,1537,1213
-1606,1495,1130
-1955,1601,1090
-2263,1648,932
-2471,1559,858
-2560,1433,831
-2509,1362,842
-2558,1411,923
-2816,1445,1172
-3050,1447,1319
-3059,1563,1312
-2976,1744,1402
-2917,1853,1612
-2937,1815,1794
-3093,1772,1987
-3298,1673,2089
-3451,1700,2067
-3677,2080,2294
-3834,2282,2710
-3890,2046,3021
-3777,1783,3088
-3682,1810,3071
-3841,1905,3217
-4014,1734,3282
-4174,1570,3373
-4404,1523,3789
-4420,1460,4310
-4194,1334,4556
-3793,1113,4460
-3487,911,4217
-3405,935,4136
-3670,1227,4468
-4137,1260,4921
-4406,902,5124
-4257,654,5117
-3901,703,5025
-3634,881,5013
-3239,967,5191
-2775,958,5370
-2529,783,5367
-2468,550,5355
-2493,438,5344
-2418,562,5407
-2331,793,5529
-2295,913,5758
-2361,786,5915
-2368,526,5930
-2139,381,5940
-1721,363,5874
-1274,361,5703
-1047,318,5522
-983,256,5510
-1060,278,5553
-1237,238,5575
-1207,179,5518
-1032,195,5499
-756,125,5382
-471,109,5177
-254,183,5094
-142,173,5018
-145,73,4918
-203,18,4831
-133,127,4787
0,250,4761
324,235,4720
655,196,4553
835,208,4426
933,256,4377
926,309,4296
809,351,4285
666,392,4294
580,393,4327
641,342,4288
824,312,4103
853,342,3983
749,387,3969
602,451,3936
410,490,3931
313,499,3926
259,518,3903
164,573,3892
74,606,3916
92,623,3881
59,627,3886
-15,617,3865
-159,625,3913
-362,621,4021
-513,622,4125
-652,629,4195
-727,598,4221
-741,595,4240
-744,589,4254
-795,604,4258
-914,627,4275
-980,657,4285
-1009,684,4310
-1034,719,4318
-1116,765,4357
-1110,744,4396
-950,705,4320
-775,671,4219
-668,647,4180
-660,662,4164
-762,700,4173
-832,741,4227
-833,763,4253
-837,726,4269
-822,658,4283
-785,651,4250
-801,648,4194
-819,639,4153
-840,681,4162
-906,690,4185
-914,644,4175
-913,655,4171
-947,677,4204
-949,660,4215
-875,648,4159
-790,627,4115
-713,592,4062
-674,626,4043
-700,712,4052
-837,729,4100
-874,709,4107
-837,718,4133
-813,703,4137
-807,668,4127
-800,657,4156
-813,628,4161
-782,631,4111
-804,690,4116
-862,743,4189
-889,747,4231
-934,707,4228
-984,679,4211
-991,625,4167
-846,632,4130
-697,702,4126
-688,693,4135
-731,679,4125
-789,679,4132
-834,679,4119
-814,712,4108
-880,728,4132
-998,698,4177
-1028,674,4205
-895,656,4144
-694,675,4060
-580,677,4021
-661,651,4008
-800,653,4037
-843,694,4033
-878,695,4008
-912,697,3954
-926,727,3920
-875,720,3869
-725,681,3769
-522,674,3627
-441,690,3551
-488,657,3471
-535,593,3364
-582,553,3244
-648,494,3107
-679,484,3036
-657,541,2988
-641,545,2948
-643,566,2982
-706,558,3042
-725,472,3112
-717,410,3252
-687,422,3448
-679,544,3677
-777,685,3937
-953,671,4281
-1174,568,4792
-1458,368,5442
-1719,208,6128
-1856,297,6740
-1888,588,7399
-1987,753,8108
-1990,630,8617
-1992,503,9097
-2051,539,9677
-2151,689,10146
-2277,848,10424
-2443,1029,10621
-2596,1127,10806
-2651,1034,10770
-2541,877,10468
-2170,903,9983
-1809,887,9596
-1476,666,9167
-1107,474,8438
-756,415,7462
-466,355,6496
-253,226,5685
-102,174,5070
-14,230,4648
-169,117,4185
-334,-165,3724
-269,-447,3225
53,-622,2548
471,-605,1837
707,-462,1282
655,-425,929
415,-516,746
233,-430,631
392,-140,576
759,174,545
1051,251,561
1383,139,533
1704,117,420
1822,282,465
1702,524,553
1590,737,790
1683,1016,1094
1980,1155,1046
2354,1113,946
2589,1076,962
2553,1151,1087
2401,1249,1228
2370,1537,1256
2424,2020,1402
2562,2283,1634
2620,2315,1591
2571,2228,1554
2386,2079,1520
2010,1996,1502
1561,1893,1534
1031,1738,1491
473,1619,1415
-106,1583,1287
-741,1589,1057
-1361,1630,955
-1819,1724,941
-2188,1732,897
-2483,1548,814
-2668,1310,644
-2721,1393,471
-2804,1697,344
-2920,1843,475
-2981,1713,828
-3073,1459,1244
-3052,1217,1489
-2831,1140,1427
-2464,1491,1190
-2195,1914,1047
-2277,1759,1152
-2727,1404,1570
-3257,1455,2227
-3712,1613,2791
-3881,1402,3082
-3614,1125,2994
-3229,1213,2775
-2935,1385,2686
-2824,1395,2776
-3114,1444,3170
-3768,1436,3618
-4207,1188,3985
-4196,991,4143
-4030,1055,4187
-3754,1139,4221
-3398,1013,4199
-3176,718,4172
-3168,431,4229
-3308,454,4337
-3682,869,4721
-4045,1074,5188
-4166,837,5454
-4019,370,5432
-3472,-104,5160
-2742,-295,4832
-2333,-86,4649
-2499,501,5026
-3150,884,5650
-3737,640,6172
-3765,136,6281
-3133,-99,6047
-2275,55,5849
-1583,184,5752
-1201,191,5667
-1300,161,5743
-1742,96,5902
-2195,17,6058
-2306,-13,6224
-1821,-16,6369
-1215,29,6278
-773,4,6132
-338,-132,5934
28,-266,5692
338,-282,5544
615,-65,5639
610,186,5815
418,134,5828
286,-23,5813
276,-147,5740
439,-236,5576
748,-253,5420
1142,-258,5200
1434,-315,4952
1631,-341,4774
1756,-226,4578
1731,-78,4486
1439,-99,4443
1045,-154,4380
705,-122,4287
586,-54,4186
653,19,4066
670,9,4025
673,-118,3943
757,-183,3750
752,-127,3536
592,-21,3468
287,6,3553
-10,43,3684
-241,153,3764
-383,209,3834
-443,206,3789
-497,217,3734
-537,256,3743
-544,281,3738
-578,306,3805
-663,303,3936
-786,290,4039
-846,338,4161
-910,408,4186
-1037,436,4238
-1147,429,4321
-1167,341,4348
-1011,284,4270
-863,359,4223
-888,438,4275
-942,414,4286
-971,439,4314
-1016,452,4350
-1040,455,4366
