AccelerometerX,AccelerometerY,AccelerometerZ
-162,2127,3787
-235,2161,3860
-339,2131,3874
-394,2081,3792
-341,2040,3736
-246,2064,3701
-131,2112,3694
-9,2150,3693
67,2162,3652
103,2136,3603
100,2123,3597
74,2167,3610
-14,2221,3699
-118,2257,3732
-191,2258,3724
-184,2234,3675
-118,2185,3652
-70,2141,3661
-17,2128,3668
-5,2131,3666
-87,2141,3682
-197,2147,3720
-260,2135,3745
-271,2118,3781
-255,2141,3826
-224,2165,3815
-180,2192,3796
-162,2222,3804
-184,2205,3785
-153,2198,3765
-82,2197,3741
-60,2191,3738
-50,2173,3753
-53,2166,3750
-68,2173,3738
-91,2171,3740
-107,2145,3740
-112,2140,3741
-108,2177,3757
-89,2208,3749
-93,2208,3764
-105,2178,3787
-72,2160,3751
-9,2147,3707
39,2156,3668
3,2170,3677
-64,2196,3727
-121,2207,3777
-133,2220,3797
-143,2206,3757
-156,2192,3720
-138,2165,3721
-105,2141,3722
1,2135,3687
119,2155,3661
151,2172,3669
96,2180,3679
-39,2176,3700
-183,2157,3730
-249,2140,3768
-226,2142,3749
-151,2166,3699
-82,2183,3640
-66,2210,3642
-83,2197,3667
-126,2173,3723
-167,2170,3741
-174,2168,3741
-144,2167,3717
-128,2160,3731
-161,2173,3748
-165,2203,3772
-140,2197,3761
-137,2203,3755
-113,2204,3755
-36,2189,3764
22,2184,3750
9,2198,3761
-73,2211,3777
-161,2212,3777
-239,2167,3781
-285,2167,3798
-295,2176,3836
-290,2157,3851
-312,2157,3876
-384,2167,3842
-462,2170,3803
-488,2159,3815
-423,2175,3792
-384,2238,3738
-451,2248,3736
-619,2218,3768
-822,2213,3808
-1009,2243,3815
-1109,2302,3775
-1150,2352,3762
-1147,2381,3748
-1136,2415,3694
-1184,2474,3634
-1280,2539,3651
-1342,2587,3672
-1294,2637,3700
-1194,2635,3679
-1129,2648,3633
-1081,2649,3618
-1005,2628,3585
-897,2626,3534
-811,2591,3495
-772,2563,3458
-760,2513,3428
-759,2481,3409
-710,2485,3425
-597,2465,3472
-505,2454,3527
-441,2443,3528
-366,2448,3506
-319,2455,3495
-323,2440,3485
-315,2385,3589
-318,2285,3742
-296,2214,3814
-209,2184,3808
-146,2204,3739
-88,2169,3743
24,2119,3729
193,2120,3804
321,2043,3874
365,1939,3885
375,1873,3843
327,1812,3766
274,1774,3753
276,1777,3780
298,1840,3800
258,1894,3914
227,1850,4035
249,1760,4070
316,1719,4026
428,1735,3969
573,1765,3882
628,1810,3904
589,1822,3960
556,1801,4023
563,1772,4055
628,1757,4027
725,1727,3978
816,1709,3904
823,1693,3853
749,1658,3827
638,1693,3839
526,1764,3912
467,1811,3996
469,1809,3967
524,1764,3891
566,1724,3792
605,1731,3716
613,1825,3751
567,1923,3808
472,1939,3876
320,1911,3981
249,1869,4012
331,1844,3926
439,1842,3849
456,1899,3820
430,1950,3803
392,1969,3808
328,1931,3822
247,1912,3801
189,1948,3782
126,1999,3756
66,2043,3754
11,2059,3753
-43,2052,3783
-70,2049,3836
-57,2052,3843
7,2051,3787
66,2061,3728
64,2090,3709
42,2104,3738
20,2089,3778
1,2087,3818
17,2070,3834
29,2053,3809
-15,2027,3839
-52,1993,3873
-24,2012,3889
8,2042,3871
26,2039,3852
47,2016,3847
70,2040,3828
105,2054,3833
149,2077,3859
164,2085,3868
124,2074,3887
30,2078,3892
-25,2102,3876
8,2109,3855
47,2106,3843
42,2118,3813
35,2116,3798
58,2092,3785
110,2103,3737
127,2138,3711
61,2152,3721
-32,2135,3760
-78,2116,3777
-98,2124,3817
-123,2112,3834
-97,2079,3826
-18,2066,3749
56,2091,3694
89,2104,3666
77,2099,3675
-3,2093,3757
-56,2091,3856
-56,2081,3888
-19,2087,3816
11,2089,3768
6,2109,3728
-9,2155,3719
4,2156,3739
-3,2129,3796
9,2128,3822
21,2135,3807
32,2123,3809
5,2084,3783
-54,2094,3768
-91,2093,3743
-96,2094,3751
-88,2116,3800
-56,2128,3824
-34,2116,3864
-53,2104,3879
-54,2087,3833
-27,2082,3790
-24,2103,3792
-30,2144,3785
-38,2160,3818
-57,2127,3830
-77,2093,3801
-93,2088,3792
-80,2086,3775
-42,2091,3737
-15,2133,3721
-12,2159,3746
-23,2146,3781
-57,2114,3792
-47,2094,3757
-24,2093,3700
-44,2086,3654
-99,2124,3678
-124,2159,3719
-116,2134,3742
-129,2119,3738
-134,2128,3722
-119,2128,3680
-90,2127,3633
-85,2129,3654
-70,2129,3690
-97,2126,3724
-127,2138,3780
-97,2125,3773
-27,2134,3715
33,2129,3719
102,2090,3687
101,2111,3662
-6,2154,3719
-73,2175,3763
-104,2192,3783
-138,2184,3791
-139,2167,3795
-73,2130,3752
-5,2104,3697
21,2114,3657
2,2117,3648
-40,2105,3647
-67,2061,3632
-90,2040,3557
-117,2051,3518
-94,2019,3445
-81,1972,3342
-101,1935,3235
-211,1875,3112
-365,1780,2911
-530,1653,2739
-562,1458,2413
-456,1203,1996
-342,984,1641
-255,812,1320
-170,646,990
-117,511,648
-205,402,295
-390,311,42
-613,304,-57
-966,305,-315
-1199,390,-144
-1251,620,256
-1167,890,642
-1003,1038,1007
-1128,1123,1238
-1378,1153,1592
-1650,1049,2037
-1949,803,2493
-2038,503,2911
-1895,297,3201
-1706,286,3352
-1666,471,3491
-1828,613,3770
-1933,362,3966
-1874,-233,4173
-1818,-844,4468
-1674,-1333,4653
-1364,-1629,4841
-1128,-1623,5032
-1144,-1359,5302
-1484,-1024,5589
-1888,-859,5949
-1975,-942,6353
-1915,-1223,6638
-1657,-1565,6848
-1403,-1827,6801
-976,-1966,6680
-604,-2002,6735
-447,-2030,7021
-496,-2202,7126
-533,-2541,7284
-266,-2872,7491
223,-3086,7740
652,-3206,7709
810,-3328,7483
976,-3399,7227
1232,-3325,7170
1279,-3236,7205
1079,-3330,7270
788,-3494,7477
512,-3528,7638
230,-3472,7694
-16,-3413,7684
-109,-3373,7638
-76,-3363,7557
-49,-3347,7374
-89,-3315,7229
-284,-3231,7215
-630,-3132,7252
-950,-3028,7256
-1250,-2924,7173
-1517,-2822,7032
-1793,-2701,6928
-2010,-2610,6840
-2092,-2565,6792
-2149,-2519,6697
-2136,-2480,6450
-2070,-2427,6135
-2026,-2373,5889
-1913,-2269,5569
-1804,-2211,5396
-1768,-2208,5280
-1724,-2218,5073
-1607,-2247,4761
-1470,-2233,4355
-1332,-2144,3946
-1163,-2018,3606
-1044,-1836,3310
-1056,-1605,3010
-1131,-1344,2765
-1178,-1168,2650
-1279,-1061,2510
-1423,-979,2354
-1500,-889,2130
-1443,-706,1792
-1259,-378,1363
-983,-18,1017
-691,229,722
-457,371,471
-322,541,320
72,735,324
284,999,268
265,1328,265
-13,1612,255
-350,1872,177
-620,2091,191
-640,2205,438
-418,2201,777
-106,2169,1048
95,2189,1246
228,2259,1437
278,2307,1696
339,2318,2073
427,2327,2464
403,2406,2807
234,2480,3052
54,2448,3155
-69,2395,3301
-25,2355,3477
148,2311,3590
216,2307,3653
168,2292,3751
71,2253,3817
1,2251,3900
-15,2256,3899
-7,2325,3807
-34,2432,3739
-17,2491,3687
26,2523,3645
35,2542,3609
17,2500,3564
-12,2424,3610
-37,2294,3702
6,2193,3721
64,2214,3707
54,2311,3711
32,2353,3704
35,2339,3697
21,2332,3735
45,2335,3744
78,2349,3769
47,2322,3739
70,2298,3740
168,2285,3753
244,2274,3735
232,2279,3792
127,2268,3787
67,2263,3715
35,2276,3664
35,2290,3640
59,2319,3642
76,2338,3651
43,2340,3638
33,2348,3604
35,2370,3582
65,2375,3534
142,2348,3513
145,2347,3545
59,2356,3601
-4,2323,3645
-12,2275,3642
-27,2256,3656
8,2246,3619
95,2242,3604
131,2254,3638
119,2241,3646
80,2295,3652
25,2351,3686
-5,2342,3706
-31,2326,3685
-77,2336,3713
-140,2344,3723
-162,2344,3727
-156,2333,3724
-107,2380,3712
-31,2400,3706
31,2386,3687
65,2368,3680
92,2364,3658
102,2375,3668
60,2384,3677
18,2380,3681
-17,2347,3673
-47,2322,3653
-47,2321,3640
-57,2308,3656
-45,2285,3667
-22,2262,3688
-31,2269,3688
-30,2289,3696
-35,2312,3689
-1,2328,3666
35,2337,3670
45,2340,3653
56,2313,3685
67,2295,3681
45,2307,3674
-4,2315,3657
-6,2289,3630
17,2290,3610
38,2297,3600
23,2286,3617
7,2282,3651
-10,2275,3660
-50,2309,3689
-69,2344,3712
-45,2340,3729
4,2328,3724
42,2329,3724
91,2334,3700
120,2325,3697
133,2319,3691
111,2322,3686
54,2309,3674
21,2301,3661
-2,2297,3672
-6,2281,3667
25,2284,3647
59,2304,3617
52,2317,3606
5,2316,3603
-11,2305,3596
10,2307,3602
26,2299,3595
64,2283,3559
70,2274,3551
50,2273,3566
42,2270,3590
60,2302,3616
34,2332,3643
-20,2314,3652
-92,2278,3623
-145,2272,3622
-106,2292,3633
-50,2348,3657
-27,2369,3672
-15,2371,3667
-27,2384,3649
-3,2354,3638
24,2346,3629
-31,2379,3689
-49,2386,3743
-19,2333,3724
-27,2317,3692
-32,2322,3692
9,2314,3669
34,2335,3661
33,2358,3662
10,2365,3672
2,2358,3675
9,2346,3657
-18,2360,3650
-44,2351,3636
-51,2316,3612
-65,2265,3589
-57,2244,3569
-16,2231,3554
36,2204,3542
14,2207,3541
-41,2242,3557
-80,2263,3592
-100,2280,3584
-78,2343,3561
-64,2357,3546
-86,2313,3571
-90,2303,3608
-117,2332,3640
-185,2349,3628
-241,2356,3628
-320,2400,3629
-470,2477,3668
-565,2500,3675
-638,2484,3685
-763,2472,3688
-856,2495,3675
-815,2553,3629
-791,2626,3593
-813,2686,3550
-877,2712,3521
-979,2700,3514
-1087,2692,3510
-1169,2737,3537
-1194,2794,3561
-1151,2797,3552
-1052,2793,3503
-983,2775,3460
-923,2741,3431
-810,2695,3413
-722,2701,3404
-693,2733,3460
-699,2721,3531
-668,2705,3549
-606,2737,3554
-556,2814,3562
-532,2879,3573
-531,2862,3601
-489,2793,3649
-442,2730,3725
-388,2618,3837
-255,2444,3844
-164,2383,3753
-115,2416,3759
-46,2397,3733
-14,2394,3701
20,2396,3707
68,2402,3805
158,2321,3904
279,2174,3962
418,2050,3993
607,1963,3959
835,1898,3914
1005,1845,3904
1115,1762,3923
1181,1640,3873
1167,1575,3847
1113,1563,3860
1075,1537,3863
1125,1464,3847
1177,1355,3849
1242,1240,3841
1253,1155,3847
1240,1131,3889
1243,1125,3867
1244,1159,3803
1204,1216,3807
1138,1251,3790
1109,1229,3824
1087,1194,3886
1061,1235,3879
1014,1331,3785
957,1438,3739
898,1554,3691
781,1628,3697
755,1657,3702
705,1690,3722
579,1718,3775
492,1698,3803
430,1706,3857
397,1789,3878
422,1904,3858
405,2002,3844
385,2034,3860
410,1993,3887
425,1941,3904
435,1929,3937
422,1914,4001
443,1880,4004
474,1887,3965
437,1942,3968
396,1980,3976
397,1971,3978
416,1926,3985
437,1917,3972
463,1943,3950
501,1964,3936
536,2007,3928
510,2037,3952
473,2025,3978
503,1965,3975
576,1927,3929
612,1904,3866
627,1902,3812
623,1930,3800
580,1951,3795
494,1965,3787
470,1970,3805
462,1968,3832
469,1962,3826
502,1947,3823
530,1923,3762
504,1937,3736
484,1956,3720
498,1944,3728
506,1929,3739
503,1931,3729
495,1971,3719
494,1954,3708
498,1949,3708
479,1961,3713
472,1947,3704
466,1931,3696
479,1906,3659
487,1888,3630
477,1902,3618
464,1937,3612
458,1979,3648
424,2019,3735
389,2001,3823
427,1936,3806
489,1909,3754
516,1923,3727
540,1925,3750
578,1907,3785
619,1912,3806
629,1943,3835
636,1959,3863
610,1944,3876
560,1918,3867
518,1926,3858
492,1981,3888
481,1993,3940
531,1980,3927
571,1971,3893
581,1950,3870
612,1933,3859
651,1940,3855
626,1947,3861
589,1927,3855
584,1907,3827
547,1892,3809
517,1883,3796
543,1874,3798
575,1888,3770
594,1921,3749
613,1905,3729
607,1888,3714
584,1887,3711
584,1901,3737
567,1910,3760
518,1895,3773
479,1878,3778
516,1887,3754
567,1910,3747
621,1896,3740
613,1883,3737
550,1898,3780
521,1922,3821
537,1930,3811
541,1931,3794
526,1930,3823
533,1912,3866
573,1883,3871
618,1869,3849
632,1873,3873
633,1883,3884
619,1876,3894
578,1883,3886
541,1909,3902
545,1916,3918
587,1905,3943
638,1868,3915
678,1864,3897
661,1906,3892
626,1916,3881
608,1905,3910
577,1888,3912
568,1887,3902
588,1893,3879
619,1885,3814
644,1876,3747
621,1882,3732
578,1901,3749
587,1877,3754
655,1848,3673
652,1902,3625
614,1931,3570
553,1907,3525
472,1910,3507
381,1911,3479
324,1890,3414
280,1860,3337
257,1847,3234
268,1856,3103
233,1892,3011
115,1924,2977
-52,1948,2970
-231,1977,2968
-363,1944,2924
-454,1860,2845
-527,1762,2781
-531,1663,2665
-482,1578,2523
-447,1546,2423
-451,1546,2319
-480,1530,2267
-554,1527,2311
-602,1570,2390
-635,1531,2428
-684,1417,2408
-779,1279,2361
-806,1145,2306
-804,1018,2239
-807,899,2208
-801,791,2211
-761,731,2265
-777,707,2239
-857,587,2289
-895,543,2388
-872,495,2453
-852,422,2490
-923,346,2509
-1044,334,2641
-1274,425,2655
-1533,548,2719
-1760,618,2936
-1863,647,3140
-1879,598,3365
-1799,433,3641
-1692,204,3755
-1541,33,3761
-1439,-19,3730
-1345,-109,3703
-1380,-218,3727
-1337,-360,3811
-1502,-538,4009
-1918,-568,4365
-2651,-453,4736
-3365,-276,4982
-3505,-291,5259
-3709,-541,5232
-3691,-803,5024
-3215,-1018,4905
-3320,-1188,5049
-4092,-1163,5334
-4628,-1024,5442
-5103,-1007,5514
-5776,-1074,5520
-6134,-1083,5567
-6227,-1132,5719
-6312,-1266,5828
-6302,-1420,5930
-6176,-1542,5948
-5933,-1617,5794
-5753,-1656,5713
-5753,-1674,5879
-5840,-1681,5931
-5769,-1729,5885
-5342,-1747,5693
-4339,-1680,5410
-3136,-1612,5189
-2202,-1592,5040
-1575,-1655,5015
-1256,-1759,5207
-1239,-1807,5531
-1488,-1850,5878
-1785,-1940,6030
-1999,-2009,6067
-1992,-1996,6040
-1625,-1959,5891
-1205,-1979,5893
-1015,-2014,5986
-859,-2086,6141
-844,-2206,6428
-942,-2332,6559
-996,-2478,6515
-932,-2584,6343
-633,-2609,6094
-299,-2570,5827
-65,-2504,5637
29,-2444,5425
-58,-2435,5241
-341,-2432,5149
-622,-2384,4845
-789,-2313,4589
-959,-2147,4425
-1080,-1886,4243
-1167,-1662,4090
-1177,-1474,3824
-1059,-1344,3526
-911,-1241,3182
-760,-1167,2936
-643,-1205,2622
-452,-1312,2118
-187,-1183,1511
-105,-659,1156
-178,-17,775
-347,586,449
-657,1059,398
-1030,1286,480
-1238,1370,778
-1180,1337,942
-941,1374,1009
-612,1655,1015
-400,2045,876
-340,2340,733
-315,2387,781
-143,2239,840
202,2195,1090
496,2180,1464
553,2132,1676
252,2191,1990
-151,2284,2402
-378,2276,2767
-404,2228,3073
-300,2164,3263
-14,2124,3289
267,2149,3313
437,2216,3345
542,2307,3349
605,2347,3350
582,2338,3391
448,2355,3453
285,2361,3568
117,2349,3692
-29,2363,3755
-159,2403,3823
-241,2400,3802
-219,2387,3740
-112,2396,3672
41,2393,3610
168,2368,3543
194,2295,3520
169,2259,3574
183,2227,3597
229,2204,3562
245,2225,3590
224,2262,3623
176,2297,3591
159,2328,3578
168,2350,3581
195,2372,3561
217,2403,3571
233,2413,3628
230,2408,3663
246,2377,3675
280,2316,3677
301,2267,3672
331,2260,3676
347,2319,3656
318,2362,3657
278,2318,3653
234,2314,3666
208,2323,3659
197,2331,3691
221,2316,3722
252,2318,3726
342,2323,3666
432,2317,3635
518,2329,3609
544,2330,3608
466,2324,3604
339,2322,3625
254,2320,3647
218,2313,3639
236,2318,3603
290,2333,3596
329,2357,3578
333,2385,3603
336,2387,3635
324,2384,3645
300,2351,3639
327,2297,3617
348,2286,3597
337,2290,3616
302,2269,3634
263,2254,3641
257,2266,3636
269,2296,3617
265,2326,3636
229,2324,3636
214,2327,3626
244,2336,3652
264,2366,3639
278,2362,3628
306,2334,3643
318,2321,3653
349,2337,3639
385,2338,3598
396,2329,3569
408,2350,3578
364,2355,3609
283,2331,3620
227,2314,3642
216,2307,3639
240,2340,3632
280,2351,3618
277,2365,3607
227,2383,3622
204,2391,3664
265,2353,3680
322,2291,3623
312,2286,3569
268,2281,3588
236,2275,3629
249,2284,3677
280,2306,3697
325,2343,3654
334,2363,3632
326,2347,3631
311,2343,3644
321,2325,3648
353,2292,3643
355,2293,3681
344,2307,3725
380,2267,3704
413,2243,3632
399,2286,3585
370,2321,3565
362,2342,3576
334,2342,3605
293,2366,3634
234,2411,3659
166,2423,3640
124,2416,3614
135,2406,3581
176,2393,3570
203,2369,3580
199,2378,3600
207,2391,3650
194,2378,3662
162,2380,3633
153,2369,3614
190,2318,3596
229,2317,3563
260,2332,3570
250,2337,3590
211,2355,3631
159,2359,3643
132,2336,3653
156,2324,3635
210,2313,3622
263,2313,3643
301,2297,3640
301,2284,3662
298,2269,3681
314,2265,3683
309,2255,3677
315,2264,3661
345,2303,3651
315,2333,3650
284,2327,3653
263,2310,3655
261,2305,3636
266,2297,3637
290,2290,3648
294,2318,3652
288,2348,3632
306,2348,3617
303,2330,3608
283,2331,3641
323,2297,3641
380,2278,3643
381,2292,3657
373,2286,3650
376,2273,3654
344,2268,3648
337,2253,3639
342,2249,3622
331,2280,3632
355,2301,3636
393,2339,3592
335,2363,3593
278,2352,3629
255,2313,3648
254,2293,3669
286,2291,3658
279,2315,3665
250,2347,3681
206,2349,3696
217,2345,3679
223,2315,3669
241,2291,3663
275,2286,3639
306,2305,3646
303,2329,3664
264,2321,3662
198,2330,3674
154,2331,3674
165,2350,3659
203,2379,3666
246,2354,3655
268,2318,3600
247,2300,3577
227,2314,3600
227,2329,3608
213,2327,3621
191,2336,3624
148,2365,3605
93,2373,3588
12,2349,3566
-86,2336,3557
-172,2330,3546
-274,2362,3582
-408,2453,3637
-567,2488,3673
-793,2454,3775
-966,2458,3773
-1188,2603,3808
-1366,2672,3800
-1426,2699,3711
-1454,2750,3685
-1472,2820,3717
-1438,2804,3693
-1414,2751,3652
-1368,2759,3611
-1302,2802,3588
-1226,2827,3573
-1143,2835,3546
-1070,2819,3557
-1023,2752,3566
-893,2645,3549
-709,2533,3486
-568,2433,3458
-487,2304,3479
-413,2267,3475
-393,2331,3468
-353,2387,3501
-291,2334,3601
-194,2252,3702
15,2162,3782
298,2010,3801
550,1848,3747
739,1783,3666
887,1734,3573
1039,1696,3605
1187,1682,3767
1297,1662,3842
1341,1691,3859
1277,1730,3843
1229,1722,3777
1248,1658,3818
1321,1597,3941
1415,1533,4025
1529,1470,4030
1705,1455,3946
1911,1484,3795
2061,1529,3703
2116,1615,3710
2052,1654,3784
1932,1636,3886
1817,1641,3969
1682,1666,3929
1525,1741,3914
1443,1784,3872
1417,1786,3781
1379,1784,3742
1326,1714,3727
1273,1653,3748
1169,1660,3767
1024,1756,3796
907,1860,3833
792,1924,3845
703,1942,3840
646,1931,3763
604,1943,3712
608,1950,3694
622,1981,3673
594,2017,3675
549,1992,3708
478,1976,3762
395,1990,3806
342,2017,3807
301,2057,3778
268,2063,3764
260,2062,3760
266,2085,3752
248,2089,3738
194,2071,3789
191,2059,3765
246,2115,3744
218,2204,3731
158,2262,3718
160,2263,3751
199,2208,3759
232,2164,3750
274,2134,3755
292,2109,3765
266,2130,3798
216,2164,3807
152,2200,3799
106,2226,3808
102,2204,3870
117,2161,3878
171,2136,3856
265,2127,3815
405,2105,3757
488,2109,3753
491,2124,3746
451,2132,3728
379,2155,3741
298,2157,3759
244,2179,3801
257,2190,3796
297,2184,3753
315,2161,3724
328,2189,3707
345,2208,3685
355,2187,3702
342,2180,3736
327,2197,3744
334,2172,3744
323,2162,3715
288,2150,3706
307,2125,3734
378,2113,3761
415,2130,3777
454,2121,3745
502,2127,3704
489,2151,3690
441,2147,3698
407,2118,3693
378,2098,3706
350,2103,3717
339,2111,3716
352,2144,3728
381,2170,3719
390,2176,3692
354,2185,3691
344,2163,3707
363,2131,3696
381,2122,3707
387,2106,3719
412,2081,3712
432,2103,3700
433,2131,3680
403,2164,3693
362,2166,3729
381,2156,3765
435,2132,3763
463,2133,3734
445,2142,3736
438,2146,3733
422,2145,3731
386,2152,3755
399,2149,3741
432,2148,3724
456,2144,3727
464,2131,3734
479,2141,3749
514,2131,3738
522,2141,3732
493,2156,3734
499,2113,3730
508,2071,3719
505,2054,3675
497,2041,3635
501,2011,3588
495,1994,3570
496,1981,3532
526,1951,3491
573,1921,3429
604,1877,3316
613,1831,3151
