AccelerometerX,AccelerometerY,AccelerometerZ
-406,1464,4040
-412,1463,4036
-431,1463,4034
-441,1467,4032
-461,1463,4060
-470,1470,4039
-449,1469,4017
-442,1465,4020
-439,1474,4023
-434,1470,4013
-434,1474,4021
-431,1472,4045
-439,1478,4073
-446,1482,4065
-427,1470,4048
-400,1459,4045
-392,1463,4040
-382,1464,4018
-389,1471,4016
-391,1472,4021
-384,1468,4015
-388,1457,4012
-384,1448,4006
-386,1458,4029
-384,1474,4048
-404,1470,4036
-413,1460,4021
-389,1453,4001
-384,1457,4012
-405,1477,4047
-424,1458,4047
-407,1446,4014
-382,1451,4014
-354,1449,3998
-380,1449,4001
-399,1485,4031
-428,1491,4037
-435,1488,4056
-413,1477,4061
-399,1465,4053
-398,1451,4023
-401,1456,3994
-413,1487,4048
-417,1482,4092
-402,1470,4068
-379,1471,4020
-382,1478,4001
-383,1486,4020
-368,1483,4006
-413,1476,4004
-444,1483,4026
-455,1519,4037
-454,1515,4038
-407,1485,4038
-357,1496,4034
-373,1497,4039
-408,1480,4059
-432,1489,4071
-449,1473,4058
-439,1472,4032
-419,1495,4023
-433,1480,4000
-446,1490,4016
-450,1501,4029
-448,1508,4031
-433,1499,4027
-426,1487,4011
-421,1474,4001
-404,1478,4006
-426,1488,4001
-450,1479,3999
-431,1487,3988
-411,1492,3978
-408,1490,3968
-398,1503,3975
-403,1519,3981
-401,1517,3994
-401,1516,4007
-389,1505,4002
-394,1499,4027
-413,1502,4026
-405,1517,4040
-421,1515,4044
-434,1504,4033
-423,1514,4023
-416,1521,4024
-445,1517,4051
-465,1507,4044
-464,1505,4044
-447,1502,4057
-442,1489,4044
-448,1489,4044
-457,1497,4048
-469,1497,4059
-474,1500,4065
-461,1499,4048
-449,1501,4032
-449,1498,4053
-471,1507,4068
-471,1502,4071
-456,1507,4067
-438,1505,4063
-425,1501,4070
-427,1506,4074
-427,1505,4062
-433,1508,4037
-415,1516,4039
-419,1519,4055
-438,1506,4032
-432,1510,3994
-398,1504,3969
-388,1524,3964
-421,1520,3982
-452,1525,4001
-454,1532,3978
-420,1515,3958
-357,1486,3912
-335,1473,3872
-365,1482,3859
-409,1515,3862
-441,1546,3852
-443,1526,3800
-433,1505,3763
-397,1483,3731
-381,1467,3698
-356,1460,3655
-352,1453,3594
-362,1454,3561
-399,1444,3574
-444,1415,3560
-461,1426,3553
-435,1416,3519
-367,1388,3466
-296,1412,3454
-258,1444,3462
-241,1473,3507
-297,1453,3567
-396,1398,3631
-495,1356,3739
-550,1338,3811
-558,1337,3808
-554,1295,3750
-526,1237,3653
-478,1177,3507
-442,1089,3280
-416,980,3152
-398,919,3072
-448,805,2935
-428,708,2723
-344,658,2451
-331,605,2203
-376,552,2031
-443,633,2062
-692,685,2128
-1020,602,2151
-1246,573,2142
-1323,531,2141
-1186,417,2165
-937,309,2118
-704,167,2034
-495,3,1908
-570,-167,1871
-1070,-207,2202
-1921,-168,2721
-2630,-101,3235
-2584,107,3567
-1592,121,3392
-256,-83,3127
742,-423,3035
967,-720,3124
258,-914,3451
-703,-711,3980
-1359,-249,4417
-1480,-87,4598
-989,-89,4695
-433,-195,4909
-206,-464,5158
-133,-768,5246
-82,-907,5194
82,-962,5005
66,-979,4886
-90,-981,4975
-222,-888,5274
-399,-958,5599
-362,-1164,5838
-204,-1484,5779
-174,-1698,5575
-208,-1844,5396
-109,-1982,5139
-106,-2049,5126
-298,-2239,5271
-714,-2086,5671
-941,-2280,5860
-650,-2438,5725
-602,-2241,5551
-531,-2508,5251
-302,-2550,5114
-551,-2516,5138
-986,-2695,5335
-1281,-2268,5731
-1369,-2408,5967
-1194,-2410,6043
-1217,-2343,6016
-1340,-2456,5966
-1531,-2564,5973
-1858,-2635,6050
-2020,-2561,6253
-2099,-2424,6548
-2345,-2316,6813
-2586,-2291,6903
-2642,-2260,6905
-2621,-2251,6849
-2615,-2253,6812
-2574,-2237,6802
-2526,-2231,6792
-2504,-2201,6778
-2400,-2174,6759
-2150,-2187,6729
-2042,-2233,6615
-2082,-2292,6370
-2042,-2328,6100
-2008,-2339,5936
-1963,-2314,5872
-1848,-2276,5773
-1710,-2246,5604
-1664,-2213,5392
-1626,-2125,5241
-1587,-2056,5151
-1502,-2003,5020
-1387,-1929,4889
-1310,-1832,4704
-1475,-1750,4633
-1365,-1746,4419
-1354,-1541,4265
-1252,-1581,3968
-1034,-1412,3812
-899,-1198,3792
-847,-1127,3734
-840,-1105,3616
-940,-1055,3437
-1006,-853,3118
-1042,-607,2896
-997,-417,2802
-804,-320,2744
-548,-180,2605
-450,-43,2491
-390,76,2399
-242,224,2328
-152,328,2247
-274,358,2184
-563,485,2260
-762,686,2291
-659,832,2221
-268,869,2043
65,832,1870
225,838,1769
265,916,1744
230,990,1763
128,1087,1787
-183,1179,1763
-584,1408,1882
-780,1673,1928
-580,1783,1926
-163,1719,1875
181,1647,1881
304,1709,2004
253,1819,2169
253,1891,2320
350,1871,2359
298,1774,2374
40,1816,2456
-320,1968,2667
-427,2072,2861
-95,2159,2951
222,2160,3018
261,2111,3080
199,2158,3212
105,2192,3405
-34,2194,3526
-302,2159,3649
-450,2182,3673
-341,2238,3612
-64,2244,3556
38,2200,3574
-97,2183,3736
-246,2186,3877
-256,2206,3921
-222,2188,3909
-233,2158,3905
-265,2146,3919
-271,2155,3966
-246,2163,3991
-259,2151,3990
-296,2119,3998
-266,2090,3934
-253,2112,3875
-365,2140,3876
-451,2153,3915
-364,2154,3875
-242,2122,3787
-202,2089,3736
-246,2103,3741
-289,2147,3788
-300,2161,3820
-284,2120,3826
-260,2085,3798
-211,2060,3732
-192,2064,3673
-216,2065,3704
-244,2094,3802
-316,2105,3855
-390,2101,3846
-381,2115,3853
-335,2113,3831
-354,2074,3811
-352,2048,3760
-298,2071,3733
-255,2098,3774
-289,2086,3828
-375,2034,3840
-382,2031,3809
-351,2066,3811
-351,2084,3838
-332,2096,3828
-339,2071,3837
-330,2056,3832
-284,2069,3832
-254,2060,3832
-255,2049,3863
-270,2061,3886
-278,2055,3866
-269,2052,3807
-251,2052,3761
-252,2073,3796
-264,2076,3851
-309,2057,3872
-326,2025,3845
-287,2028,3805
-244,2048,3790
-285,2026,3786
-374,2018,3797
-400,2066,3805
-393,2097,3786
-336,2068,3735
-298,2040,3717
-290,2058,3738
-310,2065,3761
-316,2057,3741
-282,2057,3732
-236,2041,3705
-254,2043,3706
-331,2044,3744
-412,2036,3787
-436,2034,3773
-386,2034,3741
-341,2063,3735
-334,2080,3757
-357,2077,3792
-382,2087,3816
-346,2096,3817
-310,2088,3819
-304,2063,3853
-318,2062,3865
-329,2064,3867
-327,2070,3854
-340,2081,3849
-387,2051,3880
-394,2041,3871
-420,2030,3845
-446,2044,3833
-475,2040,3840
-460,2054,3801
-485,2038,3806
-517,2038,3822
-543,2056,3814
-566,2050,3815
-562,2055,3814
-596,2065,3825
-599,2048,3819
-569,2050,3807
-553,2078,3783
-614,2092,3801
-701,2076,3850
-664,2096,3837
-606,2077,3826
-654,2058,3841
-805,2061,3879
-899,2096,3902
-871,2102,3894
-812,2070,3874
-828,2053,3877
-882,2069,3876
-900,2087,3869
-840,2136,3852
-753,2158,3841
-711,2129,3762
-725,2131,3754
-809,2144,3823
-921,2117,3909
-1037,2043,3988
-1203,1990,4081
-1315,1989,4129
-1252,1996,4063
-1031,2000,3947
-837,1976,3905
-781,1913,3902
-772,1852,3853
-669,1861,3841
-525,1887,3857
-371,1862,3848
-253,1836,3775
-170,1812,3696
-166,1862,3841
-179,1851,4187
-107,1785,4128
36,1812,4006
228,1850,3926
372,1828,3893
468,1801,3883
551,1829,3844
593,1867,3777
531,1909,3820
375,1941,3882
257,1953,3913
268,1973,3874
290,1963,3822
309,1917,3773
309,1919,3771
253,1950,3784
156,1928,3767
63,1895,3737
66,1883,3735
105,1895,3730
129,1887,3745
151,1876,3734
132,1851,3667
125,1856,3603
106,1887,3630
105,1918,3715
128,1902,3721
169,1875,3633
211,1887,3591
212,1921,3645
179,1952,3732
158,1964,3815
231,1951,3829
357,1912,3788
456,1894,3757
516,1889,3736
503,1906,3782
392,1921,3839
288,1924,3859
273,1936,3844
337,1946,3837
392,1973,3844
328,1977,3894
224,1949,3912
174,1956,3924
156,1951,3917
134,1926,3909
88,1934,3900
22,1944,3915
-17,1933,3921
-31,1925,3895
-4,1915,3846
7,1930,3824
-55,1938,3846
-152,1916,3834
-218,1912,3843
-190,1961,3876
-147,1967,3877
-109,1936,3864
-110,1936,3838
-133,1973,3867
-191,1980,3901
-234,1974,3922
-230,1959,3945
-170,1975,3905
-120,1976,3897
-88,1958,3919
-81,1965,3943
-117,1962,3922
-166,1986,3902
-221,2013,3952
-256,2012,3981
-240,2016,3985
-201,2020,3975
-131,1994,3952
-78,1976,3895
-58,1978,3888
-104,1998,3934
-184,2006,3948
-218,2019,3928
-170,2018,3900
-132,2005,3864
-115,2003,3842
-99,2017,3825
-113,2008,3795
-140,1999,3789
-163,2012,3785
-172,2012,3740
-173,2008,3714
-190,2021,3678
-226,2013,3633
-273,1996,3624
-266,1987,3582
-217,1991,3519
-144,2013,3460
-123,2011,3418
-158,1998,3386
-169,1976,3355
-162,1937,3292
-202,1854,3180
-259,1752,3077
-229,1677,2973
-122,1622,2768
-47,1506,2553
5,1377,2307
44,1330,2061
20,1355,1930
-17,1457,1943
-141,1566,2142
-356,1488,2303
-527,1229,2236
-569,995,2111
-498,845,1935
-376,759,1761
-315,671,1630
-314,526,1496
-275,495,1350
-268,701,1387
-438,924,1686
-708,933,2044
-992,785,2331
-1109,628,2461
-981,577,2341
-744,634,2088
-508,711,1922
-297,682,1945
-330,541,2115
-606,298,2452
-1039,106,2898
-1373,80,3287
-1351,139,3426
-1085,239,3252
-854,435,3083
-764,532,3152
-660,138,3459
-866,-36,4075
-1340,-258,4641
-1670,-466,5016
-1552,-673,4864
-1232,-767,4524
-1040,-961,4551
-1204,-1088,4890
-1775,-1168,5532
-2216,-1315,6070
-2452,-1133,6491
-2292,-1483,6535
-1795,-1626,6397
-1516,-1690,6147
-1476,-1871,5983
-1681,-1958,6085
-2019,-2057,6409
-2149,-2016,6645
-2341,-2065,6700
-2732,-2101,6663
-3009,-2080,6549
-2916,-2104,6381
-2743,-2138,6348
-2781,-2163,6350
-2789,-2148,6250
-2676,-2139,6122
-2537,-2055,6050
-2589,-2032,5992
-2821,-2010,5961
-3080,-1997,5983
-3154,-1986,6024
-3099,-1959,5970
-3132,-1944,5863
-3301,-1911,5852
-3491,-1847,5909
-3693,-1871,5903
-3699,-1910,5936
-3568,-1886,6021
-3495,-1880,6058
-3409,-1962,6039
-3268,-1975,5957
-3241,-2004,5878
-3162,-2077,5806
-3001,-2136,5655
-3119,-2066,5660
-3125,-2098,5707
-2735,-2075,5646
-2389,-2021,5631
-2289,-2076,5524
-2065,-2043,5437
-1732,-1933,5292
-1836,-1940,5305
-1755,-2058,5201
-1504,-1928,5110
-1540,-2033,4994
-1404,-2037,4730
-1456,-1817,4623
-1510,-1919,4421
-1444,-1733,4390
-1379,-1734,4228
-1382,-1649,3958
-1266,-1504,3761
-1174,-1251,3766
-1200,-1134,3719
-1015,-984,3644
-963,-858,3504
-1000,-800,3428
-1128,-599,3491
-1210,-448,3464
-1152,-386,3271
-968,-303,2997
-736,-170,2781
-636,-7,2734
-727,96,2751
-801,153,2702
-751,218,2558
-722,321,2279
-748,470,2076
-656,655,1947
-434,846,1878
-337,931,1788
-312,1012,1764
-323,1104,1786
-315,1243,1766
-265,1393,1704
-218,1502,1655
-106,1576,1642
71,1695,1712
106,1825,1816
8,1855,1993
60,1835,2068
194,1888,2057
259,1979,2083
195,2120,2262
44,2165,2423
-104,2117,2531
-117,2143,2610
-42,2252,2707
20,2317,2808
-11,2339,2962
-78,2327,3165
-129,2279,3291
-104,2215,3298
45,2193,3204
88,2234,3131
-25,2291,3212
-213,2335,3428
-359,2374,3664
-359,2340,3777
-180,2258,3662
8,2229,3509
83,2221,3473
63,2250,3466
-15,2271,3541
-140,2246,3633
-215,2232,3675
-293,2218,3717
-307,2200,3724
-271,2209,3680
-216,2245,3637
-203,2246,3651
-182,2210,3680
-199,2204,3671
-217,2206,3686
-163,2203,3713
-148,2181,3721
-190,2142,3711
-207,2167,3713
-170,2199,3740
-153,2172,3729
-188,2148,3725
-230,2172,3787
-234,2189,3816
-229,2182,3809
-195,2163,3780
-191,2165,3775
-187,2164,3749
-144,2147,3748
-114,2144,3753
-149,2174,3797
-172,2175,3801
-179,2146,3785
-181,2122,3776
-162,2113,3738
-155,2104,3749
-142,2123,3783
-142,2119,3784
-167,2100,3772
-223,2094,3759
-298,2128,3795
-319,2167,3873
-278,2141,3872
-210,2092,3847
-109,2088,3840
-68,2122,3820
-80,2126,3809
-130,2104,3820
-171,2118,3865
-227,2135,3896
-276,2106,3891
-296,2114,3904
-258,2112,3885
-216,2085,3851
-180,2067,3800
-148,2079,3782
-151,2109,3818
-150,2116,3845
-197,2096,3840
-238,2113,3842
-253,2121,3858
-233,2088,3837
-195,2082,3786
-149,2098,3745
-103,2103,3752
-105,2116,3788
-168,2107,3803
-229,2092,3812
-244,2086,3820
-211,2084,3745
-174,2073,3659
-158,2075,3664
-171,2117,3715
-237,2130,3721
-257,2121,3716
-264,2126,3736
-324,2098,3745
-379,2061,3752
-345,2057,3716
-283,2076,3671
-245,2109,3691
-239,2122,3733
-240,2115,3734
-236,2128,3749
-259,2115,3742
-286,2099,3756
-287,2092,3754
-285,2099,3778
-252,2120,3761
-246,2110,3765
-236,2098,3774
-257,2120,3789
-300,2102,3783
-292,2069,3777
-290,2070,3762
-361,2060,3766
-439,2043,3762
-419,2073,3726
-407,2082,3709
-406,2055,3691
-433,2053,3668
-473,2052,3648
-501,2054,3670
-557,2034,3644
-684,1990,3580
-818,1988,3566
-893,2008,3523
-887,2063,3489
-945,2045,3457
-1046,2002,3428
-1100,1997,3407
-1143,2050,3446
-1215,2057,3472
-1245,2049,3519
-1213,2066,3555
-1185,2050,3580
-1162,2009,3587
-1070,1988,3592
-941,1998,3610
-885,1990,3661
-915,1963,3774
-922,1972,3935
-855,1971,3973
-773,1975,3983
-773,1904,3995
-814,1855,3999
-717,1865,4010
-602,1876,4033
-591,1875,4094
-662,1850,4132
-803,1787,4164
-862,1741,4169
-817,1768,4166
-824,1761,4192
-746,1715,4190
-608,1695,4181
-498,1677,4127
-551,1691,4120
-695,1683,4267
-798,1621,4329
-768,1595,4351
-671,1601,4358
-599,1584,4384
-583,1538,4352
-482,1541,4311
-309,1597,4279
-158,1596,4207
-82,1540,4169
43,1524,4116
42,1513,4090
-59,1500,4082
-138,1536,4106
-311,1614,4202
-451,1626,4330
-509,1590,4348
-507,1611,4315
-462,1598,4295
-393,1587,4237
-281,1561,4175
-81,1595,4126
6,1648,4139
-12,1611,4143
9,1613,4122
28,1605,4064
78,1594,4008
144,1623,3991
188,1668,3957
218,1668,3913
182,1678,3885
94,1696,3935
42,1686,3961
110,1666,3886
237,1642,3788
312,1626,3717
296,1631,3738
198,1666,3771
24,1701,3793
-98,1696,3807
-87,1681,3799
-63,1678,3799
-67,1688,3808
-174,1706,3836
-353,1733,3932
-421,1732,3941
-388,1742,3911
-379,1740,3877
-361,1779,3899
-356,1830,3942
-356,1822,3973
-431,1791,3991
-477,1761,3952
-527,1766,3914
-535,1794,3873
-605,1808,3915
-694,1785,3954
-655,1836,3967
-602,1875,3939
-597,1858,3892
-630,1797,3874
-612,1779,3805
-572,1803,3719
-583,1777,3625
-661,1748,3538
-727,1738,3476
-705,1723,3378
-622,1692,3232
-539,1606,3011
-449,1503,2677
-452,1418,2401
-460,1307,2138
-441,1180,1775
-479,1142,1456
-602,1172,1452
-739,1132,1648
-784,975,1687
-746,804,1612
-716,667,1446
-735,567,1240
-742,472,1037
-717,402,932
-738,327,917
-790,245,1034
-853,170,1173
-895,199,1310
-931,318,1392
-891,424,1444
-820,548,1663
-712,467,1977
-495,247,2225
-260,81,2480
-46,-12,2477
11,93,2189
-84,239,2229
-105,220,2714
-129,-61,3248
-116,-587,3656
-146,-1057,3914
-383,-1504,4034
-759,-1886,4176
-1384,-2181,4337
-1930,-2424,4374
-2257,-2844,4759
-2428,-2633,5508
-2451,-2823,6189
-2083,-2564,6394
-1818,-2646,6422
-1786,-2975,6219
-1604,-3044,6097
-1407,-3137,6039
-1395,-3149,6164
-1529,-3299,6375
-1718,-3427,6704
-1816,-2855,6847
-1740,-3001,6835
-1739,-3071,6675
-1977,-3106,6517
-2443,-3203,6325
-2717,-3175,6521
-2837,-3007,6925
-3038,-2812,7029
-3078,-2658,6927
-2945,-2532,6807
-2882,-2587,6803
-2950,-2636,6738
-2900,-2639,6669
-2865,-2668,6629
-2906,-2732,6609
-2778,-2720,6653
-2660,-2705,6562
-2554,-2684,6457
-2460,-2701,6450
-2428,-2814,6435
-2519,-2929,6446
-2736,-2958,6626
-2838,-2977,6802
-2578,-2993,6785
-2278,-3035,6625
-2214,-3164,6436
-2130,-3203,6235
-2113,-3206,6011
-2258,-3175,5897
-2534,-3162,5861
-2808,-3162,5718
-2856,-3071,5402
-2871,-2987,5092
-2899,-2907,4825
-2899,-2839,4482
-2932,-2802,4167
-2865,-2670,3903
-2751,-2461,3706
-2658,-2269,3537
-2549,-2089,3435
-2576,-1971,3288
-2544,-1815,3098
-2383,-1689,2797
-2140,-1555,2410
-1935,-1191,2123
-2056,-1203,2241
-1564,-1143,1937
-1424,-725,1893
-1298,-704,1795
-1046,-504,1792
-1000,-205,1828
-982,-72,1761
-870,162,1864
-947,315,2076
-1053,341,2038
-979,462,2023
-695,676,1902
-380,831,1661
-135,908,1531
-5,979,1513
-21,997,1540
-54,1044,1570
-12,1151,1539
84,1270,1485
42,1404,1506
-78,1503,1700
-178,1645,1904
-224,1737,2078
-96,1730,2083
75,1680,2017
175,1688,2002
179,1800,2164
18,1918,2426
-147,1987,2703
-267,2001,2920
-216,1994,2984
-95,1998,3012
-21,1932,3046
-103,1880,3176
-258,1886,3359
-272,1960,3517
-271,2021,3614
-421,1982,3717
-493,1980,3804
-465,2060,3878
-400,2046,3917
-319,1989,3910
-333,1931,3951
-427,1905,3997
-498,1902,4038
-463,1906,4058
-466,1918,4053
-560,1904,4082
-655,1904,4125
-688,1896,4113
-765,1849,4067
-751,1822,4052
-625,1809,3986
-534,1746,3888
-507,1692,3812
-544,1693,3826
-576,1732,3883
-624,1778,3899
-705,1801,3875
-792,1822,3903
-721,1842,3904
-560,1872,3882
-467,1841,3872
-466,1834,3929
-443,1878,4003
-335,1896,4047
-268,1876,4082
-276,1828,4096
-301,1804,4068
-322,1800,4053
-349,1800,4064
-395,1791,4064
-448,1770,4043
-509,1770,4041
-563,1761,4078
-511,1738,4051
-446,1706,3983
-463,1687,3954
-537,1737,3989
-601,1768,4002
-614,1752,3979
-585,1733,3939
-539,1746,3940
-489,1736,3940
-423,1726,3951
-410,1706,3932
-429,1701,3927
-441,1740,3937
-440,1767,3931
-457,1775,3959
-497,1743,3974
-472,1729,3938
-389,1741,3915
-380,1738,3899
-445,1728,3917
-491,1751,3949
-517,1775,3944
-548,1784,3936
-569,1769,3925
-510,1792,3914
-441,1804,3910
-406,1769,3883
-415,1752,3920
-441,1770,3940
-435,1758,3924
-422,1770,3896
-456,1783,3886
-523,1779,3944
-533,1767,3953
-509,1780,3928
-506,1789,3927
-514,1764,3946
-527,1738,3928
-523,1760,3939
-506,1781,3930
-510,1774,3899
-523,1769,3884
-491,1779,3915
-441,1771,3920
-405,1783,3935
-437,1778,3958
-485,1799,3977
-504,1800,3981
-479,1790,3938
-493,1771,3917
-499,1785,3926
-485,1809,3931
-488,1805,3925
-479,1766,3913
-466,1776,3891
-445,1794,3874
-450,1805,3875
-472,1796,3877
-483,1817,3889
-467,1837,3882
-441,1799,3867
-420,1772,3892
-425,1768,3928
-435,1776,3935
-434,1782,3931
-445,1789,3955
-484,1781,3974
-479,1791,3954
-415,1837,3940
-399,1807,3951
-448,1782,3953
-556,1760,3988
-559,1824,3964
-478,1841,3936
-402,1802,3909
-395,1780,3907
-455,1802,3928
-480,1812,3924
-453,1800,3919
-404,1784,3903
-394,1776,3903
-421,1791,3931
-460,1806,3948
-484,1800,3908
-469,1791,3886
-419,1798,3861
-412,1789,3862
-426,1771,3888
-452,1783,3911
-480,1784,3903
-454,1796,3882
-415,1804,3857
-403,1808,3873
-411,1815,3892
-446,1809,3902
-460,1790,3879
-465,1783,3847
-488,1790,3826
-544,1817,3880
-632,1818,3934
-692,1823,3990
-710,1820,4018
-672,1818,3985
-656,1820,3920
-722,1814,3854
-826,1812,3831
-944,1802,3816
-1014,1800,3836
-1009,1850,3866
-1075,1852,3914
-1240,1832,3967
-1395,1878,4036
-1479,1931,4063
-1490,1944,4020
-1480,1885,3958
-1457,1815,3930
-1404,1791,3916
-1322,1821,3924
-1277,1869,3968
-1240,1888,4034
-1169,1847,4084
-1061,1813,4066
-976,1805,3997
-964,1769,3950
-897,1750,3936
-774,1805,3932
-703,1816,3898
-671,1831,3889
-658,1881,3946
-683,1877,3977
-682,1828,3914
-669,1800,3918
-592,1831,3915
-519,1831,3907
-478,1796,3894
-446,1759,3869
-465,1700,3806
-489,1699,3805
-440,1725,3902
-350,1747,3909
-321,1720,3895
-316,1653,3853
-229,1649,3837
-159,1678,3810
-145,1687,3819
-207,1718,3915
-332,1721,4036
-358,1738,4088
-325,1713,4042
-259,1665,4028
-92,1657,4022
92,1661,3975
199,1722,3927
230,1728,3975
242,1726,4023
266,1750,4034
260,1741,4047
291,1707,3951
347,1712,3825
438,1747,3764
518,1770,3734
524,1764,3744
460,1746,3829
394,1775,3917
310,1791,3946
241,1791,3887
184,1777,3834
167,1814,3861
132,1829,3882
83,1804,3894
73,1803,3868
107,1822,3836
108,1810,3822
75,1780,3870
10,1788,3872
-59,1788,3866
-138,1802,3886
-204,1833,3941
-243,1824,3977
-236,1792,3977
-193,1762,3947
-182,1759,3885
-177,1792,3884
-226,1847,3961
-310,1880,4050
-431,1876,4161
-497,1853,4155
-535,1855,4119
-534,1839,4040
-454,1827,3973
-340,1848,3912
-296,1891,3902
-376,1892,3945
-443,1886,3968
-423,1840,3910
-334,1819,3821
-303,1846,3795
-325,1883,3793
-366,1899,3794
-337,1885,3712
-328,1884,3642
-366,1891,3580
-413,1870,3528
-434,1868,3470
-458,1854,3395
-468,1849,3346
-456,1840,3305
-415,1831,3247
-342,1806,3145
-281,1762,3001
-252,1738,2870
-295,1699,2699
-359,1681,2552
-429,1674,2440
-456,1652,2347
-486,1673,2346
-524,1647,2372
-570,1553,2404
-640,1438,2384
-785,1365,2393
-846,1366,2447
-863,1354,2480
-789,1236,2428
-577,1095,2300
-385,948,2193
-243,852,2083
-277,824,2078
-471,782,2121
-679,750,2211
-865,681,2352
-864,529,2443
-642,386,2437
-346,295,2305
-166,200,2035
-126,234,1837
-190,377,1945
-421,493,2357
-722,484,2812
-1036,338,3193
-979,172,3388
-662,57,3492
-360,-107,3358
-101,-214,3001
-41,-52,2785
-485,167,3130
-1317,46,3886
-1900,-334,4665
-2170,-618,5341
-1865,-1051,5459
-1232,-932,5049
-1005,-931,4701
-1299,-1138,4694
-1794,-1346,4917
-2090,-1620,5371
-2016,-1653,5675
-1734,-1722,5763
-1204,-1858,5589
-931,-1906,5419
-901,-1961,5221
-923,-2031,5090
-1091,-2193,5090
-1144,-1735,5309
-1314,-2034,5560
-1124,-1955,5631
-937,-1993,5460
-900,-2262,5238
-930,-2436,5089
-1020,-2599,5078
-1295,-2941,5279
-1332,-2252,5544
-1397,-2631,5740
-1325,-2564,5715
-1510,-2623,5614
-1604,-2729,5602
-1713,-2740,5593
-1956,-2811,5626
-2078,-2796,5692
-2015,-2747,5798
-2054,-2808,5910
-2056,-2492,5849
-2105,-2678,5994
-2052,-2682,6071
-2099,-2616,6070
-2159,-2641,6033
-2286,-2653,6078
-2335,-2648,6240
-2275,-2604,6269
-2197,-2572,6235
-2137,-2507,6303
-2091,-2497,6370
-1957,-2517,6342
-1961,-2571,6267
-2106,-2602,6255
-2222,-2590,6227
-2262,-2566,6178
-2218,-2548,6138
-2240,-2586,5967
-2150,-2592,5823
-2103,-2605,5635
-2179,-2602,5419
-2143,-2535,5303
-2039,-2492,5053
-2055,-2491,4756
-2142,-2428,4623
-2126,-2252,4633
-2145,-2153,4618
