AccelerometerX,AccelerometerY,AccelerometerZ
-358,576,4242
-330,566,4232
-302,556,4195
-309,565,4195
-332,552,4216
-378,581,4209
-374,566,4209
-370,556,4193
-356,565,4191
-343,556,4185
-362,559,4201
-370,570,4215
-361,563,4215
-332,563,4202
-329,561,4221
-348,553,4223
-338,572,4210
-323,564,4202
-319,566,4198
-320,568,4203
-346,580,4222
-371,599,4223
-372,584,4224
-349,566,4224
-311,557,4203
-322,561,4197
-338,575,4194
-348,575,4209
-352,590,4231
-347,587,4217
-338,576,4214
-330,561,4206
-337,567,4199
-346,581,4213
-361,582,4223
-363,588,4233
-364,590,4227
-358,581,4212
-326,563,4186
-330,558,4177
-340,585,4187
-360,609,4205
-374,590,4227
-326,597,4215
-338,589,4216
-381,569,4223
-369,561,4227
-329,562,4198
-297,590,4196
-300,592,4202
-324,587,4205
-339,581,4202
-346,574,4200
-334,576,4203
-379,557,4231
-333,569,4215
-309,584,4187
-304,598,4192
-329,617,4203
-368,608,4223
-394,581,4236
-370,566,4213
-329,580,4196
-323,596,4184
-335,601,4174
-282,604,4171
-298,607,4160
-324,585,4166
-327,591,4197
-301,576,4174
-296,565,4167
-297,585,4179
-324,586,4204
-349,585,4212
-349,591,4201
-335,587,4186
-298,597,4169
-307,597,4194
-323,601,4200
-324,612,4211
-348,578,4256
-344,573,4247
-316,577,4238
-283,583,4229
-336,580,4217
-353,580,4232
-348,578,4228
-312,589,4228
-304,597,4227
-293,606,4231
-302,607,4235
-310,594,4243
-327,600,4221
-341,585,4232
-343,561,4224
-329,572,4204
-319,577,4185
-332,573,4174
-328,562,4194
-313,573,4189
-308,572,4179
-334,588,4189
-353,580,4208
-350,576,4218
-322,588,4215
-287,594,4200
-273,596,4194
-287,580,4209
-311,584,4205
-301,603,4215
-306,605,4220
-301,598,4224
-282,591,4224
-300,598,4229
-313,563,4223
-319,572,4217
-322,571,4218
-319,564,4211
-309,566,4206
-290,573,4187
-284,575,4181
-256,569,4182
-248,577,4174
-298,607,4168
-327,601,4202
-308,588,4201
-259,590,4202
-234,601,4204
-243,590,4207
-275,574,4193
-295,571,4185
-315,582,4191
-311,593,4183
-324,592,4201
-334,576,4199
-314,556,4197
-295,574,4193
-276,585,4205
-273,594,4218
-293,600,4235
-299,591,4248
-302,577,4243
-294,567,4241
-280,578,4228
-285,582,4215
-308,576,4208
-324,581,4212
-330,593,4216
-307,585,4214
-289,581,4213
-277,595,4209
-259,596,4210
-242,594,4210
-253,588,4220
-287,591,4229
-321,582,4238
-295,575,4212
-270,579,4194
-261,593,4186
-276,592,4176
-324,587,4222
-335,572,4220
-327,568,4214
-318,582,4216
-315,573,4208
-306,586,4198
-300,593,4184
-309,611,4202
-322,598,4211
-306,573,4197
-280,588,4185
-271,607,4189
-274,588,4200
-286,567,4204
-293,568,4211
-314,575,4210
-325,572,4207
-299,576,4209
-278,576,4190
-276,591,4201
-278,582,4206
-292,586,4216
-294,581,4212
-284,577,4220
-285,576,4211
-296,587,4205
-297,594,4205
-282,582,4210
-269,586,4208
-274,599,4208
-272,597,4224
-284,583,4232
-290,571,4224
-267,572,4204
-248,581,4204
-235,577,4208
-240,584,4199
-279,585,4188
-303,585,4222
-282,579,4230
-262,589,4203
-246,605,4185
-274,582,4209
-273,581,4207
-291,583,4201
-312,598,4221
-296,561,4217
-277,570,4194
-268,579,4181
-278,577,4173
-285,573,4170
-289,568,4178
-292,578,4186
-264,578,4176
-253,591,4167
-262,578,4174
-274,584,4194
-251,587,4188
-267,581,4197
-284,579,4230
-309,583,4229
-288,585,4228
-266,575,4234
-258,567,4225
-265,561,4213
-264,576,4229
-266,582,4254
-277,590,4260
-282,587,4232
-245,577,4217
-233,568,4212
-269,577,4226
-295,594,4259
-286,594,4252
-265,576,4229
-265,573,4221
-273,567,4235
-265,558,4213
-262,569,4209
-261,546,4206
-253,562,4211
-265,584,4237
-289,555,4225
-287,558,4222
-270,545,4203
-247,554,4181
-242,572,4182
-249,557,4177
-266,568,4171
-240,575,4146
-222,570,4123
-227,548,4124
-266,536,4130
-303,550,4123
-314,547,4129
-296,561,4122
-280,573,4112
-282,561,4114
-280,542,4088
-266,543,4071
-257,527,4056
-258,549,4052
-301,586,4107
-371,572,4170
-349,551,4180
-254,549,4161
-181,546,4168
-170,527,4216
-212,529,4257
-240,553,4271
-249,556,4282
-254,545,4298
-265,536,4328
-263,512,4329
-217,518,4353
-210,562,4396
-233,569,4406
-239,541,4412
-249,528,4455
-257,525,4493
-259,528,4530
-265,538,4575
-284,527,4661
-277,520,4725
-219,555,4784
-169,584,4848
-175,587,4917
-209,591,5019
-253,631,5127
-299,692,5245
-316,717,5347
-315,720,5456
-310,688,5563
-287,677,5636
-216,714,5672
-133,748,5716
74,1038,6558
109,1021,6549
185,1018,6490
246,1048,6419
237,1050,6287
221,997,6048
220,940,5819
205,957,5672
172,949,5540
164,861,5294
169,800,4972
154,783,4714
181,787,4475
250,837,4193
240,885,3926
212,866,3664
195,812,3457
123,780,3227
17,825,3036
-45,894,2950
-53,990,2861
-94,1126,2723
-74,1174,2518
38,1203,2326
63,1275,2150
-57,1381,1981
-148,1468,1781
-140,1580,1618
-107,1735,1489
-70,1866,1386
22,1937,1254
141,1987,1144
249,2073,1108
284,2146,1041
299,2253,886
387,2356,724
449,2362,631
468,2329,641
575,2225,619
750,2130,556
852,2104,545
846,2050,626
703,1909,613
480,1834,532
389,1754,394
441,1672,185
562,1708,-14
746,1768,-177
836,1720,-230
724,1568,-95
619,1325,95
566,1085,205
497,857,153
501,718,94
502,745,297
288,847,705
10,804,1107
-104,576,1563
-72,172,1896
102,-149,2161
163,-200,2516
142,-91,3074
58,-15,3596
57,-33,4076
214,-39,4659
283,-9,5097
293,80,5459
352,138,5851
300,79,6188
215,64,6626
67,99,7080
-60,62,7477
-36,-2,7739
7,-67,7794
-41,-90,7733
-139,1,7789
-139,23,7731
-123,97,7550
-255,274,7562
-415,215,7617
-412,177,7644
-292,286,7728
-215,416,7835
-89,438,7893
132,330,7845
272,252,7821
323,275,7911
252,384,8099
56,446,8329
-90,390,8498
-78,316,8629
61,283,8740
252,312,8788
459,355,8732
580,373,8568
547,356,8394
416,265,8203
146,161,8018
-172,126,7819
-360,58,7473
-388,1,7127
-259,-3,6814
-68,1,6475
50,52,6082
79,130,5741
36,161,5398
0,95,4928
-70,92,4366
-232,150,3928
-434,174,3579
-649,176,3283
-831,186,2886
-761,203,2451
-464,275,2016
-165,438,1559
48,649,1133
134,880,765
24,1047,446
-321,1134,138
-668,1207,-185
-798,1299,-497
-672,1334,-668
-390,1258,-997
-82,1321,-1194
185,1425,-1302
332,1524,-1391
307,1608,-1473
136,1684,-1579
-148,1714,-1540
-393,1598,-1439
-502,1420,-1416
-417,1344,-1441
-158,1381,-1467
80,1443,-1356
202,1349,-1109
190,1183,-698
89,1033,-368
61,938,-200
73,947,35
-24,927,419
-163,797,790
-323,745,1297
-358,729,1939
-221,608,2634
-44,415,3244
164,412,3846
371,509,4383
307,547,4910
72,496,5402
-201,528,5767
-485,723,6042
-612,796,6310
-576,575,6490
-420,287,6479
-33,273,6626
420,523,6741
447,1048,6871
-13,1308,7106
-402,921,7257
-562,489,7285
-530,408,7191
-206,477,6993
272,559,6782
665,545,6651
837,452,6506
724,514,6569
429,540,6685
-284,504,6684
-481,454,6584
-458,386,6371
-251,364,6051
43,347,5679
296,320,5384
412,321,5226
403,325,5074
261,342,4898
71,401,4790
-88,404,4740
-187,360,4705
-269,348,4631
-224,348,4513
-101,346,4361
1,344,4235
33,389,4211
-11,368,4209
-78,329,4219
-179,334,4280
-328,362,4345
-421,383,4387
-459,369,4353
-452,385,4325
-422,396,4314
-345,346,4191
-258,336,4121
-190,327,4069
-75,303,4013
-23,353,3980
-42,401,3997
-115,393,4028
-236,441,4106
-266,460,4177
-151,373,4077
20,345,3948
168,359,3864
234,381,3868
160,420,3960
-2,367,4038
-189,333,4100
-360,368,4166
-461,383,4168
-534,427,4198
-577,415,4194
-580,355,4219
-593,297,4233
-688,324,4204
-941,430,4186
-1190,463,4155
-1288,405,4135
-1166,291,4095
-957,251,4021
-828,336,3996
-847,424,4034
-961,399,4060
-1090,346,4259
-1200,270,4327
-1235,214,4281
-1173,159,4162
-1072,131,4033
-1017,121,4002
-1062,103,4034
-1201,121,4166
-1417,121,4319
-1555,75,4415
-1543,17,4445
-1433,-26,4408
-1267,-104,4337
-1007,-170,4291
-739,-123,4355
-460,-53,4352
-311,98,4265
-317,239,4330
-388,137,4388
-389,-55,4440
-247,-132,4492
-54,-88,4477
171,-42,4388
388,-12,4369
497,-24,4384
526,-2,4391
472,78,4340
378,115,4312
260,56,4312
173,-36,4269
146,-23,4296
160,24,4366
234,41,4325
258,75,4233
223,119,4221
169,92,4220
154,29,4202
243,66,4233
414,106,4210
492,173,4154
464,217,4186
440,143,4237
489,50,4224
508,86,4221
470,128,4240
505,89,4226
585,83,4177
668,113,4166
720,101,4162
729,108,4114
619,157,4116
429,152,4172
285,125,4251
244,109,4275
262,82,4278
313,61,4278
369,74,4266
387,126,4253
297,170,4260
134,170,4247
-10,182,4273
-114,183,4343
-205,167,4368
-206,154,4363
-145,152,4321
-44,135,4267
32,157,4231
-111,188,4250
-201,182,4236
-293,209,4253
-334,201,4245
-325,194,4217
-304,197,4230
-284,193,4259
-254,215,4291
-240,234,4274
-248,224,4239
-264,191,4205
-266,179,4202
-298,199,4220
-383,218,4227
-425,225,4251
-419,208,4267
-409,212,4242
-375,212,4240
-329,188,4230
-305,190,4213
-289,224,4209
-280,245,4199
-297,243,4182
-312,234,4153
-333,225,4139
-371,213,4180
-384,207,4214
-388,212,4195
-378,255,4188
-375,269,4183
-321,249,4166
-256,231,4107
-230,230,4053
-228,238,4023
-279,236,4033
-368,229,4086
-441,224,4140
-479,256,4211
-474,251,4262
-422,220,4267
-356,213,4211
-317,210,4168
-278,210,4154
-305,203,4168
-383,193,4233
-469,205,4305
-524,217,4370
-495,212,4344
-412,227,4298
-345,240,4310
-308,222,4283
-305,225,4271
-347,235,4318
-405,211,4374
-293,308,4610
-216,341,4787
-203,409,5105
-182,407,5458
-103,370,5771
-44,398,6009
-32,474,6214
-69,542,6487
-195,539,6759
-445,545,7133
-686,521,7495
-784,563,7818
-730,664,8081
-609,734,8333
-491,691,8471
-366,657,8496
-303,649,8351
-423,597,8238
-564,378,8065
-636,202,7782
-769,128,7533
-790,-12,7241
-656,-173,6753
-404,-208,6093
-147,-213,5409
34,-229,4750
115,-198,4040
41,-106,3445
-137,-19,3012
-246,36,2670
-216,134,2309
-41,277,2058
216,390,1529
316,573,1196
313,703,972
397,717,804
567,755,566
760,928,329
809,1171,313
747,1276,171
688,1321,64
678,1321,-75
721,1403,-214
698,1591,-248
655,1734,-337
621,1804,-475
565,1736,-558
504,1585,-639
555,1477,-734
634,1488,-781
716,1539,-894
700,1580,-1021
575,1539,-1117
433,1460,-1182
463,1391,-1142
684,1322,-1060
933,1280,-1024
1040,1271,-880
934,1195,-553
646,1092,-28
494,885,346
517,651,438
611,552,692
623,381,1161
579,96,1638
546,-116,2000
424,-167,2579
212,-270,3034
65,-371,3674
-41,-465,4288
-44,-394,4909
44,-185,5480
2,1,5903
-49,-30,6243
0,-265,6434
40,-430,6704
81,-370,6894
-46,-13,7138
-324,239,7420
-521,158,7572
-577,-40,7690
-481,-249,7540
-334,-250,7294
-264,-67,7111
-224,109,6987
-299,287,6947
-550,207,6852
-544,9,6659
-499,-69,6540
-364,43,6539
-268,237,6697
-260,340,6862
-251,299,6931
-171,152,6924
-217,72,7040
-379,55,7196
-391,44,7301
-185,35,7405
149,-37,7476
434,-98,7527
570,-87,7568
532,-3,7648
411,51,7766
357,18,7844
448,22,7907
662,29,7937
888,-48,7874
1025,-121,7820
1035,-155,7749
1028,-132,7644
1006,-48,7542
851,17,7425
699,9,7224
485,2,7022
234,-8,6844
184,-34,6641
319,-102,6271
395,-176,5781
329,-182,5318
34,-115,4923
-382,-3,4509
-847,76,4030
-1287,132,3552
-1539,109,3045
-1530,90,2475
-1353,120,1946
-1098,198,1408
-942,314,764
-935,515,263
-1063,732,-104
-1167,872,-312
-1102,923,-515
-849,993,-632
-604,1115,-992
-499,1427,-1064
-550,1679,-969
-564,1685,-921
-423,1675,-890
-173,1743,-835
-18,1830,-890
10,1988,-896
-171,2087,-751
-409,1985,-597
-480,1852,-434
-351,1778,-334
-34,1774,-345
249,1804,-403
378,1802,-416
315,1760,-348
52,1695,-156
-187,1655,153
-318,1535,372
-297,1455,592
-139,1413,917
-28,1266,1231
34,1008,1430
211,842,1655
316,768,1916
221,805,2290
-39,806,2684
-339,656,3028
-583,522,3551
-608,404,4269
-476,340,4834
-171,562,5347
237,771,5676
555,830,5771
553,881,5949
288,775,6219
-39,562,6493
-298,469,6783
-475,460,6972
-419,530,6984
-214,755,6806
-69,1073,6798
99,1007,6774
316,757,6711
421,703,6719
423,777,6685
344,868,6527
173,862,6461
61,675,6418
19,518,6333
28,522,6318
107,517,6198
216,543,6027
170,622,5960
-31,595,5933
-168,518,5885
-212,447,5773
-228,478,5634
-266,568,5503
-246,543,5332
-131,466,5177
-32,427,5031
23,399,4904
22,388,4761
-24,417,4620
-116,494,4560
-227,461,4490
-252,432,4411
-158,457,4300
23,447,4161
170,434,4066
223,450,4011
210,474,4052
97,465,4063
-25,496,4072
-123,504,4102
-194,433,4154
-216,370,4181
-168,369,4102
-69,459,4038
3,556,3989
57,590,3977
71,576,3957
52,554,3968
-13,503,4018
-44,452,4047
-11,480,4063
31,540,4049
45,594,4013
84,608,4002
121,580,4022
133,510,4063
140,458,4058
105,476,4052
-9,547,4101
-125,567,4137
-130,552,4163
-3,528,4152
158,507,4107
269,561,4076
252,592,4139
141,578,4189
46,557,4198
-43,527,4251
-48,477,4267
20,490,4244
48,562,4240
49,618,4241
45,591,4243
111,529,4203
165,475,4189
218,477,4156
182,532,4161
70,588,4188
-32,582,4230
-98,527,4241
-114,497,4238
-128,494,4231
-165,504,4215
-155,538,4166
-114,597,4134
-115,631,4134
-183,631,4163
-236,593,4207
-241,535,4209
-233,556,4206
-215,584,4194
-209,551,4166
-229,547,4173
-271,534,4178
-296,533,4153
-294,591,4167
-339,625,4154
-387,629,4135
-447,602,4144
-510,571,4143
-577,573,4120
-663,578,4089
-738,566,4097
-799,543,4116
-838,510,4149
-909,511,4119
-1044,516,4088
-1178,502,4072
-1313,519,4105
-1400,527,4149
-1443,535,4141
-1490,559,4205
-1545,538,4242
-1588,507,4237
-1575,482,4265
-1485,386,4269
-1310,297,4181
-1109,315,4140
-967,366,4115
-947,351,4102
-1015,287,4164
-1069,242,4239
-1060,215,4255
-985,180,4245
-799,125,4223
-628,106,4193
-535,114,4194
-557,150,4244
-620,135,4283
-637,78,4228
-546,73,4130
-474,83,4062
-480,56,4096
-504,3,4125
-519,-2,4173
-521,-2,4225
-537,4,4275
-564,-22,4279
-492,-122,4220
-290,-198,4146
-6,-196,4078
198,-89,4058
158,52,4105
24,84,4184
-52,-7,4240
18,-100,4283
212,-108,4315
404,-42,4291
644,1,4284
832,16,4240
969,31,4214
1060,28,4255
1038,34,4253
881,91,4287
634,151,4419
384,99,4524
279,3,4550
379,-70,4547
600,-71,4483
721,13,4367
685,97,4333
547,103,4369
334,41,4383
193,31,4403
104,62,4410
53,75,4406
56,97,4439
60,102,4476
83,81,4458
90,84,4436
114,81,4399
142,39,4348
84,18,4318
-20,20,4318
-148,16,4333
-270,26,4352
-337,48,4365
-357,85,4383
-305,111,4346
-251,116,4299
-241,76,4211
-268,67,4168
-349,93,4190
-472,108,4210
-582,116,4244
-628,101,4252
-554,92,4241
-461,127,4214
-410,143,4195
-399,129,4166
-455,119,4160
-534,105,4139
-557,99,4108
-555,110,4108
-545,98,4140
-531,116,4165
-541,155,4189
-522,172,4194
-511,155,4218
-523,144,4193
-555,142,4175
-570,146,4179
-559,154,4177
-568,196,4183
-598,220,4245
-600,188,4296
-582,182,4331
-564,205,4410
-555,243,4471
-549,294,4536
-558,343,4649
-573,357,4809
-564,352,5021
-554,354,5233
-506,372,5490
-424,353,5737
-353,326,5909
-425,397,6175
-608,512,6575
-781,601,6999
-890,663,7428
-914,658,7808
-734,591,8015
-411,546,8111
-108,570,8147
95,635,8104
39,635,8083
-344,540,8190
-803,371,8370
-1104,229,8405
-1140,135,8248
-893,6,7775
-481,-83,7214
-97,-133,6574
122,-140,5963
129,-114,5377
-110,-90,4879
-499,-99,4445
-872,-99,4081
-997,-122,3677
-734,-187,3013
-203,-175,2238
206,-73,1490
443,79,933
527,261,513
394,458,138
202,719,79
119,873,-320
302,1019,-552
486,1086,-684
622,1072,-769
753,1040,-822
797,1051,-917
830,1144,-1022
852,1253,-1145
780,1332,-1215
702,1357,-1265
709,1369,-1306
625,1401,-1271
477,1426,-1194
360,1414,-1102
257,1400,-1057
175,1358,-1001
112,1268,-894
113,1127,-813
150,1040,-655
153,993,-380
101,870,-148
123,744,71
179,661,360
130,592,718
13,509,1053
-113,481,1471
-334,431,2077
-537,169,2606
-580,-180,3056
-460,-346,3596
-312,-297,4205
-260,-80,4645
-363,177,5093
-466,135,5363
-465,-171,5599
-378,-473,5891
-278,-570,6123
-370,-368,6448
-609,-118,6821
-834,-54,7077
-973,-153,7168
-975,-285,7130
-813,-353,6967
-688,-312,6757
-629,-204,6709
-741,-105,6905
-882,-54,7123
-918,-19,7354
-852,-35,7425
-721,-55,7389
-709,-55,7185
-712,-31,7016
-649,3,6936
-564,33,6944
-654,26,7052
-885,-36,7234
-1028,-134,7402
-938,-191,7411
-621,-201,7319
-333,-171,7227
-148,-182,7139
-149,-222,7099
-370,-268,7219
-576,-343,7334
-544,-399,7430
-323,-376,7511
-50,-317,7630
207,-225,7721
428,-159,7774
609,-201,7835
716,-292,7880
792,-343,7840
685,-354,7731
334,-352,7652
-89,-344,7670
-311,-297,7737
-227,-274,7566
68,-281,7179
358,-321,6734
436,-372,6409
355,-417,6139
149,-447,5789
-244,-450,5404
-755,-454,5067
-1134,-469,4676
-1251,-452,4248
-1048,-394,3600
-790,-260,2863
-616,-72,2414
-536,-14,2000
-586,46,1543
-792,196,1199
-1013,353,887
-1255,552,495
-1420,867,416
-1384,1037,142
-1043,1085,-107
-516,1086,-376
-62,1154,-638
188,1360,-900
180,1693,-978
-60,1872,-915
-447,1766,-851
-636,1594,-780
-489,1526,-789
-161,1620,-887
28,1831,-910
41,1983,-885
16,2021,-747
78,1939,-709
188,1907,-673
259,1983,-592
253,2005,-487
78,1990,-291
-143,1918,95
-154,1650,378
53,1442,498
339,1442,583
609,1404,642
731,1278,823
681,1128,1134
589,962,1433
497,922,1662
298,1012,2059
-56,955,2499
-311,641,2813
-325,311,3006
-245,34,3112
-105,-67,3383
4,-87,3850
44,-136,4111
18,87,4515
-121,431,5120
-215,528,5642
-307,480,6142
-387,334,6463
-399,162,6620
-287,49,6603
-55,-25,6488
48,50,6489
-119,326,6749
-583,583,7188
-1074,525,7426
-1314,329,7474
-1128,166,7411
-615,136,7212
-148,386,7081
-24,666,6911
-228,670,6806
-586,402,6715
-897,161,6627
-1074,151,6548
-1030,295,6435
-894,437,6323
-750,419,6181
-582,250,5949
-467,197,5708
-461,295,5550
-539,339,5405
-596,273,5288
-571,195,5154
-556,163,5025
-563,148,4928
-578,150,4804
-608,194,4709
-590,194,4608
-512,191,4460
-426,203,4284
-392,231,4205
-431,224,4187
-469,208,4180
-444,186,4185
-444,183,4184
-509,197,4216
-566,168,4197
-523,162,4182
-398,172,4115
-226,179,4032
-19,186,3974
101,185,3932
5,179,3947
-217,158,3989
-361,136,4076
-341,102,4106
-199,110,4034
10,184,3902
142,242,3796
138,257,3765
-3,249,3846
-118,218,3948
-191,184,3992
-221,183,4021
-292,217,4060
-434,222,4120
-570,223,4195
-657,215,4245
-711,231,4240
-739,248,4280
-817,223,4329
-942,206,4354
-1086,196,4400
-1265,187,4419
-1401,216,4393
-1504,269,4360
-1640,277,4340
-1790,241,4309
-1912,190,4280
-1945,124,4273
-1900,114,4290
-1816,151,4252
-1704,213,4218
-1569,242,4203
-1477,211,4173
-1433,212,4204
-1385,190,4277
-1311,102,4301
-1162,38,4265
-961,30,4235
-811,46,4227
-723,77,4189
-683,104,4190
-667,66,4238
-670,-15,4286
-741,-53,4274
-763,-44,4247
-683,-34,4259
-574,-55,4230
-455,-54,4219
-336,-40,4259
-283,-16,4214
-326,28,4192
-389,13,4144
-414,-44,4126
-358,-82,4094
-247,-47,4064
-134,58,4077
-14,105,4105
32,131,4121
-10,182,4189
-79,186,4246
-104,98,4256
-12,29,4253
170,0,4209
301,34,4112
317,136,4100
216,158,4135
76,103,4176
-7,102,4238
-38,118,4274
-59,128,4289
-149,182,4283
-97,70,4197
11,138,4165
131,169,4129
183,160,4083
-196,125,4173
-432,80,4238
-526,59,4281
-510,70,4301
-376,85,4307
-150,123,4319
38,149,4243
59,197,4186
17,188,4183
-60,120,4184
-240,86,4249
-435,80,4332
-523,115,4384
-468,134,4371
-290,171,4365
-124,186,4301
-26,190,4234
2,187,4205
-4,177,4189
-78,191,4182
-191,204,4189
-263,191,4221
-294,156,4291
-261,159,4287
-198,176,4227
-99,194,4169
-32,198,4114
-28,186,4108
-90,209,4153
-209,237,4179
-283,230,4214
-281,205,4245
-274,197,4252
-237,195,4258
-182,179,4224
-117,183,4197
-93,196,4158
-112,203,4128
-158,177,4127
-249,162,4167
-356,165,4204
-406,184,4240
-346,188,4262
-278,214,4216
-280,251,4180
-348,239,4217
-374,175,4237
-339,159,4227
-312,210,4227
-298,226,4224
-292,177,4227
-311,173,4233
-377,194,4257
-431,181,4277
-462,156,4252
-524,176,4217
-570,201,4215
-558,212,4187
-493,236,4189
-440,246,4171
-435,234,4189
-445,229,4236
-442,222,4259
-439,241,4290
-435,281,4286
-463,276,4254
-491,273,4235
-473,247,4189
-409,242,4138
-403,244,4184
-466,233,4221
-532,231,4266
-564,246,4303
-551,245,4297
-548,223,4254
-533,205,4244
-526,193,4209
-520,201,4177
-494,204,4140
-482,236,4158
-485,230,4177
-519,212,4227
-543,212,4226
-579,255,4231
-590,269,4232
-576,271,4253
-548,269,4266
-519,296,4250
-507,310,4204
-484,274,4184
-455,218,4149
-452,211,4123
-516,247,4150
-602,281,4223
-630,266,4265
-586,262,4248
-518,257,4230
-481,226,4190
-491,247,4192
-518,247,4204
-529,246,4209
-556,241,4204
-556,228,4171
-520,219,4187
-482,222,4192
-482,230,4205
-476,228,4214
-484,223,4191
-503,244,4184
-500,241,4180
-499,223,4175
-493,225,4181
-452,242,4174
-419,248,4145
-437,263,4173
-502,248,4226
-541,234,4284
-536,231,4269
-496,231,4209
-482,244,4173
-491,247,4162
-482,250,4168
-498,255,4191
-540,261,4210
-557,246,4226
-554,241,4234
-557,247,4228
-552,246,4242
-530,235,4239
-484,238,4214
-437,257,4206
-436,282,4213
-468,282,4265
-487,262,4338
-479,268,4419
-498,308,4524
-501,335,4641
-474,319,4748
-436,316,4888
-414,341,5097
-398,376,5287
-440,456,5466
-534,515,5691
-573,498,5947
-545,492,6241
-531,594,6634
-491,716,6988
-503,834,7436
-525,888,7947
-454,885,8390
-361,847,8563
-296,803,8649
-218,658,8658
-222,503,8643
-441,399,8595
-718,217,8372
-743,-28,7902
-560,-166,7312
-284,-197,6698
8,-247,5973
184,-275,5163
197,-206,4506
144,-181,3965
98,-213,3397
87,-178,2921
97,-108,2413
144,-31,1856
199,83,1413
164,201,1200
96,275,848
37,441,692
-10,648,440
28,853,246
224,1044,146
549,1190,133
863,1332,70
996,1495,60
947,1555,41
782,1504,37
602,1387,45
546,1346,32
595,1394,-80
624,1429,-262
632,1427,-403
536,1400,-476
325,1429,-510
48,1502,-561
-109,1486,-620
-95,1399,-634
2,1275,-668
197,1095,-735
356,899,-858
393,745,-860
218,584,-725
-76,496,-476
-365,523,-75
-501,451,248
-377,262,534
-68,94,937
258,-70,1519
455,-179,2052
424,-130,2675
181,-73,3397
-169,-239,4238
-425,-497,5187
-571,-589,6033
-574,-490,6675
-404,-367,7113
-287,-363,7413
-262,-469,7581
-296,-477,7705
-418,-376,7854
-652,-267,7928
-893,-220,7847
-1065,-266,7742
-1210,-405,7578
-1248,-481,7452
-1232,-371,7478
-1159,-142,7520
-992,113,7616
-828,229,7872
-702,163,8063
-552,101,8159
-421,45,8237
-409,0,8301
-567,70,8493
-833,62,8756
-869,-91,8968
-652,-181,9041
-385,-148,9066
-191,-72,9048
-61,-98,9019
-20,-236,8889
-42,-297,8716
-81,-223,8330
-70,-222,8055
-34,-277,7708
-9,-363,7409
52,-395,7194
136,-394,6898
114,-338,6621
17,-309,6293
-82,-302,6021
-181,-322,5712
-188,-322,5356
-178,-237,4929
-167,-153,4437
-205,-91,4035
-295,-54,3626
-394,-10,3245
-531,43,2837
-584,135,2445
-565,278,2123
-691,415,1685
-963,562,1243
-1169,706,880
-1145,825,659
-881,890,421
-535,927,-27
-139,1083,-409
112,1304,-682
121,1436,-908
-92,1559,-1039
-384,1628,-1062
-617,1611,-1125
-679,1652,-1191
-452,1725,-1207
-273,1717,-1288
-173,1699,-1357
-95,1688,-1400
-63,1665,-1454
-54,1634,-1487
-1,1617,-1464
73,1571,-1369
150,1503,-1276
174,1509,-1124
73,1565,-862
26,1596,-430
48,1454,28
136,1228,386
350,1041,668
643,866,927
925,727,1228
955,609,1585
772,561,2106
582,589,2761
457,507,3311
443,313,4000
474,88,4392
590,33,4749
683,-25,5025
703,-102,5269
631,-208,5529
457,-259,5646
181,-30,5831
-134,272,6292
-404,281,6834
-458,108,7160
-216,-34,7099
-18,16,6895
29,187,6902
