AccelerometerX,AccelerometerY,AccelerometerZ
-592,622,4199
-584,614,4181
-585,604,4186
-589,601,4206
-578,611,4186
-585,615,4190
-586,609,4187
-570,600,4188
-554,585,4184
-559,579,4176
-561,582,4180
-569,579,4170
-577,597,4168
-572,610,4192
-571,591,4181
-550,591,4151
-553,596,4162
-548,614,4181
-554,603,4175
-559,583,4147
-548,601,4140
-553,615,4147
-568,613,4172
-585,607,4167
-596,602,4159
-606,606,4147
-594,610,4163
-572,612,4185
-568,597,4164
-563,597,4174
-564,590,4184
-562,602,4194
-589,617,4231
-568,612,4300
-544,629,4229
-633,529,4114
-619,496,4098
-583,506,4145
-552,556,4212
-535,595,4228
-575,586,4232
-606,587,4242
-622,626,4251
-603,632,4269
-579,599,4280
-546,615,4295
-540,625,4277
-582,613,4288
-595,612,4293
-571,604,4266
-577,600,4241
-576,588,4213
-551,592,4209
-563,598,4203
-583,601,4193
-582,608,4190
-581,611,4200
-588,600,4186
-565,589,4155
-560,586,4149
-563,593,4166
-574,595,4167
-601,600,4176
-593,605,4164
-576,599,4140
-585,580,4132
-567,589,4143
-565,582,4132
-566,569,4136
-572,585,4123
-567,590,4118
-571,607,4148
-576,607,4167
-567,608,4170
-537,606,4154
-525,587,4139
-544,576,4136
-557,573,4150
-546,586,4156
-536,591,4174
-534,569,4183
-539,572,4188
-529,573,4201
-543,556,4222
-548,541,4221
-568,561,4246
-594,575,4257
-586,556,4265
-574,552,4261
-572,552,4258
-557,568,4261
-546,581,4239
-561,562,4259
-547,552,4258
-528,562,4253
-529,560,4245
-525,559,4253
-520,557,4243
-525,543,4233
-536,532,4218
-561,530,4226
-558,559,4243
-562,552,4207
-549,559,4166
-535,580,4158
-545,568,4134
-526,563,4089
-527,572,4075
-494,591,4067
-450,618,4070
-492,617,4069
-526,565,4089
-517,541,4099
-551,586,4141
-626,598,4169
-619,581,4143
-559,559,4107
-531,514,4094
-581,497,4095
-630,515,4108
-655,533,4111
-605,537,4116
-523,563,4129
-522,561,4125
-553,543,4120
-576,558,4152
-595,568,4164
-591,558,4155
-582,553,4136
-597,551,4147
-600,552,4174
-595,565,4191
-599,559,4235
-586,544,4243
-541,549,4227
-529,546,4220
-533,516,4210
-550,515,4207
-578,518,4219
-582,512,4225
-575,513,4242
-541,504,4249
-529,503,4249
-537,492,4270
-521,494,4275
-534,474,4290
-608,493,4350
-669,530,4365
-675,548,4372
-675,548,4407
-615,578,4444
-563,559,4529
-493,561,4616
-448,521,4693
-398,570,4914
-459,655,5211
-623,699,5560
-845,744,5988
-846,798,6290
-652,777,6512
-361,721,6667
-42,742,6773
-29,643,6843
-111,581,6946
-158,713,6951
-353,741,6905
-611,714,6802
-874,735,6677
-1061,857,6604
-1210,950,6516
-1216,949,6380
-998,874,6015
-678,702,5613
-333,669,5278
-203,756,5144
-290,807,5030
-354,902,4938
-409,972,4854
-567,949,4713
-501,932,4478
-300,929,4097
-55,891,3576
337,898,3189
710,930,2966
875,1082,2926
579,1201,2991
155,1237,3002
-27,1396,3065
-202,1502,3008
-373,1527,2782
-281,1768,2658
-87,1967,2567
28,1941,2546
276,2099,2667
293,2081,2749
127,1922,2678
-41,1851,2593
-224,1926,2509
-504,1951,2457
-614,1941,2335
-374,1995,2099
-69,1944,1925
101,1993,1772
61,1974,1668
-14,1950,1526
73,1957,1419
282,2098,1326
143,2003,1107
111,2080,925
196,2263,843
330,2352,791
459,2489,893
577,2637,980
604,2666,1058
651,2669,1145
608,2685,1222
612,2777,1330
630,2862,1452
671,2811,1491
690,2649,1555
712,2568,1653
600,2545,1739
534,2576,1865
668,2676,1906
714,2716,1870
686,2744,1929
553,2609,2020
524,2395,2025
587,2235,1883
624,2200,1796
605,2332,2007
440,2428,2224
260,2428,2331
205,2371,2445
212,2122,2341
341,1991,2253
387,2000,2374
236,2022,2579
102,2002,2704
144,1992,2725
170,1989,2970
-6,1742,3145
-71,1482,3072
135,1358,2886
276,1262,2732
223,1249,2718
40,1366,2820
-223,1626,3152
-587,1699,3549
-714,1506,3762
-526,1314,3735
-367,1177,3719
-332,1087,3790
-255,973,3838
-104,956,3941
-195,1014,4299
-485,1020,4658
-730,916,4851
-666,825,4800
-632,772,4762
-736,684,4804
-810,681,4923
-981,612,5228
-1159,488,5415
-1055,523,5471
-991,547,5583
-1142,404,5768
-1127,417,5991
-1170,447,6177
-1228,415,6225
-1133,437,6240
-1144,444,6250
-1218,410,6174
-1275,361,6095
-1357,370,6051
-1416,349,5958
-1312,389,5849
-1144,448,5766
-1122,373,5595
-1046,327,5434
-954,292,5413
-902,288,5321
-891,289,5144
-888,313,5075
-887,332,5075
-961,291,5004
-1056,234,4944
-1057,246,4903
-1018,258,4832
-952,253,4739
-862,245,4630
-816,220,4517
-783,203,4418
-783,219,4383
-811,198,4414
-840,199,4396
-863,202,4344
-931,190,4315
-978,217,4335
-1019,220,4306
-978,206,4253
-844,218,4151
-767,196,4092
-688,183,4062
-674,212,4089
-780,225,4139
-812,219,4139
-781,222,4120
-766,214,4109
-760,228,4108
-745,224,4106
-716,225,4070
-710,216,4075
-742,235,4113
-791,231,4124
-781,224,4119
-737,246,4136
-693,253,4145
-688,224,4134
-702,206,4149
-693,240,4171
-699,241,4171
-713,223,4166
-714,231,4157
-686,231,4148
-702,233,4158
-705,239,4177
-697,248,4189
-691,242,4199
-709,226,4202
-711,234,4231
-721,221,4237
-680,193,4208
-627,208,4174
-604,217,4175
-620,231,4189
-654,232,4209
-652,246,4199
-648,247,4193
-620,245,4164
-605,238,4168
-634,252,4203
-635,233,4207
-611,197,4182
-599,216,4185
-646,211,4211
-639,229,4205
-617,238,4187
-644,251,4195
-667,244,4223
-685,244,4219
-718,224,4208
-688,242,4174
-651,268,4177
-637,276,4187
-643,272,4177
-658,233,4165
-683,226,4169
-717,225,4175
-759,223,4190
-762,234,4176
-778,219,4147
-797,241,4168
-833,249,4193
-824,239,4184
-797,254,4168
-785,254,4122
-860,223,4113
-935,186,4118
-948,207,4082
-999,180,4051
-1128,152,4046
-1299,155,4093
-1483,183,4202
-1657,216,4277
-1666,269,4331
-1561,304,4360
-1561,277,4347
-1609,225,4303
-1621,200,4253
-1601,207,4261
-1549,302,4311
-1571,333,4306
-1624,284,4296
-1657,292,4331
-1721,326,4384
-1685,343,4390
-1643,385,4404
-1654,367,4441
-1581,293,4362
-1492,231,4267
-1450,226,4200
-1453,226,4134
-1472,316,4166
-1586,408,4329
-1656,380,4391
-1507,307,4290
-1315,258,4149
-1298,217,4108
-1393,197,4098
-1341,279,4208
-1104,423,4358
-1022,367,4329
-1065,190,4248
-818,184,4201
-587,161,4102
-569,106,4051
-564,214,4137
-617,274,4204
-730,269,4225
-709,279,4283
-577,281,4299
-471,205,4206
-399,186,4150
-352,209,4148
-297,165,4114
-167,157,4071
-103,170,3991
-104,212,3943
-232,240,4035
-294,256,4126
-176,324,4159
-105,325,4130
-133,292,4118
-70,264,4096
65,293,4068
163,327,4077
193,331,4054
179,318,4081
208,331,4079
216,349,4065
226,338,4061
245,393,4079
213,417,4087
252,425,4080
307,418,4043
254,390,4038
217,417,4081
188,458,4133
145,433,4123
157,419,4106
144,413,4125
133,411,4120
112,419,4116
70,418,4130
40,438,4163
11,440,4185
-39,418,4157
-55,418,4148
-81,425,4183
-140,439,4221
-184,423,4215
-209,435,4209
-271,448,4232
-329,478,4281
-352,492,4279
-362,493,4264
-395,489,4270
-435,486,4283
-485,461,4307
-484,474,4309
-514,456,4268
-528,432,4259
-493,455,4267
-466,477,4257
-464,480,4244
-476,478,4209
-490,489,4222
-496,530,4220
-531,544,4247
-584,541,4262
-587,543,4273
-565,552,4272
-563,530,4249
-550,524,4232
-553,542,4219
-634,535,4225
-663,528,4235
-598,552,4188
-608,518,4144
-592,560,4131
-601,566,4140
-645,565,4159
-681,589,4177
-729,570,4189
-696,572,4180
-653,590,4177
-679,575,4176
-708,564,4185
-686,563,4184
-666,541,4166
-660,532,4148
-635,560,4167
-673,576,4193
-707,565,4196
-673,574,4182
-640,561,4177
-629,571,4201
-612,577,4188
-616,571,4189
-625,596,4221
-629,587,4235
-614,574,4226
-615,564,4228
-602,578,4211
-596,563,4194
-612,549,4198
-595,561,4187
-562,573,4164
-588,551,4153
-610,550,4149
-608,567,4161
-592,564,4172
-548,570,4169
-537,567,4154
-554,551,4160
-585,529,4168
-616,516,4169
-592,535,4186
-590,542,4163
-622,527,4171
-594,559,4188
-625,560,4191
-639,554,4196
-615,567,4202
-582,559,4192
-585,533,4187
-586,542,4180
-602,541,4174
-621,532,4172
-591,550,4180
-616,547,4181
-672,528,4177
-652,526,4147
-615,527,4151
-610,546,4167
-611,533,4157
-593,523,4151
-605,525,4166
-600,522,4182
-559,526,4166
-547,531,4147
-519,543,4172
-528,531,4181
-558,525,4177
-568,507,4193
-562,513,4240
-539,561,4292
-535,560,4308
-483,579,4375
-424,562,4465
-358,580,4583
-246,619,4719
-181,573,4863
-167,605,5109
-157,736,5458
-178,805,5894
-321,851,6433
-409,890,6882
-283,905,7125
2,937,7303
194,973,7486
416,1038,7778
554,1011,8000
522,970,8127
530,953,8142
429,933,8131
331,894,8086
284,801,7908
56,765,7766
-153,757,7644
-189,625,7469
-417,492,7284
-644,265,6860
-578,81,6389
-381,-9,5780
-282,-88,5160
-277,-168,4670
-356,-394,4029
-414,-410,3337
-492,-254,2770
-687,-184,2253
-886,-16,1806
-1025,234,1445
-1072,322,1119
-1115,525,830
-1041,709,477
-793,858,131
-493,1078,-106
-389,1327,-175
-430,1506,-273
-384,1748,-336
-280,2014,-275
-251,2180,-258
-168,2333,-283
-131,2492,-169
-52,2573,-36
155,2608,4
278,2528,-74
422,2577,-67
569,2747,84
520,2824,245
359,2811,395
529,2854,534
704,2767,560
676,2648,630
685,2633,875
810,2511,1035
876,2326,1142
912,2286,1229
927,2282,1285
918,2240,1314
813,2186,1333
711,2190,1480
642,2158,1718
600,1989,1867
703,1908,1836
820,2014,1781
740,2017,1969
630,1869,2082
648,1851,2186
619,1777,2412
466,1608,2719
423,1605,2856
429,1653,3059
204,1403,3284
188,1328,3311
224,1495,3532
-8,1248,3759
-80,1013,3852
41,887,3794
128,778,3611
87,925,3706
-305,1065,4151
-784,964,4532
-865,875,4614
-669,793,4504
-552,697,4416
-610,619,4468
-768,589,4720
-979,660,5073
-1150,604,5235
-1132,527,5275
-1091,520,5328
-1084,494,5317
-1124,442,5207
-1275,520,5432
-1577,508,5884
-1694,431,6047
-1553,341,5984
-1423,234,5849
-1334,238,5715
-1222,211,5574
-1174,234,5532
-1366,237,5602
-1549,181,5610
-1586,182,5573
-1595,185,5568
-1640,238,5623
-1598,261,5627
-1561,247,5568
-1513,215,5533
-1331,229,5451
-1215,197,5319
-1233,135,5297
-1266,118,5291
-1273,138,5241
-1303,146,5202
-1236,115,5095
-1177,70,4952
-1118,53,4860
-1118,48,4794
-1168,38,4730
-1139,45,4651
-1076,71,4552
-1091,74,4532
-1157,59,4506
-1128,76,4475
-1088,70,4428
-1056,63,4401
-975,55,4347
-923,37,4318
-893,38,4274
-850,39,4211
-887,65,4213
-943,83,4226
-1002,59,4222
-1035,63,4211
-1013,66,4178
-974,56,4135
-925,63,4118
-898,63,4123
-860,55,4094
-855,57,4114
-856,48,4125
-822,55,4116
-835,52,4139
-853,77,4163
-868,100,4166
-864,77,4162
-805,89,4150
-795,86,4118
-810,71,4127
-796,84,4127
-807,107,4127
-876,98,4158
-871,101,4155
-835,83,4134
-844,68,4143
-844,58,4139
-834,72,4123
-846,88,4145
-858,95,4167
-863,96,4184
-865,84,4190
-854,82,4174
-846,76,4154
-843,87,4164
-852,95,4169
-837,98,4164
-821,92,4152
-818,90,4140
-822,82,4130
-797,109,4116
-824,102,4107
-832,106,4144
-811,143,4158
-794,144,4157
-809,122,4159
-830,122,4161
-808,132,4174
-815,120,4183
-808,129,4180
-751,125,4134
-728,91,4115
-755,110,4132
-798,144,4182
-829,130,4190
-796,149,4205
-771,144,4196
-734,140,4179
-717,137,4168
-733,127,4181
-734,129,4160
-761,131,4171
-808,126,4199
-797,130,4187
-783,115,4158
-798,125,4151
-801,118,4106
-782,90,4074
-749,116,4039
-715,95,4066
-783,104,4112
-953,128,4189
-1014,149,4244
-993,146,4241
-1025,149,4209
-1003,160,4185
-952,152,4168
-890,149,4157
-859,160,4132
-858,155,4142
-829,166,4162
-831,183,4177
-833,171,4175
-822,186,4172
-815,184,4145
-800,170,4149
-798,189,4176
-809,189,4184
-804,177,4177
-803,172,4175
-796,163,4188
-783,144,4169
-779,129,4155
-795,149,4157
-840,158,4201
-874,158,4201
-845,145,4182
-842,128,4163
-838,145,4145
-856,151,4151
-877,165,4142
-892,168,4163
-867,154,4123
-838,142,4094
-856,140,4121
-876,165,4150
-889,163,4152
-887,158,4151
-892,159,4154
-879,160,4168
-887,163,4173
-884,163,4172
-904,185,4175
-943,160,4172
-924,131,4105
-896,132,4067
-967,155,4101
-1089,158,4136
-1237,158,4180
-1365,162,4230
-1410,177,4219
-1440,124,4168
-1417,131,4096
-1384,157,4062
-1443,152,4028
-1586,155,4029
-1673,186,4071
-1815,165,4079
-1972,152,4080
-2101,178,4111
-2182,181,4139
-2087,234,4111
-1936,278,4112
-1922,231,4133
-1910,209,4133
-1898,248,4185
-1869,284,4254
-1827,304,4279
-1804,292,4305
-1776,270,4301
-1743,215,4290
-1617,193,4231
-1588,194,4202
-1644,222,4255
-1605,260,4320
-1521,237,4303
-1453,199,4255
-1424,195,4208
-1402,210,4200
-1331,250,4202
-1233,284,4223
-1210,284,4242
-1282,257,4236
-1296,299,4338
-1320,285,4464
-1370,219,4489
-1255,242,4471
-1088,196,4377
-999,132,4265
-892,162,4192
-929,168,4203
-1108,163,4247
-1149,175,4211
-1238,235,4286
-1080,146,4175
-744,32,3920
-560,77,3862
-667,168,3933
-807,177,4093
-694,192,4150
-523,199,4114
-635,177,4158
-657,159,4129
-529,161,4097
-365,188,4047
-373,221,3986
-464,202,3982
-409,229,3984
-256,278,3983
-236,267,3939
-247,255,3928
-209,272,3893
-201,310,3900
-266,334,3981
-343,320,4057
-378,320,4063
-408,331,4030
-350,371,4001
-306,391,3975
-302,375,3979
-300,403,4048
-312,392,4043
-284,359,3961
-224,382,3943
-222,398,3975
-299,401,4026
-460,444,4090
-661,468,4159
-757,461,4204
-762,483,4230
-761,484,4222
-682,472,4185
-590,441,4125
-550,410,4090
-592,447,4088
-722,465,4165
-786,498,4198
-818,511,4186
-832,501,4197
-811,511,4210
-819,514,4222
-844,513,4227
-861,543,4244
-882,533,4232
-891,492,4204
-834,523,4203
-800,554,4194
-795,516,4189
-816,520,4200
-859,520,4192
-862,508,4190
-856,493,4175
-843,492,4172
-860,489,4141
-879,494,4135
-907,504,4159
-959,497,4179
-948,502,4157
-941,506,4148
-941,494,4151
-914,491,4139
-907,497,4120
-910,497,4117
-893,511,4119
-921,537,4134
-978,539,4158
-981,513,4161
-940,542,4145
-938,553,4127
-1011,541,4135
-1033,545,4133
-982,560,4140
-974,547,4138
-996,538,4138
-1023,540,4144
-1018,536,4145
-1029,549,4164
-1079,539,4160
-1056,555,4172
-1027,569,4160
-1018,572,4149
-983,560,4114
-909,563,4105
-919,563,4141
-975,560,4169
-951,559,4159
-947,545,4148
-968,531,4145
-961,541,4135
-986,537,4146
-977,533,4153
-935,523,4121
-893,505,4058
-934,509,4056
-1003,485,4095
-925,506,4068
-889,516,4039
-912,521,4043
-953,522,4064
-1003,512,4063
-1060,495,4073
-1098,468,4068
-1041,490,4059
-998,501,4031
-988,510,4016
-947,520,4054
-959,504,4072
-957,504,4094
-946,590,4199
-915,620,4326
-818,595,4398
-724,629,4512
-772,709,4749
-849,795,5148
-844,858,5672
-948,856,6315
-939,850,6846
-778,814,7125
-565,840,7366
-631,917,7685
-654,834,8002
-742,920,8244
-847,926,8373
-898,806,8402
-783,727,8269
-621,751,8035
-527,592,7732
-608,526,7503
-654,434,7163
-760,352,6827
-828,225,6447
-824,172,6038
-937,201,5712
-1110,172,5411
-1151,204,5061
-993,326,4821
-818,419,4618
-788,309,4260
-639,385,3835
-447,437,3475
-388,298,3105
-587,376,2959
-640,467,2632
-616,425,2221
-648,438,1797
-755,525,1394
-746,678,951
-590,758,411
-420,820,-193
-260,1050,-564
-186,1284,-792
-69,1470,-1070
92,1647,-1250
360,1819,-1279
598,1901,-1330
725,1871,-1412
890,1986,-1404
912,2160,-1309
785,2238,-1125
768,2312,-929
736,2459,-747
667,2408,-654
710,2177,-548
766,2020,-288
808,1947,-26
792,1805,131
858,1599,257
919,1464,369
874,1442,411
889,1804,595
708,1959,1127
533,1580,1486
479,1263,1621
605,1070,1687
649,785,1831
392,712,2086
14,876,2521
-162,1027,2853
-313,1098,3366
-571,825,3787
-720,590,3922
-717,629,4202
-660,590,4437
-693,507,4631
-841,520,4899
-1181,496,5186
-1478,592,5627
-1699,693,6006
-1855,735,6295
-1932,618,6394
-1898,638,6507
-1831,711,6757
-1885,651,6904
-1817,651,6912
-1693,562,6705
-1701,565,6490
-1879,628,6540
-2184,572,6540
-2246,621,6440
-2171,504,6279
-2060,424,6135
-1771,392,5884
-1426,337,5469
-1287,436,5375
-1454,445,5517
-1643,397,5518
-1649,415,5533
-1508,354,5404
-1396,324,5127
-1367,281,4990
-1452,269,4979
-1617,284,4946
-1660,327,4943
-1726,370,4975
-1810,352,4959
-1654,324,4827
-1319,301,4686
-1113,289,4579
-1095,238,4537
-1036,235,4543
-1017,216,4475
-1073,204,4422
-1079,256,4418
-1067,267,4422
-1081,252,4377
-1086,241,4344
-1071,195,4264
-1040,208,4198
-1084,214,4195
-1184,204,4227
-1228,218,4205
-1234,201,4168
-1148,193,4103
-1035,166,4043
-1000,170,4030
-1032,183,4042
-1053,174,4030
-994,179,3988
-942,188,3985
-986,187,4011
-1026,186,4043
-1011,170,4060
-1002,152,4066
-974,149,4043
-925,146,4013
-920,162,4043
-962,183,4093
-1008,171,4135
-1015,147,4145
-997,162,4139
-1018,158,4161
-1037,145,4148
-1002,159,4138
-1012,173,4150
-1035,184,4197
-1007,182,4215
-993,171,4209
-995,171,4202
-976,178,4222
-965,163,4186
-965,170,4202
-988,160,4199
-980,158,4175
-973,163,4177
-1006,168,4159
-1001,170,4161
-978,177,4152
-966,174,4159
-948,189,4148
-954,182,4135
-968,185,4138
-952,185,4134
-945,178,4136
-948,178,4142
-958,170,4163
-1011,148,4177
-979,144,4173
-959,123,4167
-1007,118,4194
-1038,133,4212
-1045,143,4199
-1016,159,4193
-984,157,4151
-926,153,4113
-905,170,4108
-903,177,4100
-856,152,4073
-917,144,4071
-1047,181,4168
-1144,185,4235
-1183,188,4239
-1188,216,4225
-1147,229,4209
-1054,204,4166
-1022,177,4141
-1044,196,4143
-1012,205,4134
-978,217,4109
-987,213,4112
-993,209,4111
-1002,204,4096
-1046,201,4127
-1086,198,4159
-1100,186,4134
-1074,208,4119
-1040,190,4085
-945,194,4061
-936,186,4047
-958,188,4061
-960,199,4086
-962,192,4082
-999,179,4078
-1039,162,4079
-1051,157,4080
-1016,167,4068
-994,172,4060
-976,184,4071
-986,200,4100
-1013,191,4126
-996,176,4113
-1013,172,4105
-1012,169,4107
-994,183,4104
-1010,198,4130
-1008,180,4130
-977,183,4119
-1009,186,4136
-1058,183,4173
-1078,180,4196
-1044,186,4191
-1011,179,4188
-1025,174,4169
-1041,163,4171
-1045,161,4154
-1078,153,4154
-1115,148,4187
-1120,155,4198
-1130,153,4220
-1132,157,4253
-1139,161,4282
-1182,177,4335
-1176,203,4391
-1180,180,4412
-1284,176,4420
-1370,167,4419
-1393,191,4391
-1421,220,4380
-1430,255,4397
-1414,269,4371
-1348,280,4308
-1320,268,4280
-1271,274,4247
-1223,295,4182
-1287,272,4171
-1305,310,4171
-1349,305,4161
-1447,292,4180
-1475,318,4169
-1491,321,4162
-1572,316,4150
-1606,333,4143
-1629,356,4152
-1717,338,4173
-1770,312,4135
-1815,273,4088
-1792,307,4078
-1796,328,4025
-1877,330,3977
-1918,354,3977
-2020,334,4008
-2124,341,4058
-2083,387,4096
-2001,392,4065
-1918,378,4041
-1725,384,4005
-1582,363,3992
-1590,398,4032
-1681,491,4107
-1721,510,4202
-1593,508,4220
-1425,478,4192
-1215,450,4175
-1037,432,4155
-888,453,4161
-805,516,4118
-817,434,3929
-941,331,3878
-861,404,3922
-818,433,4000
-871,432,4105
-961,421,4131
-946,371,4085
-873,348,4001
-791,346,3985
-781,327,3965
-752,325,3989
-725,360,4040
-767,315,4041
-796,317,4013
-880,340,4135
-800,351,4201
-615,364,4155
-526,321,4065
-456,267,3956
-396,275,3918
-463,312,3989
-573,333,4033
-633,399,4075
-576,383,4069
-376,356,4034
-248,339,3970
-323,337,3992
-306,357,4032
-205,361,4041
-174,306,3951
-183,327,3907
-249,434,4020
-359,511,4199
-443,495,4244
-300,438,4173
-144,402,4116
-135,380,4132
-171,447,4155
-201,497,4175
-252,526,4239
-437,524,4339
-495,486,4347
-391,483,4310
-362,456,4234
-455,447,4173
-495,515,4208
-544,521,4266
-562,523,4252
-545,535,4215
-506,540,4189
-473,560,4227
-535,526,4244
-572,485,4230
-552,503,4236
-546,470,4231
-511,493,4245
-513,509,4220
-575,503,4184
-628,492,4156
-634,503,4162
-657,547,4214
-710,535,4227
-723,546,4221
-729,560,4216
-789,526,4193
-761,543,4196
-719,556,4212
-729,577,4203
-786,587,4207
-768,595,4190
-672,594,4181
-667,610,4161
-766,607,4129
-789,605,4145
-785,616,4182
-816,622,4191
-782,606,4169
-775,594,4142
-772,605,4129
-735,619,4128
-744,635,4139
-742,607,4132
-694,628,4128
-710,631,4144
-785,621,4170
-811,660,4219
-809,671,4252
-820,655,4244
-820,636,4207
-784,622,4173
-776,603,4159
-800,609,4144
-816,613,4123
-849,620,4112
-866,650,4121
-857,628,4112
-837,640,4097
-845,660,4098
-847,611,4082
-815,629,4089
-823,647,4104
-829,641,4094
-813,639,4078
-820,630,4087
-804,645,4106
-838,652,4125
-847,635,4139
-815,648,4122
-802,646,4122
-793,627,4115
-810,614,4100
-847,632,4135
-837,637,4159
-787,635,4141
-755,620,4146
-724,648,4174
-772,630,4173
-771,612,4157
-756,631,4149
-750,619,4129
-768,614,4123
-784,630,4134
-817,641,4150
-820,614,4137
-777,612,4099
-743,613,4078
-775,607,4084
-795,606,4075
-787,625,4079
-764,640,4092
-746,627,4097
-729,610,4104
-732,596,4082
-748,609,4112
-808,602,4160
-835,587,4185
-826,601,4198
-804,605,4214
-726,589,4241
-729,572,4233
-763,549,4221
-768,538,4229
-809,531,4252
-859,546,4315
-930,570,4380
-1002,565,4406
-956,582,4384
-884,586,4387
-831,594,4422
-858,576,4472
-843,577,4517
-787,597,4548
-753,573,4569
-696,586,4629
-714,561,4690
-741,542,4765
-689,592,4888
-599,587,5024
-498,610,5171
-480,671,5402
-483,669,5722
-404,722,6123
-350,738,6463
-252,712,6661
-76,732,6811
40,755,7072
118,846,7330
190,1011,7617
249,1160,8000
208,1253,8293
128,1199,8402
203,1034,8406
224,896,8289
384,750,7979
381,689,7746
272,436,7421
-58,487,7322
-374,449,7087
-525,141,6570
-657,-168,5698
-694,-134,5084
-802,-33,4726
-760,-132,4026
-536,-73,3276
-482,155,2851
-785,295,2697
-862,362,2406
-726,371,1903
-499,332,1262
-330,335,667
-91,467,225
-39,663,-3
-92,841,-111
-186,1012,-346
-404,1057,-570
-383,1408,-699
-412,1816,-877
-314,2184,-991
-116,2387,-1011
45,2279,-1201
221,2251,-1351
403,2449,-1253
548,2479,-1126
685,2238,-1107
783,1978,-1071
852,1817,-1066
913,1808,-1185
923,2000,-1206
889,2254,-1147
798,2423,-976
713,2483,-646
671,2349,-245
565,1969,-57
661,1654,-64
937,1405,-152
1068,1263,-247
1092,1589,-221
859,1879,321
427,1554,1025
109,1282,1697
-93,951,2271
117,530,2503
371,327,2438
422,464,2334
427,691,2593
-72,489,3207
-694,215,3763
-750,205,3992
-708,139,4053
-900,168,4110
-1169,413,4497
-1475,328,5165
-1560,232,5737
-1462,171,5857
-1230,140,5815
-1110,239,6101
-1472,198,6632
-1970,62,7209
-2204,-20,7485
-2360,-92,7647
-2610,-28,7825
-2769,90,7848
-2740,109,7778
-2713,92,7756
-2639,124,7687
-2508,156,7547
-2250,163,7313
-2061,132,7067
-1950,67,6693
-1806,33,6292
-1761,-17,5927
-1691,-14,5589
-1606,121,5263
-1642,213,5165
-1678,192,5109
-1532,200,4981
-1305,157,4809
-1175,86,4630
-1206,83,4571
-1246,81,4605
-1301,127,4608
-1374,91,4580
-1361,56,4500
-1251,50,4420
-1188,52,4374
-1250,64,4349
-1235,95,4328
-1222,115,4310
-1259,130,4315
-1289,144,4326
-1323,103,4277
-1337,90,4277
-1278,99,4260
-1162,69,4192
-1092,64,4130
-1104,81,4127
-1145,102,4159
-1138,108,4135
-1138,107,4121
-1129,125,4129
-1067,115,4099
-1043,95,4053
-1024,101,4011
-1026,105,4018
-1072,123,4047
-1155,146,4091
-1243,157,4163
-1264,145,4154
-1177,136,4099
-1073,133,4067
-1048,129,4069
-1079,140,4076
-1108,136,4081
-1086,157,4072
-1053,156,4084
