AccelerometerX,AccelerometerY,AccelerometerZ
-221,1259,3884
-166,1210,3856
-73,1196,3818
3,1202,3856
36,1190,3993
62,1129,4026
38,1121,4000
39,1188,3945
120,1280,3894
202,1334,3925
173,1333,4013
56,1290,4100
-35,1233,4137
-86,1229,4151
-96,1276,4164
-27,1317,4161
37,1362,4150
78,1351,4156
99,1301,4185
98,1247,4208
49,1211,4221
48,1199,4201
52,1268,4135
37,1371,4129
26,1460,4167
8,1473,4194
-46,1426,4216
-90,1386,4242
-71,1363,4235
-30,1349,4201
3,1375,4162
-7,1426,4143
-25,1417,4122
-75,1418,4137
-147,1425,4154
-226,1409,4160
-237,1369,4134
-255,1358,4080
-238,1384,4033
-192,1406,4010
-158,1420,3980
-181,1451,3969
-216,1484,4003
-243,1474,4017
-280,1452,4032
-316,1449,4050
-333,1451,4034
-302,1451,4010
-281,1448,3980
-298,1435,3990
-306,1420,4015
-326,1406,4006
-378,1420,3985
-414,1468,3981
-438,1490,3976
-453,1505,3985
-456,1545,3992
-474,1582,3998
-502,1618,4029
-514,1605,4043
-517,1562,4043
-483,1521,4008
-433,1501,3991
-397,1510,3987
-398,1538,3998
-421,1578,4033
-447,1591,4067
-464,1563,4068
-467,1529,4051
-443,1511,4014
-433,1508,3986
-422,1499,3982
-426,1509,4010
-424,1523,4051
-451,1520,4073
-463,1479,4067
-460,1475,4030
-444,1508,4023
-410,1538,4032
-395,1555,4070
-419,1540,4089
-422,1504,4067
-412,1482,4067
-417,1475,4060
-397,1469,4034
-362,1484,4020
-361,1482,4009
-377,1459,3989
-410,1477,4006
-439,1497,4016
-467,1508,4017
-464,1516,4007
-461,1495,4000
-450,1475,4005
-430,1510,4027
-419,1543,4041
-446,1510,4063
-463,1461,4065
-448,1448,4028
-421,1475,3984
-394,1512,3987
-384,1514,4005
-403,1506,4010
-436,1492,4012
-467,1511,3990
-499,1542,4002
-544,1562,4045
-556,1559,4063
-548,1565,4083
-525,1535,4067
-490,1482,4038
-443,1458,3996
-425,1474,3992
-433,1484,4010
-429,1507,4006
-421,1508,4005
-443,1509,4010
-476,1496,4014
-492,1482,4009
-470,1493,4003
-448,1505,3988
-419,1516,3975
-426,1551,3995
-461,1558,4032
-452,1530,4040
-421,1491,4022
-405,1476,4014
-388,1486,4005
-394,1517,4025
-411,1550,4035
-455,1560,4046
-501,1534,4061
-501,1500,4068
-491,1483,4062
-491,1489,4059
-449,1501,4038
-445,1525,4032
-475,1519,4040
-488,1510,4044
-491,1529,4062
-487,1514,4063
-482,1477,4049
-474,1459,4022
-442,1463,3998
-427,1479,3988
-435,1500,3985
-487,1523,4014
-538,1518,4028
-539,1498,4026
-517,1488,4020
-479,1476,3993
-432,1471,3975
-407,1461,3962
-399,1470,3954
-410,1505,3964
-449,1508,3978
-479,1499,4000
-525,1509,4042
-518,1502,4051
-475,1485,4022
-423,1475,4005
-397,1477,4019
-398,1491,4041
-411,1507,4066
-443,1511,4084
-461,1487,4050
-454,1494,4029
-434,1502,4029
-407,1497,4019
-395,1498,4015
-400,1527,3977
-456,1536,4005
-486,1546,4015
-504,1522,4030
-488,1482,4030
-449,1448,4034
-420,1431,4035
-415,1460,4036
-420,1491,4037
-467,1510,4051
-502,1482,4062
-499,1457,4060
-466,1459,4050
-442,1466,4055
-430,1474,4051
-431,1483,4022
-452,1491,4029
-464,1515,4036
-477,1511,4043
-478,1471,4052
-461,1432,4037
-432,1421,4028
-431,1436,4005
-441,1480,3991
-480,1509,3999
-498,1512,4028
-499,1499,4040
-497,1470,4037
-489,1445,4035
-445,1440,4011
-405,1451,3990
-402,1471,3978
-433,1485,4003
-445,1476,4014
-446,1456,4030
-438,1450,4032
-420,1467,4044
-417,1502,4065
-398,1504,4073
-389,1516,4087
-395,1518,4104
-406,1508,4142
-410,1462,4191
-383,1424,4250
-244,1414,4315
-94,1468,4385
-27,1547,4504
-22,1653,4613
-80,1762,4939
-32,1829,5476
115,1853,6013
40,1834,6538
-145,1751,6995
-177,1731,7188
-67,1739,7303
88,1761,7433
123,1863,7680
-63,2048,8068
-518,2339,8457
-976,2696,8839
-1454,2844,9031
-1878,2839,9168
-2033,2700,9160
-1824,2476,8752
-1315,2264,8105
-790,2073,7392
-466,1997,6712
-316,1901,6108
-340,1761,5640
-408,1577,5024
-468,1432,4470
-550,1253,3937
-707,1022,3394
-1009,680,2870
-1359,398,2442
-1599,216,2088
-1520,92,1525
-1221,107,768
-768,181,-64
-390,265,-705
74,449,-1223
561,746,-1581
827,974,-1776
1111,1101,-1974
1084,1137,-2374
1050,1119,-2550
1176,1129,-2645
1285,1173,-2700
1395,1204,-2727
1448,1259,-2790
1503,1366,-2805
1700,1507,-2776
1971,1634,-2717
