sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
176,-380,-19,963,-114,-206,-167
177,-372,5,967,-108,-235,-186
178,-386,-8,957,-112,-250,-153
179,-384,7,942,-112,-231,-127
180,-376,-10,935,-139,-188,-116
181,-365,-8,928,-188,-153,-96
182,-379,-13,918,-194,-114,-71
183,-378,-26,916,-168,-86,-79
184,-352,-34,902,-153,-67,-90
185,-367,-25,950,-178,-59,-92
186,-355,-32,946,-165,-47,-90
187,-361,-19,962,-163,-71,-86
188,-369,-23,955,-141,-96,-67
189,-359,-31,927,-79,-108,-45
190,-368,-23,943,-61,-112,-83
191,-359,-26,927,-47,-98,-57
192,-373,-35,911,-45,-69,-47
193,-365,-37,930,-43,-12,-49
194,-360,-47,938,-38,-8,-57
195,-356,-40,937,-69,-20,-83
196,-353,-48,959,-110,-43,-90
197,-361,-42,949,-157,-81,-94
198,-356,-46,941,-180,-116,-106
199,-368,-33,937,-155,-112,-108
200,-357,-41,921,-116,-77,-106
201,-368,-29,924,-88,-38,-83
202,-356,-40,928,-43,19,-73
203,-364,-39,940,-10,44,-71
204,-368,-31,955,15,46,-75
205,-363,-20,960,37,42,-73
206,-369,-34,967,52,3,-57
207,-368,-24,971,87,-28,-43
208,-360,-35,980,76,-51,-34
209,-355,-34,969,37,-49,-43
210,-366,-38,981,-16,-57,-53
211,-356,-42,961,-67,-79,-61
212,-372,-45,932,-106,-118,-98
213,-361,-42,920,-131,-114,-124
214,-370,-31,929,-108,-86,-135
215,-360,-21,916,-67,-71,-133
216,-372,-19,928,-2,-34,-124
217,-367,-17,925,56,1,-122
218,-361,-13,955,54,0,-114
219,-361,-10,958,25,-24,-98
220,-352,3,967,35,-24,-63
221,-361,13,984,76,-22,1
222,-363,6,966,121,1,72
223,-351,-7,992,134,21,103
224,-375,-17,992,97,3,87
225,-365,-20,970,35,13,85
226,-371,-32,966,-8,3,85
227,-364,-25,972,-16,1,72
228,-368,-37,973,-22,5,72
229,-386,-40,992,-16,-38,44
230,-383,-52,962,-43,-81,23
231,-387,-73,973,-77,-118,7
232,-382,-64,952,-102,-135,-34
233,-388,-71,945,-155,-147,-81
234,-381,-50,938,-143,-131,-108
235,-372,-55,950,-88,-120,-125
236,-359,-44,950,-42,-135,-143
237,-361,-42,943,-40,-149,-176
238,-366,-29,935,-67,-153,-190
239,-358,-8,944,-86,-127,-161
240,-349,-19,950,-81,-102,-129
241,-341,-6,951,-55,-102,-120
242,-352,-17,954,-28,-86,-114
243,-342,-4,967,-20,-73,-116
244,-339,-6,964,-34,-77,-96
245,-339,-9,974,-47,-104,-75
246,-342,-4,963,-55,-127,-79
247,-339,-3,953,-88,-149,-77
248,-342,-16,941,-122,-149,-67
249,-340,3,941,-137,-141,-83
250,-340,-1,924,-141,-120,-83
251,-339,0,924,-124,-83,-71
252,-340,4,936,-61,-86,-69
253,-346,5,936,-38,-94,-47
254,-350,-2,932,-28,-94,-14
255,-347,2,951,5,-73,0
256,-332,-6,941,23,-47,0
257,-343,-8,946,0,-22,21
258,-329,-11,949,-30,5,9
259,-329,-12,949,-57,29,-4
260,-329,4,966,-69,21,5
261,-333,-22,952,-83,-10,5
262,-331,-15,944,-102,-47,-12
263,-350,-15,942,-124,-57,-8
264,-337,-20,929,-108,-18,11
265,-343,-14,915,-61,21,31
266,-341,-27,922,-10,50,42
267,-343,-35,932,31,68,42
268,-343,-27,958,52,70,33
269,-345,-21,953,52,72,33
270,-364,-39,971,25,31,23
271,-349,-39,963,0,21,3
272,-343,-32,974,-59,-6,-22
273,-351,-28,958,-106,-36,-30
274,-340,-38,939,-151,-16,-53
275,-344,-32,940,-139,-12,-53
276,-350,-27,942,-73,-18,-36
277,-365,-35,942,1,29,-49
278,-349,-36,917,39,85,-49
279,-366,-21,946,48,85,-28
280,-345,-24,953,0,128,-42
281,-363,-30,960,-49,107,-49
282,-350,-25,968,-88,83,-59
283,-349,-12,967,-116,62,-59
284,-360,-13,975,-120,46,-45
285,-365,-17,948,-125,62,-49
286,-360,-4,943,-149,72,-30
287,-353,-7,934,-137,87,0
288,-355,-10,939,-79,105,-6
289,-342,-11,961,-40,80,0
290,-350,-16,953,-59,31,11
291,-349,-2,943,-83,15,0
292,-342,-5,947,-108,42,1
293,-337,-15,937,-125,62,46
294,-356,-18,965,-86,66,60
295,-359,-10,961,-55,74,70
296,-365,-16,962,-12,72,111
297,-351,-29,985,5,56,113
298,-367,-36,970,-6,9,87
299,-360,-47,982,-57,-10,72
300,-365,-49,960,-96,-16,44
301,-356,-41,938,-125,-30,31
302,-361,-37,938,-124,-36,21
303,-364,-37,949,-79,-22,17
304,-355,-37,955,-63,-8,23
305,-358,-43,935,-75,-6,21
306,-363,-43,943,-84,-6,11
307,-365,-47,947,-112,0,0
308,-369,-43,942,-145,-16,-10
309,-359,-46,942,-167,-24,-28
310,-351,-51,932,-167,-32,-40
311,-355,-38,944,-137,-14,-61
312,-358,-28,932,-102,13,-67
313,-360,-33,946,-83,29,-57
314,-353,-26,958,-73,37,-28
315,-337,-37,977,-61,41,-6
316,-351,-34,976,-32,27,0
317,-351,-48,980,-57,-16,7
318,-363,-48,974,-96,-59,-16
319,-363,-44,941,-143,-71,-49
320,-370,-45,925,-165,-43,-61
321,-356,-38,918,-145,-2,-71
322,-342,-30,913,-92,25,-65
323,-368,-24,921,-18,41,-55
324,-367,-20,942,44,46,-57
325,-357,-1,960,64,50,-47
326,-364,-10,972,31,44,-34
327,-366,-12,974,-8,25,-30
328,-357,-5,974,-59,-2,-24
329,-359,-17,977,-104,-12,0
330,-367,-24,972,-122,-6,0
331,-360,-33,975,-137,3,-6
332,-359,-26,962,-151,1,-6
333,-368,-27,973,-159,-2,9
334,-368,-19,959,-118,-10,21
335,-358,-35,965,-67,-32,42
336,-364,-51,947,-55,-42,42
337,-350,-50,943,-92,-32,23
338,-357,-54,952,-143,-38,13
339,-362,-43,936,-159,-20,0
