AccelerometerX,AccelerometerY,AccelerometerZ
-122,990,4864
-332,1152,4773
-417,1214,4841
-329,1175,4930
-127,1038,4794
162,891,4459
430,885,4187
558,1090,4158
457,1175,4268
312,1055,4291
191,962,4351
123,906,4444
149,896,4553
234,967,4634
298,1054,4657
336,1056,4684
348,970,4655
347,920,4603
361,959,4571
368,977,4588
418,941,4571
457,896,4504
449,910,4423
412,963,4390
397,958,4330
336,901,4308
252,853,4293
258,823,4259
352,823,4235
459,841,4190
520,848,4130
534,850,4103
490,860,4079
413,877,4076
371,861,4082
360,881,4039
334,924,4076
298,867,4131
335,803,4169
417,790,4136
476,855,4097
486,946,4110
445,938,4139
431,878,4172
444,846,4181
480,862,4130
477,920,4111
427,950,4138
342,928,4156
314,891,4147
366,880,4140
459,897,4113
521,915,4086
504,922,4103
468,911,4125
451,891,4155
445,882,4152
425,906,4093
375,931,4096
321,907,4111
284,881,4120
262,896,4150
264,910,4184
315,889,4162
401,893,4109
459,903,4080
464,890,4073
430,888,4064
380,915,4083
344,951,4112
359,940,4103
372,935,4078
340,953,4098
306,915,4126
320,892,4136
372,919,4152
419,940,4150
446,934,4142
458,906,4146
451,903,4117
396,917,4114
316,915,4143
264,909,4172
261,911,4182
299,915,4173
320,920,4132
301,940,4139
285,932,4156
288,893,4150
304,902,4133
317,945,4116
343,991,4113
348,973,4110
346,921,4088
323,902,4065
294,916,4047
260,945,4067
223,939,4085
216,922,4110
237,922,4088
237,965,4048
210,964,4021
193,941,4035
214,925,4059
261,923,4040
278,947,4043
234,957,4047
183,940,4059
146,919,4054
128,958,4110
141,951,4182
184,914,4178
240,944,4149
295,1006,4067
280,1033,4066
268,959,4099
290,926,4152
309,952,4156
340,976,4144
338,983,4139
309,975,4152
264,983,4204
284,930,4267
369,867,4260
457,908,4196
486,984,4149
446,956,4140
406,900,4129
373,921,4149
362,959,4185
332,976,4181
293,961,4190
278,928,4197
287,911,4224
332,901,4238
341,906,4240
301,904,4233
237,924,4226
121,928,4208
-29,894,4198
-185,882,4238
-344,874,4302
-461,859,4352
-573,836,4348
-650,849,4361
-712,865,4375
-777,852,4379
-799,830,4317
-822,808,4208
-920,777,4162
-1058,760,4141
-1142,761,4209
-1069,748,4212
-928,780,4247
-781,758,4237
-706,797,4189
-527,680,4145
-436,681,4079
-277,705,4022
-121,736,4052
-39,805,4099
-7,830,4100
-1,794,4125
4,710,4169
37,677,4186
140,746,4243
255,783,4239
332,773,4175
401,741,4124
419,670,4082
423,631,4096
413,671,4087
437,773,4173
488,814,4241
593,812,4166
852,812,3952
961,749,3919
965,727,3888
841,774,3876
704,778,3943
698,691,4090
837,670,4184
1010,759,4199
1123,848,4156
1149,830,4136
1171,748,4096
1162,714,4058
1059,721,4074
868,688,4106
736,650,4183
704,618,4226
775,631,4237
1047,677,4107
992,735,4133
844,741,4137
651,717,4136
479,697,4128
399,608,4101
416,584,4118
449,643,4146
