sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
172,-121,-112,1031,5,-196,-1
173,-113,-106,1000,-91,-196,-47
174,-104,-100,1003,-204,-194,-85
175,-91,-89,999,-288,-196,-104
176,-103,-85,990,-257,-171,-124
177,-109,-89,965,-163,-100,-108
178,-98,-94,990,-72,-30,-100
179,-98,-78,1000,-56,25,-71
180,-103,-73,1021,-62,40,-24
181,-103,-80,1044,-50,-5,13
182,-120,-80,1041,-33,-91,56
183,-117,-98,1041,-46,-171,85
184,-125,-120,1022,-109,-220,70
185,-113,-123,1011,-212,-239,9
186,-113,-118,1004,-294,-220,-79
187,-97,-119,970,-259,-145,-131
188,-88,-119,969,-156,-56,-145
189,-103,-96,992,-76,-3,-147
190,-89,-86,998,-33,7,-96
191,-92,-89,1025,10,-15,-65
192,-90,-60,1022,3,-63,-18
193,-88,-75,1031,-33,-128,44
194,-86,-77,1031,-48,-190,68
195,-92,-77,1031,-130,-243,99
196,-94,-104,1010,-234,-229,111
197,-84,-112,982,-259,-155,74
198,-77,-131,975,-234,-58,7
199,-92,-117,965,-181,38,-65
200,-96,-117,1001,-165,103,-75
201,-79,-118,1019,-126,122,-69
202,-87,-104,1039,-76,56,-81
203,-97,-76,1065,-58,-61,-4
204,-91,-82,1053,3,-179,128
205,-103,-86,1031,49,-284,206
206,-85,-108,1017,-91,-380,253
207,-93,-135,979,-199,-393,158
208,-102,-115,968,-284,-300,60
209,-80,-136,956,-292,-128,-32
210,-70,-120,952,-245,25,-124
211,-87,-118,984,-201,122,-155
212,-89,-90,1021,-161,171,-143
213,-102,-79,1054,-115,122,-71
214,-105,-72,1094,-40,9,31
215,-114,-89,1090,-31,-143,115
216,-113,-114,1056,-103,-308,128
217,-98,-110,1024,-212,-390,99
218,-89,-132,986,-376,-364,72
219,-86,-142,963,-396,-266,-4
220,-73,-149,930,-345,-120,-59
221,-78,-146,959,-242,46,-86
222,-80,-155,977,-167,157,-73
223,-88,-154,1017,-81,192,-98
224,-112,-126,1046,-33,175,-122
225,-129,-116,1085,-21,128,-81
226,-113,-131,1106,-103,3,-8
227,-93,-150,1075,-138,-163,1
228,-105,-152,1027,-120,-284,-24
229,-89,-149,985,-97,-284,-38
230,-81,-173,968,-77,-194,-44
231,-68,-170,991,-23,-83,-88
232,-96,-164,1007,3,-7,-131
233,-89,-152,1039,-27,34,-155
234,-90,-130,1068,-48,17,-163
235,-110,-123,1072,-81,-83,-114
236,-99,-140,1065,-107,-204,-61
237,-97,-154,1033,-115,-331,-63
238,-109,-164,997,-136,-397,-83
239,-81,-181,954,-177,-349,-102
240,-76,-182,948,-187,-247,-157
241,-62,-162,935,-111,-120,-227
242,-57,-151,940,-60,9,-223
243,-62,-129,977,-7,50,-237
244,-75,-99,1015,5,9,-204
245,-59,-93,1027,24,-73,-112
246,-64,-106,1015,57,-177,-53
247,-62,-110,1000,3,-253,-30
248,-60,-120,993,-138,-272,-24
249,-29,-134,973,-271,-249,-85
250,-27,-137,934,-277,-184,-149
251,-34,-135,928,-193,-44,-184
252,-41,-145,953,-109,95,-200
253,-61,-125,985,-93,146,-210
254,-41,-109,1013,-111,120,-157
255,-48,-114,1041,-89,3,-81
256,-50,-102,1034,-40,-138,-38
257,-55,-119,1001,-64,-249,3
258,-41,-139,966,-159,-257,13
259,-16,-147,955,-269,-237,9
260,-33,-146,916,-288,-134,-36
261,-28,-158,910,-226,15,-51
262,-51,-146,925,-81,171,-45
263,-42,-134,977,42,286,-4
264,-55,-156,1030,67,284,42
265,-64,-138,1044,73,224,56
266,-73,-150,1067,1,112,58
267,-55,-166,1040,-167,-13,15
268,-56,-162,998,-281,-108,-55
269,-58,-159,962,-296,-83,-79
270,-45,-163,938,-228,9,-55
271,-54,-169,934,-70,132,-32
272,-71,-155,968,96,212,33
273,-63,-162,1017,202,237,68
274,-66,-141,1040,217,200,95
275,-72,-142,1057,128,130,99
276,-72,-147,1065,-23,38,80
277,-72,-151,1044,-185,-71,64
278,-75,-149,1029,-308,-155,25
279,-66,-162,989,-384,-190,3
280,-65,-177,957,-335,-124,-30
281,-60,-188,947,-214,3,-59
282,-74,-193,956,-70,136,-100
283,-70,-179,1008,22,226,-131
284,-95,-168,1040,30,232,-135
285,-83,-157,1048,30,189,-133
286,-87,-150,1060,14,64,-81
287,-86,-163,1039,-27,-99,-24
288,-70,-160,1012,10,-171,-34
289,-74,-164,993,-21,-171,-38
290,-64,-161,987,-54,-87,-30
291,-71,-173,982,-52,21,-38
292,-85,-158,992,24,116,-61
293,-88,-146,1045,59,155,-47
294,-81,-141,1048,22,128,-18
295,-96,-126,1080,24,42,42
296,-110,-138,1073,10,-58,113
297,-101,-153,1056,-38,-165,160
298,-96,-179,1038,-126,-243,185
299,-82,-207,1011,-201,-247,150
300,-75,-209,984,-208,-216,66
301,-74,-212,959,-144,-114,-24
302,-77,-194,958,-27,25,-104
303,-74,-180,997,51,128,-137
304,-71,-175,1034,65,161,-157
305,-86,-125,1049,108,140,-180
306,-97,-110,1103,98,58,-45
307,-71,-130,1094,77,-89,107
308,-61,-165,1044,128,-257,128
309,-76,-163,1020,79,-321,103
310,-69,-183,984,-76,-276,66
311,-68,-196,962,-187,-153,-12
312,-57,-190,939,-193,-32,-85
313,-64,-181,952,-115,69,-129
314,-57,-164,990,-34,124,-131
