sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
302,-110,7,986,-187,11,-120
303,-110,17,981,-247,15,-137
304,-114,24,986,-204,28,-116
305,-130,18,994,-60,17,-55
306,-128,5,998,49,26,15
307,-129,-36,994,44,34,48
308,-137,-42,992,-52,30,-26
309,-146,-29,993,-163,75,-28
310,-115,-27,1003,-163,118,1
311,-122,-44,986,-60,69,-1
312,-128,-41,964,57,28,5
313,-117,-44,973,161,23,-6
314,-121,-50,949,206,21,-32
315,-112,-44,965,192,50,-98
316,-110,-33,976,102,99,-145
317,-131,-26,996,-83,171,-184
318,-106,-36,1005,-353,214,-167
319,-105,-57,1000,-451,159,-149
320,-140,-55,988,-382,75,-139
321,-132,-65,974,-201,67,-114
322,-144,-56,966,38,103,-110
323,-131,-49,979,257,191,-75
324,-131,-67,998,329,237,-88
325,-134,-53,1014,249,241,-110
326,-127,-67,1021,120,228,-120
327,-142,-60,1020,-1,210,-167
328,-147,-72,1042,-107,183,-176
329,-143,-70,1040,-169,150,-200
330,-154,-59,1041,-146,114,-239
331,-154,-61,1036,-70,97,-237
332,-159,-56,1040,55,75,-219
333,-156,-57,1033,180,38,-208
334,-143,-59,1019,198,28,-204
335,-162,-58,994,161,58,-233
336,-141,-60,1030,106,91,-266
337,-151,-38,1045,26,89,-321
338,-139,-29,1044,-81,67,-307
339,-152,-28,1032,-109,38,-294
340,-154,-26,1009,-46,-18,-280
341,-151,-22,1030,79,-30,-278
342,-151,-19,1035,155,-1,-270
343,-149,-21,1020,188,7,-253
344,-146,-34,1028,174,9,-247
345,-156,-42,1036,135,-3,-262
346,-162,-57,1015,85,21,-301
347,-160,-51,1017,-40,67,-340
348,-155,-34,1032,-195,89,-370
349,-146,2,1060,-228,75,-378
350,-139,0,1043,-126,-9,-325
351,-139,-8,1019,92,-130,-274
352,-156,-48,991,241,-190,-253
353,-144,-64,978,186,-159,-276
354,-154,-42,984,53,-52,-336
355,-154,-41,994,-72,48,-352
356,-145,-18,1003,-72,75,-378
357,-145,-18,1008,-33,56,-368
358,-151,-26,1008,-25,28,-340
359,-142,-30,1015,-40,-3,-315
360,-126,-17,1009,1,-42,-317
361,-145,-18,1006,63,-81,-286
362,-139,-28,1002,147,-99,-253
363,-130,-52,990,214,-81,-237
364,-132,-57,978,208,-58,-268
365,-135,-63,1007,110,-7,-336
366,-134,-47,1000,-85,32,-395
367,-151,-33,1006,-292,34,-465
368,-137,-7,1012,-427,83,-534
369,-108,2,1045,-449,89,-510
370,-142,-3,1021,-292,-28,-454
371,-137,-12,986,-11,-132,-368
372,-136,-14,975,272,-169,-315
373,-137,-34,964,376,-153,-251
374,-141,-39,965,358,-108,-229
375,-145,-32,970,272,-40,-284
376,-144,-37,986,153,34,-350
377,-143,-28,1007,-11,79,-376
378,-138,-13,1008,-136,101,-399
379,-134,-19,1022,-152,69,-385
380,-136,-14,1003,-34,-11,-364
381,-147,-13,1015,130,-52,-327
382,-135,-24,1010,276,-59,-282
383,-143,-31,1010,346,-54,-288
384,-152,-27,1010,258,-9,-327
385,-147,-25,1007,73,71,-358
386,-128,-28,1009,-74,91,-391
387,-136,-21,1005,-132,83,-403
388,-144,-24,1005,-64,81,-362
389,-148,-31,1004,92,62,-305
390,-145,-46,1021,235,26,-280
391,-154,-64,1028,200,34,-321
392,-161,-50,1052,8,85,-360
393,-129,-44,1027,-242,132,-444
394,-129,-22,1040,-452,93,-469
395,-121,2,1021,-406,-1,-444
396,-127,0,1013,-191,-59,-378
397,-122,-11,993,18,-112,-311
398,-136,-14,1008,169,-143,-294
399,-145,-24,983,260,-153,-254
400,-152,-36,993,294,-124,-225
401,-160,-52,982,290,-87,-235
402,-156,-46,992,241,-3,-282
403,-162,-55,1008,110,91,-288
404,-145,-54,1022,8,128,-297
405,-139,-41,1022,-13,101,-313
406,-148,-28,1026,24,28,-364
407,-141,-27,1044,85,-46,-372
408,-159,-9,1037,112,-104,-344
409,-150,2,1028,174,-112,-272
410,-153,-10,1030,225,-118,-247
411,-152,-33,1018,192,-99,-254
412,-149,-36,1026,59,-54,-286
413,-146,-45,1009,-79,-15,-338
414,-140,-29,1008,-167,34,-385
415,-133,-19,1018,-195,42,-385
416,-146,-9,1020,-101,11,-381
417,-145,-8,1036,77,-44,-346
418,-136,-13,1025,258,-116,-309
419,-155,-7,1005,350,-149,-290
420,-142,-29,1002,333,-151,-274
421,-148,-58,984,247,-151,-284
422,-143,-64,966,147,-138,-301
423,-151,-69,953,112,-126,-366
424,-144,-54,964,133,-73,-415
425,-152,-40,966,233,-16,-444
426,-146,-7,1005,382,28,-454
427,-140,-1,1039,485,23,-454
428,-132,1,1044,458,-58,-426
429,-122,8,1031,298,-165,-401
430,-129,-8,985,36,-224,-389
431,-126,-5,960,-187,-212,-417
432,-120,-2,958,-324,-132,-458
433,-125,-7,955,-388,-22,-456
434,-118,9,955,-349,67,-450
435,-127,17,977,-165,122,-432
436,-131,11,1000,63,155,-368
437,-125,1,1027,217,155,-317
438,-123,-1,1039,257,112,-303
439,-128,0,1033,173,66,-294
440,-135,11,1032,32,26,-303
441,-128,-2,1022,-89,3,-292
442,-137,-17,1024,-122,-5,-295
443,-139,-8,1016,-77,-9,-294
444,-145,-23,1016,73,13,-294
445,-137,-16,1025,178,36,-292
446,-133,-8,1029,188,58,-299
447,-131,17,1019,157,38,-301
448,-129,10,1031,102,9,-282
449,-129,1,1019,20,-26,-274
450,-123,0,1010,-103,-32,-266
451,-131,-11,994,-167,-32,-235
452,-134,-21,981,-89,-42,-202
453,-139,-19,991,16,-15,-210
454,-144,-36,987,73,48,-196
455,-136,-36,1004,106,95,-223
456,-141,-31,1026,69,109,-282
457,-131,-26,1041,-40,89,-292
458,-124,-24,1019,-111,19,-294
459,-134,-31,1013,-103,-38,-288
460,-145,-35,1005,-62,-50,-286
461,-132,-29,992,8,-36,-278
462,-121,-24,997,112,-30,-254
463,-144,-8,993,255,-28,-223
464,-138,-13,1018,370,9,-210
465,-130,-28,1023,364,48,-217
466,-120,-35,1013,137,48,-229
467,-125,-24,1011,-130,30,-274
468,-126,-32,996,-273,21,-294
469,-131,-9,995,-197,48,-295
470,-135,-21,992,-48,58,-256
471,-136,-23,1016,145,58,-251
472,-152,-31,1033,260,71,-247
473,-140,-37,1035,200,85,-239
474,-135,-30,1040,87,62,-251
475,-133,-28,1037,-11,-1,-272
476,-131,-30,1029,-48,-40,-309
477,-126,-22,1015,-81,-59,-325
478,-139,-1,1000,-77,-59,-327
479,-132,-7,990,-23,-40,-303
480,-135,-10,987,73,-26,-286
481,-136,-15,980,133,-16,-284
482,-131,-3,992,122,19,-278
483,-132,-23,1008,49,38,-270
484,-136,-17,1012,7,28,-294
485,-145,-12,1002,-48,30,-327
486,-151,-15,1016,-148,69,-346
487,-143,-12,1018,-220,95,-379
488,-134,-5,1025,-261,81,-395
489,-137,18,1023,-224,71,-354
490,-126,10,1013,-142,40,-297
491,-133,-19,991,-21,-9,-239
492,-131,-28,995,98,-40,-241
493,-135,-41,995,128,-46,-264
494,-135,-33,993,42,-13,-290
495,-137,-18,998,-66,40,-311
496,-137,-15,998,-99,71,-309
497,-136,0,1014,-58,62,-294
498,-136,-3,1019,-1,56,-247
499,-128,-23,1016,44,25,-192
500,-143,-32,1001,51,-56,-172
501,-134,-46,984,83,-89,-200
502,-142,-58,971,71,-13,-227
