sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
173,-2,3,998,3,1,-1
174,-7,-9,1022,1,1,-1
175,-6,-4,1002,-1,-1,1
176,-5,1,995,-1,-1,-1
177,-1,2,1009,-1,-3,-3
178,-5,4,996,-1,-3,-5
179,-5,-4,1002,3,3,-3
180,-3,-5,1004,-1,-3,-5
181,-7,-4,1010,-1,-1,-1
182,-6,-3,988,-3,-3,-1
183,-18,-13,1066,-1,-11,1
184,-5,0,978,1,7,-3
185,11,-3,1006,1,1,-1
186,8,12,1022,3,1,-5
187,-7,11,983,3,3,-3
188,-14,-7,1029,-5,-5,1
189,-20,-5,976,-1,1,1
190,-24,-9,1030,-1,-5,-3
191,-9,-3,969,1,1,-3
192,1,5,1019,-1,-5,-1
193,3,-2,1002,1,3,-1
194,-2,5,1011,1,1,1
195,-7,-6,1002,1,1,-1
196,-23,-7,986,-1,1,-5
197,-7,-10,1002,-1,-3,-3
198,-3,-9,992,-1,-1,1
199,9,3,999,-1,-3,1
200,5,6,1002,-3,-3,-1
201,-3,5,1013,-3,-5,-3
202,-11,-3,994,3,1,-1
203,-19,-9,1008,-1,-1,-1
204,-6,-2,1017,-1,-3,-1
205,-8,-7,998,-1,-1,-1
206,-1,6,1188,1,-5,-3
207,-3,10,1009,-3,-7,-3
208,9,-1,915,-1,13,1
209,24,-24,1065,-1,-18,-1
210,-19,-9,971,1,15,1
211,-21,-8,1074,-3,-12,-1
212,-42,4,966,3,7,-1
213,-6,3,1005,-5,-9,1
214,7,1,1019,1,1,-5
215,13,-4,1001,1,1,-1
216,18,7,1046,-1,-5,-3
217,-2,-10,975,1,3,-1
218,-24,-16,1005,-1,-5,1
219,-23,-9,1002,1,1,-1
220,-10,-3,1006,-3,-5,3
221,2,2,992,5,1,-5
222,7,5,1002,-1,-1,-3
223,9,0,1015,-1,-1,-3
224,-7,-3,1003,-1,-1,-3
225,-27,-12,1010,-3,-3,-3
226,-25,-8,990,3,3,-1
227,-18,6,999,1,-3,-1
228,2,-7,1000,1,1,-3
229,2,8,1009,-3,-3,-3
230,7,-1,988,1,1,-7
231,-6,-12,1014,1,1,1
232,-14,-1,1004,-1,-3,-1
233,-17,1,1002,1,1,3
234,-11,-5,1019,-6,-3,-3
235,-4,12,1001,-1,-1,-1
236,5,5,995,-3,-1,-3
237,14,10,1008,1,1,3
238,-20,-18,1057,-6,-9,-1
239,-17,-18,991,1,5,1
240,-11,9,1016,-3,-7,1
241,9,15,975,-1,1,1
242,9,10,999,-3,-3,-3
243,2,-2,1033,-1,-3,-3
244,-17,-16,993,-1,7,-1
245,-24,-12,1008,-1,-7,3
246,-22,-2,980,1,1,-3
247,-8,4,1018,-1,-3,-1
248,4,13,983,-1,3,1
249,2,1,1016,-1,-3,-1
250,1,-3,993,-1,-5,1
251,-11,-5,975,1,-1,1
252,-17,-16,1013,1,-3,1
253,-21,-8,1003,1,3,-1
254,-4,-7,1009,-3,-5,-1
255,8,12,986,-3,-1,-1
256,1,6,1020,-1,-3,-3
257,2,-4,999,-1,-1,-3
258,-15,-8,1004,-1,-3,1
259,-13,-12,991,-1,-1,-3
260,-20,-12,1002,-1,-3,-1
261,-12,-32,1108,7,-3,1
262,-38,24,870,-1,3,-1
263,10,-4,856,-1,11,-5
264,26,-3,1087,-1,-3,-3
265,-4,-9,993,1,5,1
266,-16,-11,1076,-5,-11,-5
267,-44,-11,952,1,7,-3
268,-20,4,1014,-1,-7,-1
269,-16,-4,980,1,9,-1
270,8,-8,1023,1,-3,-1
271,18,3,1029,-1,-1,-5
272,9,10,982,1,5,-5
273,-11,-1,1005,-1,-3,-1
274,-27,-12,991,1,3,5
275,-23,-12,1024,-1,-3,1
276,-16,6,997,1,9,-1
277,1,5,1002,-3,-1,-3
278,5,-2,997,1,1,-1
279,16,-6,1014,-3,-3,-5
280,-8,-4,994,1,3,-1
281,-23,-8,994,3,1,-1
282,-26,-2,1012,3,0,0
283,-8,-4,999,1,0,2
284,-12,-8,1012,-1,-2,2
285,7,3,1002,-1,-3,-4
286,3,3,1011,3,0,0
287,-1,2,971,1,0,2
288,-26,-16,1023,-3,-9,2
289,-15,-11,977,5,2,-2
290,-2,4,1001,-1,-3,-2
291,17,10,1017,-1,-3,0
292,7,19,991,-1,-2,0
293,-3,-11,1030,1,-2,2
294,-17,-16,994,1,0,-2
295,-29,-21,1018,-1,-3,0
296,-36,-10,989,3,6,0
297,-1,-6,1013,-5,-5,2
298,8,5,1007,1,0,0
299,17,9,1007,-1,-5,2
300,5,-7,1010,1,0,2
301,-9,-3,988,1,0,0
302,-22,-17,1010,-3,-2,2
303,-33,-12,988,1,0,0
304,-8,-5,1021,-3,-5,0
305,1,12,1009,-1,-2,2
306,17,7,1001,-1,-2,0
307,5,1,1008,-1,-3,2
308,-3,-8,1012,-3,0,0
309,-9,-12,990,-3,-3,0
310,-8,1,1063,-1,-2,-2
311,-29,-24,896,-1,-5,0
312,-12,25,935,3,10,-6
313,44,4,1068,-1,-7,2
314,35,1,972,-1,2,4
315,19,-1,1018,-1,-7,4
316,-31,-2,971,-1,4,-2
317,-51,-4,1013,-1,-3,2
318,-44,-8,1003,1,6,0
319,-13,0,995,-1,-2,0
320,23,-5,1014,-3,-5,-2
321,28,-2,977,-3,-2,-4
322,18,-2,1013,-1,-3,2
323,-9,-11,996,3,2,2
324,-29,-19,1025,1,0,4
325,-30,-5,988,1,0,2
326,-19,-1,1003,-3,-5,0
327,5,1,1015,1,0,-6
328,19,-1,985,-5,-2,2
329,9,-14,1012,-1,-2,-2
330,-13,-8,996,-1,-2,-2
331,-28,0,1014,-1,-2,4
332,-26,-6,1001,1,-2,2
333,-16,7,1004,-1,-2,2
334,0,-5,1000,1,2,0
335,15,1,1004,1,-2,0
336,10,8,948,-1,-3,0
337,11,-7,1021,-5,-7,0
338,-13,-2,1036,1,4,2
339,-6,-19,1058,-5,-2,2
340,-8,0,963,1,0,-2
341,13,21,980,1,2,-2
342,4,1,1051,1,-7,0
343,-12,-4,959,1,12,2
344,-25,-15,1024,-1,-7,0
345,-37,-8,985,-3,4,2
346,-7,-6,1023,-3,-9,-2
347,-6,5,979,1,2,0
348,8,1,1005,-1,-5,4
349,23,4,1003,3,2,2
350,-5,-7,988,-1,-2,2
351,-13,-16,1012,-3,-3,-2
352,-23,-9,985,1,4,0
353,-17,-8,1016,-1,-5,0
354,2,-4,984,1,2,0
355,9,2,1005,-1,-7,0
356,6,5,998,-1,-3,2
357,-3,-6,1014,-1,-2,-2
358,-19,-8,1008,1,2,2
359,-28,-14,971,-1,-5,-2
360,6,-74,1061,1,-7,-2
361,-13,27,1021,1,4,-2
362,-6,1,936,-1,2,0
363,48,-12,961,-1,-2,4
364,24,2,1017,1,0,2
365,-30,-3,1075,1,0,0
366,-56,1,995,-1,0,2
367,-55,-4,1005,-5,-5,0
368,-33,-6,973,1,4,4
369,9,-2,1015,-1,-5,2
370,33,3,1013,-1,-2,-6
371,33,10,1021,1,0,2
372,2,-5,992,-3,-3,2
373,-28,-6,989,1,0,2
374,-33,-9,1010,-3,-3,0
375,-27,1,998,-3,-2,-2
376,2,2,1000,-3,-7,-2
377,14,2,995,1,2,2
378,19,-15,1008,1,-3,2
379,16,-7,999,3,0,2
380,-16,-3,1001,-1,-5,2
381,-19,3,1007,-1,-2,4
382,-32,1,1001,0,0,4
383,-4,4,1003,0,0,4
384,17,-4,984,-2,-5,2
385,18,-6,994,0,-4,0
386,-4,21,903,-2,0,-2
387,1,-9,1031,0,-5,2
388,-35,3,1057,0,2,2
389,-17,5,1019,-4,-9,0
390,10,1,983,0,4,-2
391,21,5,1015,-2,-9,0
392,4,-6,991,-4,0,2
393,-8,-13,994,-4,-2,2
394,-23,-5,1035,-2,-5,2
395,-35,-9,985,0,2,0
396,-15,-11,1019,-4,-7,0
397,-3,14,981,0,4,4
398,23,7,1031,-4,-7,-2
399,6,-6,1013,0,0,-4
400,-8,-1,1007,-2,-2,-2
401,-17,-16,1001,-2,-2,-2
402,-27,-11,980,-2,-2,2
403,-21,-5,997,-2,-5,4
404,-1,3,1007,-2,-4,2
405,14,1,1011,-4,-5,0
406,15,1,1002,-2,-2,2
407,-1,-6,1013,0,0,-2
408,-6,-8,1004,-4,-4,0
409,-20,0,998,-4,-5,2
410,-26,-28,1066,0,-7,-2
411,-45,28,1025,0,4,-2
412,33,-18,890,-3,4,-5
413,48,6,1001,-1,-2,1
414,19,-1,1008,1,6,3
415,8,-21,1082,-1,-8,-1
416,-44,0,960,-3,10,-3
417,-54,-6,1018,-3,-8,1
418,-50,5,973,1,6,3
419,-3,-5,1015,1,-4,1
420,33,-6,1013,1,2,-1
421,40,-14,997,-1,-4,-5
422,13,-2,1002,3,2,-1
423,-20,-10,993,-1,2,5
424,-45,-1,1016,1,2,1
425,-35,0,988,1,2,1
426,-2,0,1008,-1,0,-5
427,9,9,1005,-1,0,-1
428,20,-5,1016,-3,-2,-1
429,7,-11,997,-1,-2,1
430,-20,-6,1003,-3,2,-3
431,-25,-5,1007,-3,2,-1
432,-22,5,1009,1,4,-3
433,-3,10,1007,1,-2,-1
434,1,-2,1006,-1,2,1
435,21,-9,1005,1,2,-3
436,2,-2,993,1,6,-1
437,-15,0,1013,-1,-2,-1
438,-2,-34,1194,-10,-2,1
439,-51,-4,890,3,0,-1
440,-11,-9,965,3,8,-1
441,24,8,1104,-1,-4,-3
442,26,14,1001,3,12,1
443,8,-5,1047,-1,-8,1
444,-34,-17,951,3,8,-1
445,-38,-17,995,-1,-6,-1
446,-38,-11,998,-1,0,1
447,-16,-3,999,-3,-6,1
448,14,3,1023,-1,-4,-1
449,26,6,998,-1,0,3
450,9,2,1000,-1,-4,-1
451,-13,1,999,-1,4,-5
452,-34,-2,1012,-1,-4,-1
453,-32,-13,994,1,6,3
454,-7,-17,1009,-1,-2,-1
455,15,-2,995,1,4,-1
456,15,4,1009,1,2,-3
457,13,3,1010,1,2,-1
458,3,-4,1003,1,6,-1
459,-18,-7,1008,-1,0,1
460,-23,-5,997,-3,0,-1
461,-25,25,1350,-3,-4,-1
462,22,-48,903,-1,-14,-3
463,30,4,918,1,14,-7
464,55,7,1118,-3,-17,1
465,10,-11,975,1,16,-1
466,2,-10,991,-1,-12,-3
467,-44,-12,948,5,10,1
468,-46,4,1004,-1,-6,-1
469,-19,-4,1027,-3,2,-3
470,18,-8,1000,-1,0,-3
471,22,3,1014,-1,-2,-5
472,22,3,971,3,10,-3
473,1,-3,1012,-1,-8,-5
474,-30,-14,1011,1,4,-1
475,-30,-12,1014,-1,-6,1
476,-20,-8,989,1,2,1
477,9,14,1011,-1,-2,-5
478,21,-2,1017,-3,-4,-3
479,12,-3,996,-3,0,-1
480,-4,-7,1010,1,2,-1
481,-30,-5,1005,1,2,-3
482,-29,-7,1000,-1,0,-5
483,-19,3,996,1,4,-1
484,-2,0,1002,-1,0,3
485,14,-2,1010,-1,-2,-3
486,-26,61,438,1,2,1
487,-18,-34,1148,1,-8,1
488,-16,-16,963,-1,14,-1
489,-1,2,1057,-1,-15,-3
490,-3,18,951,1,18,-5
491,17,1,1012,-1,-10,-1
492,2,-9,967,3,12,-5
493,-16,-12,1016,-1,-6,-3
494,-18,-9,1005,1,2,-1
495,-22,-3,995,-1,0,-3
496,0,-7,1024,-1,-8,-1
497,-1,10,976,1,6,-1
498,20,1,1028,-1,-6,-3
499,3,4,984,1,4,-3
500,-8,-13,1002,-6,-4,-3
501,-17,-7,1001,3,4,1
502,-14,-4,1016,-1,0,1
503,-23,-4,1010,-3,0,1
504,-7,1,998,1,2,-3
505,8,1,1014,-1,-2,-1
506,1,-2,994,1,2,-5
507,-11,-11,1010,-3,-2,1
508,-19,-7,991,-1,2,1
509,-18,-7,996,-1,0,-1
510,-4,-5,995,-1,0,-3
511,0,5,993,-1,-2,1
512,16,-12,922,-3,-2,1
513,38,-12,1083,-3,-12,-1
514,-21,25,1147,1,10,-5
515,-8,-6,1015,-1,-12,-3
516,20,-14,908,-5,12,-1
517,-2,-17,994,-3,-6,1
518,-12,-5,987,-1,0,5
519,-30,1,1008,-1,0,-3
520,-20,5,1029,1,-2,-1
521,-11,-3,966,-5,2,-1
522,-4,-12,999,-1,-6,1
523,9,0,980,1,6,-5
524,6,-3,1029,-1,-6,-1
525,-9,-4,995,3,8,-5
526,-16,-2,1004,-1,-2,1
527,-18,0,991,-1,-2,3
528,-19,2,999,-1,0,-3
529,5,2,1014,-1,-2,1
530,8,-4,999,-3,-2,-1
531,0,-18,1004,-1,0,1
532,-8,-1,999,1,4,-1
533,-15,0,1024,-1,0,-1
534,-19,6,995,-1,-2,1
535,-8,10,1012,1,2,-1
536,-5,-1,1006,1,2,3
537,7,-5,1011,1,2,-3
538,7,-4,1006,-1,-4,-3
539,-15,-9,1001,1,6,-1
540,-17,-5,1060,-5,-8,-3
541,-23,6,994,3,10,3
542,-3,2,1010,-3,0,1
543,13,5,998,1,0,-5
544,7,6,988,1,4,-1
545,4,-5,1036,-3,-8,-1
546,-14,-6,964,1,7,1
