sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
64,0,-2,1006,-1,-5,0
65,-4,-2,1002,-1,-1,0
66,-6,-5,1001,-1,-3,2
67,1,-11,1017,1,1,4
68,-7,2,1015,1,3,-4
69,-3,1,1023,1,-1,-2
70,-1,-2,1010,-1,-1,2
71,3,-4,1010,-1,-5,2
72,0,-3,1017,-1,-1,0
73,-2,-3,999,-1,-1,-6
74,-4,-9,1004,-7,-3,0
75,-8,-1,999,1,1,2
76,-210,-231,1009,-3,-3,13
77,-185,-120,1006,2,6,1195
78,-99,-25,980,10,3,2549
79,63,59,936,14,1,2584
80,-50,-25,1053,8,12,2207
81,17,196,1022,1,20,2476
82,-71,273,1017,-11,24,1127
83,-66,193,932,-1,20,658
84,100,119,1092,-1,18,902
85,80,80,1078,10,3,760
86,116,79,994,-15,28,732
87,60,63,974,-1,14,892
88,4,-63,971,4,8,1150
89,38,-177,1091,-1,6,961
90,44,-38,909,-1,14,554
91,46,68,966,2,5,301
92,22,121,988,-1,8,74
93,37,198,981,4,-5,-324
94,3,379,950,4,-7,-531
95,-96,501,963,2,-5,-574
96,-82,506,973,4,1,-563
97,-114,361,829,-27,8,-194
98,77,140,1227,-48,30,-59
99,135,26,1149,18,-5,-63
100,35,-31,1266,-25,-1,-12
101,23,33,1101,-35,12,-137
102,115,-33,1182,-19,3,-51
103,8,-178,1039,2,-3,-328
104,56,-224,1162,-1,-9,-401
105,-48,-92,838,-3,-9,-428
106,26,-223,1086,2,-7,-334
107,9,-260,1030,16,-11,-237
108,45,-423,1146,14,-19,-385
109,46,-371,1020,6,-13,-256
110,30,-505,1014,1,-11,-229
111,-12,-510,1052,-9,-11,-481
112,183,-488,990,12,-11,-328
113,-63,-368,989,-3,-7,-375
114,34,-577,996,-7,-21,-815
115,36,-533,1104,-1,-9,-598
116,26,-488,922,6,-1,-278
117,-61,-497,1020,6,3,-137
118,22,-568,1006,8,6,-102
119,-24,-483,1062,16,3,45
120,-127,-514,1088,12,12,189
121,-51,-496,1042,8,5,654
122,-146,-478,1021,1,3,943
123,13,-354,1250,53,-13,1101
124,-85,-473,733,30,-11,1299
125,4,-628,1010,-9,-25,1410
126,-8,-501,1093,-11,-15,1213
127,116,-333,373,-25,6,1082
128,85,-137,1485,-21,14,1041
129,104,-279,38,-17,6,1211
130,337,-214,646,-5,16,1304
131,55,-49,1441,-5,16,1596
132,-375,373,1106,22,8,1607
133,-1,33,264,10,-3,1584
134,-187,22,379,-29,49,1771
135,-391,222,626,-5,16,879
136,-433,373,670,-7,18,-1526
137,138,581,1799,1,-13,-3250
138,329,766,1548,14,-19,-2276
139,171,844,2048,14,-9,-1156
140,-75,750,1374,2,1,506
141,147,859,725,6,5,566
142,49,667,1675,6,1,857
143,110,653,1198,-2,-9,1004
144,106,765,1062,-15,3,1008
145,61,781,1034,-13,-1,1043
146,-30,689,983,-9,3,943
147,209,389,977,-21,8,560
148,167,548,976,-5,-7,722
149,95,632,924,4,1,1273
150,-57,600,942,6,-7,1055
151,-50,625,978,8,-5,855
152,76,727,864,4,-1,752
153,161,765,940,16,-5,756
154,39,562,809,-15,-1,783
155,-81,545,746,4,-5,652
156,183,431,993,-5,4,369
157,95,515,1058,-9,6,213
158,7,451,1023,18,-1,-221
159,3,295,1075,-17,-23,-1084
160,-118,254,614,-9,-15,-1637
161,-109,-140,1706,12,-23,-2201
162,27,58,637,-15,-21,-2231
163,-14,-62,1173,34,-35,-2246
164,-132,-111,1013,-5,-17,-2336
165,-51,-69,869,-37,-3,-2164
166,-81,-203,977,-21,6,-2186
167,-59,-509,1360,12,-19,-1979
168,63,-326,1172,22,-9,-1766
169,16,-507,897,0,4,-1617
170,-23,-346,993,4,-9,-1828
171,-99,-614,1103,8,4,-1742
172,9,-788,763,14,1,-1449
173,-29,-1019,1467,0,3,-1166
174,-27,-1102,821,12,1,-867
175,-43,-1000,987,-2,-3,-463
176,-17,-850,996,2,3,-352
177,-6,-21,1012,8,-7,-49
178,-111,-601,994,8,-5,-88
179,57,-938,897,-11,-5,-830
180,113,-920,834,-5,-1,-172
181,27,-872,892,-17,1,570
182,-128,-527,1353,-5,-9,920
183,23,-682,553,-5,-15,1053
184,-38,-623,935,-13,3,928
185,-25,-556,922,-19,-3,1197
186,-36,-561,965,-21,16,1347
187,-23,-311,913,-2,1,1676
188,-43,-312,768,-37,36,1681
189,-7,-318,1086,-2,10,1838
190,31,-138,1180,30,-1,2094
191,44,-129,1013,12,10,1937
192,47,-183,1017,-21,20,1705
193,-131,-147,1194,4,12,1965
194,170,-119,1531,-5,18,1822
195,11,72,1140,16,16,2055
196,5,104,984,4,34,1900
197,129,172,1188,-9,6,2082
198,65,210,783,12,3,2101
199,120,353,885,22,-3,2031
200,82,481,1088,14,16,1896
201,148,615,1242,8,1,1627
202,36,635,903,-9,12,1096
203,51,635,923,14,-9,799
204,102,525,985,2,3,301
205,126,591,1131,-7,14,305
206,178,752,1107,-2,8,431
207,114,781,1023,-7,10,267
208,94,850,1100,2,4,322
209,-7,920,971,-7,6,-94
210,243,373,1012,-37,16,-80
211,165,683,1008,-19,1,-672
212,217,569,1012,0,-3,211
213,-81,760,930,12,-1,949
214,-43,702,899,-4,-11,-457
215,0,656,833,-7,-5,-828
216,55,325,1073,-15,-7,-1174
217,56,480,1034,-17,3,-1278
218,-21,511,1093,-7,-5,-1119
219,-31,465,808,-2,-21,-1303
220,42,430,1131,12,-9,-1391
221,60,241,1130,2,-15,-1194
222,57,329,926,-17,10,-1303
223,95,227,1215,-11,3,-1309
224,118,252,1129,28,-5,-1506
225,127,246,1066,12,-27,-1654
226,117,82,668,-17,-27,-1910
227,40,-82,879,-11,-29,-2033
228,39,-86,1031,-11,1,-1932
229,24,-34,686,-29,-5,-1490
230,218,-558,1701,0,-15,-1621
231,329,-159,437,2,-13,-1684
232,-55,-347,992,28,-15,-1715
233,25,-304,1459,18,-27,-1764
234,58,-631,777,36,-15,-2018
235,14,-408,1085,24,1,-2074
236,-72,-692,1033,18,4,-2219
237,67,-682,940,-2,-3,-2508
238,17,-779,1016,-15,8,-2260
239,110,-796,788,-27,8,-1867
240,136,-997,1089,-39,4,-1158
241,-10,-1102,1016,-13,-15,-582
242,-346,-745,1019,-1,-1,-145
243,172,-496,1006,6,4,451
244,60,-803,1039,24,-17,517
245,-46,-838,1063,36,-29,-100
246,19,-896,1061,14,-11,459
247,45,-715,1088,-1,-3,728
248,126,-705,1005,2,-11,939
249,24,-771,798,-13,-9,1017
250,34,-823,902,-29,3,1205
251,-88,-625,1059,-37,-7,1508
252,-169,-574,722,-31,8,1898
253,-50,-277,1393,-17,30,1945
254,-67,-292,836,14,18,2045
255,8,-148,568,32,-9,2154
256,83,-116,971,0,14,1971
257,14,-77,1071,-17,16,2053
258,193,-312,878,4,18,2779
259,7,-272,724,4,20,2980
260,104,-12,849,38,14,3304
261,62,326,871,14,-15,3379
262,125,428,1216,8,10,3133
263,18,163,978,22,22,2742
264,-23,440,774,-15,4,2086
265,189,565,1030,-17,4,1812
266,-55,840,894,20,1,1668
267,-57,661,1169,-3,14,297
268,187,752,1069,-17,18,-41
269,219,816,963,-17,18,635
270,245,851,1021,-9,14,681
271,161,1182,951,-5,10,644
272,235,1443,1059,10,-3,154
273,-2,-5,1022,-3,-5,-100
274,295,916,1059,-35,10,-1008
275,335,632,998,-11,6,-162
276,53,894,1018,-7,-7,-654
277,231,968,1064,-3,-7,-1020
278,89,866,945,14,-11,-819
279,91,608,1023,4,-17,-840
280,110,878,992,-1,-19,-854
281,108,620,1190,-11,-7,-606
282,64,289,1388,4,-7,-141
283,-87,354,1211,18,-13,-463
284,-70,372,1085,-1,-7,-1217
285,-91,231,999,-11,-33,-1498
286,167,203,1136,-5,1,-1268
287,8,71,1019,14,-9,-1322
288,94,183,941,-3,-29,-1522
289,-24,-22,846,-25,-29,-1795
290,34,-66,1079,14,-17,-2037
291,-55,-29,839,-21,-17,-2242
292,37,-332,1157,-1,-29,-2209
293,-1,-128,867,-29,-13,-2154
294,5,-483,991,-19,3,-2031
295,50,-467,670,-13,-15,-1885
296,-9,-603,951,10,-33,-1670
297,-36,-663,979,4,3,-1264
298,-2,-587,952,20,-17,-1100
299,-37,-738,1093,20,16,-737
300,-56,-828,720,14,14,-580
301,37,-915,1098,12,3,-434
302,45,-845,1047,0,3,-51
303,-59,-889,1068,-13,6,-16
304,13,81,1015,-9,3,37
305,-1,-28,1002,-1,-3,6
306,138,-572,1021,18,-15,29
307,-35,-720,1001,16,-25,-531
308,32,-868,1057,-1,-15,-244
309,-13,-892,960,-15,-13,72
310,-96,-750,777,-25,-13,422
311,-210,-646,678,-17,-21,859
312,-1,-792,648,-21,24,1168
313,57,-700,762,-25,26,1719
314,-61,-577,933,-27,18,2068
315,-4,-400,1046,-35,49,2242
316,-137,-356,1234,22,1,2679
317,-81,-111,986,41,12,2187
318,112,-60,960,45,1,2142
319,-6,-101,1220,-13,12,1410
320,62,-291,1097,-7,4,1328
321,-85,-591,1080,-17,16,1535
322,-171,-49,994,0,32,1709
323,-120,-124,488,-5,6,2207
324,134,-311,601,20,-17,2250
325,147,451,1513,22,1,2211
326,-58,618,701,-13,28,1908
327,62,389,593,-13,4,1474
328,55,556,866,10,3,935
329,70,436,941,12,6,861
330,191,411,1212,-3,12,722
331,-15,617,1316,-13,28,947
332,282,900,1269,-11,24,1439
333,87,952,1003,14,4,1492
334,243,1170,1100,4,-3,855
335,140,1292,981,0,6,273
336,-374,281,1008,6,1,-209
337,472,487,994,-11,-1,-457
338,133,773,959,-13,3,-928
339,162,1018,1027,-1,1,-217
340,46,862,1203,-5,-5,-104
341,-24,938,713,-13,-15,-615
342,89,840,1158,-5,-17,-1057
343,185,492,1467,10,-25,-1326
344,163,615,957,-1,-9,-1862
345,31,489,857,8,-11,-2033
346,150,581,984,-9,-7,-2004
347,2,341,290,-3,-25,-2004
348,148,198,890,14,-9,-2174
349,37,206,1112,24,-40,-2098
350,123,455,1420,-15,-15,-1768
351,-202,442,332,-9,1,-1549
352,-32,-9,1181,-5,-33,-1697
353,48,-19,943,-1,-33,-1719
354,167,-254,615,6,-1,-1367
355,-35,-15,1000,22,-21,-1365
356,-159,-460,877,-1,-21,-1615
357,-44,-270,850,-11,-13,-1848
358,-64,-411,671,10,-42,-1803
359,36,-647,974,-13,-3,-2088
360,53,-591,817,6,-40,-2274
361,-40,-775,1027,14,-29,-1848
362,-3,-918,1040,30,-19,-1465
363,-152,-781,831,2,-21,-1344
364,34,-872,1000,-9,14,-1307
365,-124,-922,984,4,-11,-897
366,-72,-955,872,-11,40,-266
367,-189,-855,990,4,26,289
368,111,-154,987,6,5,199
369,-30,-446,1014,20,-76,277
370,-40,-518,1000,1,-31,-287
371,19,-690,976,-1,-7,-362
372,-89,-731,911,-5,-9,-254
373,-16,-823,950,-11,-3,-35
374,73,-771,1065,-5,-5,224
375,-68,-735,975,-23,6,523
376,-102,-693,972,-3,42,799
377,-57,-593,991,-23,49,1023
378,-121,-346,914,-15,53,1346
379,58,-198,836,18,14,1912
380,49,-685,800,2,24,1488
381,-82,-173,536,28,16,1717
382,142,-164,1434,-7,6,1619
383,-10,-146,1223,-15,20,1638
384,189,167,1628,22,-17,2029
385,318,-278,-2,6,22,2010
386,86,25,632,-17,24,1900
387,-112,511,1317,1,18,1549
388,58,170,873,18,-13,1179
389,104,123,1218,4,-1,914
390,19,294,805,-21,28,1054
391,328,367,708,-3,20,1775
392,186,444,936,34,-9,2111
393,238,471,768,2,5,2369
394,324,640,1501,6,16,2367
395,277,695,830,-15,20,2172
396,126,1204,752,10,18,1691
397,137,1039,952,6,14,1240
398,271,1119,1013,8,5,383
399,107,983,1062,-1,-5,-145
400,1,832,995,4,1,-205
401,9,18,1002,-9,-1,-12
402,273,593,1023,-5,3,133
403,84,733,976,1,1,707
404,-12,932,913,1,6,1064
405,55,884,1140,-5,-1,709
406,-57,989,713,-9,-7,408
407,58,815,907,1,-19,-39
408,102,663,806,1,-31,-322
409,92,643,914,4,-23,-602
410,121,319,1284,4,-29,-738
411,116,504,918,-7,6,-520
412,18,479,1593,-13,-11,-641
413,-171,568,140,18,-29,-817
414,-148,394,1072,14,1,-1424
415,70,192,1128,-5,-37,-2049
416,39,67,960,-13,10,-2424
417,8,-44,792,4,5,-2803
418,-27,-134,1031,-17,-37,-3235
419,38,-334,1110,-31,-27,-3045
420,-22,-96,647,10,-25,-2682
421,8,-151,1224,-15,-15,-2047
422,-56,-524,1358,14,-5,-1994
423,18,-414,1111,-5,-11,-1922
424,149,-399,1075,-25,-9,-1225
425,-24,-561,1044,-27,-13,-1235
426,-32,-585,1023,28,-35,-1510
427,-76,-582,953,24,-21,-1504
428,15,-616,965,-7,1,-1358
429,25,-659,918,6,-27,-1348
430,96,-817,1220,1,-5,-1385
431,38,-794,1026,-13,3,-1092
432,-29,-868,1055,-11,-1,-809
433,-200,-644,1005,-7,1,-502
434,1,-41,1007,-1,-1,-14
435,78,-662,999,2,-3,-209
436,-62,-720,1070,2,-11,-1154
437,-64,-941,762,-7,-3,-934
438,12,-1051,1120,-7,-5,-440
439,-64,-899,872,-9,5,230
440,-99,-843,807,-29,26,724
441,-57,-930,1067,-35,14,1096
442,-263,-715,1167,-58,42,1297
443,-13,-488,1555,10,32,2000
444,-131,-387,1027,51,8,2500
445,-45,-400,1120,18,12,2588
446,-46,-258,1061,0,20,2693
447,48,-183,1122,24,-11,2781
448,-76,-185,928,-9,40,2705
449,-18,-109,1079,12,18,2703
450,81,-187,1006,6,38,2928
451,-11,-92,892,-11,4,3133
452,107,239,814,8,8,3285
453,98,42,1143,-5,36,3394
454,104,249,1212,2,14,3135
455,207,283,901,0,14,3246
456,183,431,1151,6,18,3049
457,142,681,1372,6,32,2873
458,169,784,879,-3,3,2760
459,265,1088,1007,24,14,2529
460,244,1151,909,12,8,1859
461,344,1200,1088,45,-23,1513
462,310,1205,1022,-2,4,1053
463,268,1177,1085,0,4,777
464,-3,8,1002,-29,14,295
465,522,734,1004,-25,3,-133
466,226,779,1016,-15,3,437
467,210,824,940,14,-15,728
468,169,912,1063,-7,-1,121
469,-1,907,918,2,-11,-571
470,91,717,975,-11,-1,-1129
471,113,593,900,-9,-23,-1463
472,-7,420,855,-2,-13,-1682
473,122,571,1058,-5,-9,-1955
474,68,426,1054,-9,-21,-2178
475,102,632,977,-9,-5,-2369
476,127,392,1112,10,-15,-2436
477,16,220,1003,-17,-13,-2990
478,153,155,1116,-2,-33,-3123
479,153,247,782,-31,14,-2903
480,50,-69,1104,6,-27,-3387
481,60,-200,816,-33,-23,-3723
482,5,-471,835,-9,-40,-3377
483,164,-215,1037,4,-29,-3254
484,144,-323,1154,4,-25,-3137
485,66,-484,1070,-11,-21,-2985
486,7,-457,906,-29,-19,-2473
487,-38,-561,1054,-29,-3,-2209
488,-63,-468,735,-7,-15,-2041
489,-83,-932,1063,16,-35,-1535
490,-77,-618,853,24,-9,-1209
491,-109,-876,1035,-2,-9,-1203
492,-129,-776,927,10,-15,-1211
493,-35,-819,1033,-2,-3,-996
494,-106,-819,978,0,-7,-756
495,-190,-739,999,-9,-1,-461
496,0,-16,1007,-2,-1,-10
497,82,-623,1004,6,-3,37
498,9,-779,1012,2,-9,-272
499,-11,-922,1014,-7,-3,-158
500,15,-1077,912,0,-1,459
501,22,-799,1352,-9,16,1125
502,25,-707,1144,14,-7,1660
503,-80,-652,1069,-23,26,1744
504,-66,-661,1033,-37,34,1808
505,-156,-451,728,6,14,1896
506,39,-561,963,20,20,2156
507,-82,-256,851,49,-5,2351
508,26,-231,1052,4,26,2392
509,45,-287,955,26,1,2597
510,29,-129,936,-2,34,2572
511,118,-191,1213,2,18,2603
512,63,-186,1249,22,28,2554
513,89,164,1041,-5,10,2732
514,38,-30,1090,14,14,2996
515,131,415,1392,-3,8,2763
516,478,263,436,-2,6,2711
517,196,359,1065,2,22,3094
518,65,505,1013,10,-5,3250
519,150,672,1168,12,16,2951
520,75,738,1105,2,28,2445
521,286,778,872,-27,14,2199
522,202,987,799,0,22,1922
523,237,1006,1033,6,3,1599
524,169,1112,896,0,-5,1006
525,118,1128,973,0,6,482
526,-191,340,1011,-3,8,92
527,351,547,995,-2,-1,-47
528,35,715,1061,-13,-3,-215
529,106,818,1039,-3,-3,347
530,-19,873,975,-9,-9,13
531,115,776,933,-3,-7,-528
532,114,721,1195,-2,-21,-1031
533,156,588,1212,4,-19,-1420
534,79,576,891,6,-5,-1778
535,124,602,1095,-2,-25,-1738
536,141,632,854,0,16,-1828
537,82,508,1018,-2,-7,-1928
538,134,306,1113,10,-37,-2279
539,60,248,1124,-3,-21,-2799
540,72,390,959,-13,-3,-2735
541,205,245,797,-29,-1,-2887
542,42,28,853,-1,-9,-2938
543,19,-120,668,-27,-33,-3334
544,152,-180,816,-9,-44,-3176
545,157,-292,695,10,1,-2846
546,86,-264,1045,-1,-3,-2565
547,7,-412,910,-19,-17,-2649
548,-35,-261,765,-25,-19,-2588
549,74,-410,574,-38,-35,-2418
550,31,-701,1016,3,-37,-2424
551,62,-401,886,-25,-13,-2379
552,-84,-734,593,16,-33,-1969
553,10,-515,941,-1,8,-1563
554,-112,-971,1604,6,-9,-1131
555,-73,-1036,930,-9,12,-1250
556,-98,-1031,1002,-5,10,-1090
557,-178,-952,982,-3,-1,-572
558,4,-89,993,1,-3,-41
559,-49,-663,975,1,-11,-135
560,-74,-813,931,-3,-11,-561
561,15,-874,962,-1,-11,-322
562,-80,-1130,436,1,-13,76
563,91,-852,1533,-15,-9,715
564,-10,-685,1366,-1,-1,1330
565,-132,-761,1241,-11,24,1596
566,-287,-642,797,26,12,1652
567,32,-542,1183,-1,26,1871
568,-93,-217,988,-15,34,2248
569,-131,-111,1509,47,6,2613
570,-16,-901,1697,24,5,2605
571,36,-241,643,-25,22,2310
572,45,-118,838,20,6,2596
573,-2,-178,825,-11,32,2781
574,35,-165,1053,6,12,2711
575,154,-153,1249,8,28,2814
576,-70,55,1131,16,-17,2976
577,19,140,989,22,-11,2904
578,16,249,708,22,28,2668
579,111,306,931,-7,30,2482
580,40,545,796,-1,3,2140
581,221,729,949,4,-3,1922
582,186,606,1108,12,10,1933
583,51,519,1051,-7,26,1566
584,152,961,1288,-11,10,1490
585,273,928,1170,3,18,1338
586,55,873,946,3,14,1060
587,169,1207,874,1,8,441
588,160,1154,1038,-5,-1,-53
589,66,64,1001,-5,3,-129
590,287,512,967,-7,1,-467
591,236,748,1035,-19,5,-914
592,36,774,1121,-11,-7,-328
593,136,826,1008,-3,-7,56
594,118,709,967,-7,-9,-272
595,72,540,967,3,-9,-600
596,-2,467,1072,10,-21,-686
597,47,624,1084,4,-7,-899
598,40,532,809,-3,-27,-1024
599,131,620,1181,-11,1,-1285
600,9,476,802,6,10,-1557
601,11,460,1178,6,-44,-1906
602,43,365,887,14,-35,-2248
603,129,140,1302,-15,-3,-2424
604,56,148,993,-3,3,-2305
605,43,-125,1230,10,-15,-2301
606,-49,-102,1041,-23,-33,-2606
607,-64,89,633,-29,-19,-2559
608,27,-314,684,-1,-21,-2293
609,-72,-33,1285,1,1,-2197
610,90,-463,1261,16,-31,-2237
611,-33,-350,813,-23,-21,-2352
612,-66,-449,380,-35,-7,-2281
613,-64,-804,1018,-1,-1,-1860
614,-78,-301,1062,16,-42,-1838
615,-105,-634,890,12,-40,-1776
616,-1,-671,1230,-11,-3,-1397
617,-151,-862,1169,20,-27,-1071
618,-125,-721,1121,1,-15,-883
619,-43,-713,1094,1,-1,-746
620,-37,-794,965,-5,5,-524
621,-5,172,985,-1,-1,-248
622,9,-209,1003,1,1,0
623,28,-462,992,1,-3,74
624,15,-736,1056,-1,-9,-383
625,-70,-643,1271,3,-11,-143
626,-146,-469,1218,-9,1,-141
627,-38,-543,1198,-11,8,174
628,-18,-790,781,-35,16,431
629,130,-592,888,-11,28,816
630,46,-614,987,-7,26,1203
631,-85,-322,700,-23,26,1888
632,19,-475,1105,26,-1,2420
633,-180,-230,1256,30,6,2283
634,81,-417,1035,-1,14,2084
635,-77,29,1287,4,18,2181
636,17,-277,791,3,12,2752
637,196,1,1137,4,22,2490
638,-100,24,769,16,26,2435
639,116,-122,792,1,12,2875
640,125,127,1353,16,-7,3146
641,193,60,862,22,10,2992
642,174,339,945,10,36,2844
643,201,392,1103,-1,26,2906
644,196,630,1277,8,-1,2531
645,339,731,1106,10,-7,2181
646,225,904,1109,4,16,1855
647,179,893,724,1,16,1338
648,265,960,863,-13,10,1060
649,294,1088,786,-15,10,549
650,200,1137,980,1,10,375
651,-137,336,1009,-1,6,47
652,443,625,979,-3,1,-395
653,260,825,952,-19,-1,-1067
654,109,1112,1066,1,-5,-211
655,256,1084,983,8,-23,-156
656,164,785,1231,2,-13,-715
657,48,709,1141,10,-13,-1233
658,62,484,909,-5,-19,-1740
659,137,493,714,-13,10,-2041
660,34,373,1115,-19,-25,-2112
661,-106,515,810,20,-40,-2416
662,140,255,886,6,-21,-2414
663,78,174,1126,-21,-9,-2328
664,164,222,1251,-23,-7,-2404
665,90,98,739,-13,-15,-2658
666,129,-19,981,-13,-37,-2977
667,-64,214,401,-17,-25,-2619
668,26,-472,1061,2,6,-2350
669,-24,265,1041,2,-23,-2426
670,15,-125,1033,4,-27,-2449
671,-24,-475,989,-7,-7,-2274
672,-54,-302,704,8,-21,-2115
673,-26,-686,927,-9,-19,-2074
674,-26,-784,788,6,-48,-2113
675,-56,-684,956,18,-29,-1830
676,-64,-677,805,-1,-19,-1571
677,-163,-840,1181,20,-19,-1508
678,-49,-896,869,-13,-17,-1426
679,-52,-765,1172,-5,-3,-977
680,-14,-954,954,2,-5,-397
681,307,-639,1022,1,-13,-117
682,-203,-431,1009,2,-1,8
683,-14,-441,940,6,3,439
684,1,-752,835,2,-3,234
685,-144,-707,986,1,3,-112
686,-32,-737,1066,1,8,-231
687,-72,-808,905,-11,3,203
688,-41,-934,1104,-25,20,762
689,78,-771,1056,-1,22,1084
690,-6,-573,1225,-21,26,1283
691,60,-627,633,-13,36,1441
692,-55,-509,915,1,18,1976
693,82,-259,1235,-23,44,2435
694,59,-147,1114,16,14,2306
695,-129,-513,772,-9,26,2185
696,63,-96,1233,-3,1,2523
697,-178,-128,776,12,6,2906
698,32,-330,618,22,28,2902
699,-110,-162,1033,1,18,2799
700,-3,138,1051,12,-1,2928
701,58,99,705,22,-3,3150
702,-38,183,734,14,5,2840
703,53,461,1053,-17,28,2586
704,217,516,1339,1,12,2707
705,112,619,701,18,3,2549
706,98,792,884,22,22,2150
707,280,909,1353,1,24,1619
708,261,863,903,-15,20,1232
709,264,977,1024,-3,18,1027
710,201,815,961,14,6,974
711,229,911,1138,1,6,687
712,12,864,1001,1,3,357
713,392,510,1004,-13,1,51
714,305,582,986,-5,3,-215
715,166,789,893,-1,-1,543
716,179,927,1012,-7,-9,824
717,24,845,982,8,-7,549
718,120,826,1016,14,-19,-256
719,-88,555,969,-1,-23,-1029
720,169,527,1199,6,1,-1735
721,23,437,929,-11,-5,-2094
722,90,392,1160,-21,-1,-2086
723,160,263,1227,1,-25,-2090
724,90,175,1052,22,-23,-2168
725,87,517,1170,-21,-23,-2272
726,204,200,1232,-23,3,-2168
727,40,233,833,-19,-5,-2291
728,-40,122,775,-9,-15,-2565
729,145,135,846,-15,-25,-2963
730,83,-153,996,-9,-31,-3113
731,68,-60,1414,-3,-13,-2887
732,41,-655,1283,14,-44,-2789
733,140,-470,1000,-25,-11,-3133
734,22,-431,1076,-46,-17,-3004
735,-25,-768,1240,-1,-3,-2227
736,-51,-359,722,22,-48,-2307
737,-49,-856,959,14,-37,-2153
738,-49,-752,1337,49,-31,-1758
739,-25,-936,1068,24,-25,-1653
740,-105,-911,1091,-11,3,-1791
741,4,-956,1173,-3,-19,-1623
742,-70,-883,935,-3,1,-1174
743,-49,-935,1012,-1,-7,-613
744,-25,-102,996,2,-11,-71
745,1,-515,1008,-1,4,224
746,67,-860,1048,2,-9,23
747,-19,-967,1099,4,-15,-90
748,9,-1082,883,-3,-7,99
749,55,-780,1165,-5,-3,596
750,115,-868,469,-15,8,918
751,25,-268,794,-46,26,1090
752,-69,-477,1333,-15,30,1064
753,143,-612,223,-29,44,1258
754,70,-498,545,-19,22,1853
755,96,-433,995,0,20,2252
756,166,-604,712,41,10,2467
757,-43,-398,1225,-25,22,2344
758,184,-211,1122,8,-9,2844
759,98,-86,991,26,22,3148
760,-223,27,315,32,18,3314
761,115,-125,282,6,18,3342
762,21,469,1368,24,-5,3289
763,51,257,1103,26,-9,3295
764,48,114,960,14,-5,2943
765,346,476,1177,-11,16,2506
766,271,560,1044,-5,30,2326
767,204,757,1239,18,1,2176
768,155,350,860,8,-5,1783
769,120,541,1173,0,18,1402
770,198,616,1010,-11,8,1492
771,74,727,926,-13,14,1568
772,217,901,1061,-11,3,1387
773,141,941,829,6,12,1353
774,36,976,969,0,3,937
775,233,688,924,-3,3,-551
776,130,328,990,-3,1,283
777,181,771,1017,0,6,-250
778,213,885,1008,2,-3,179
779,4,699,1193,8,-5,47
780,70,451,1319,6,-27,-690
781,296,638,934,0,-7,-1141
782,68,462,893,10,-13,-1315
783,116,517,747,-11,14,-1401
784,19,267,1002,-9,-9,-1447
785,35,432,802,12,-3,-1432
786,85,437,946,22,-13,-1817
787,107,136,1104,16,1,-1973
788,32,612,659,-19,-7,-2410
789,149,383,1311,-19,-11,-2547
