sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
256,-97,-134,410,-3581,706,-222
257,-143,-217,513,-3790,511,190
258,-153,-243,628,-4066,470,786
259,-57,-275,745,-4210,552,1014
260,11,-303,849,-4204,618,799
261,36,-332,936,-4120,360,563
262,49,-341,1007,-3888,-36,430
263,70,-366,1024,-3722,-28,284
264,91,-417,1073,-3685,218,86
265,32,-486,1143,-3847,468,79
266,4,-501,1221,-4031,513,217
267,18,-439,1361,-4074,286,243
268,42,-482,1478,-3919,-5,122
269,33,-496,1614,-3607,-440,36
270,-3,-520,1767,-3199,-626,-25
271,-18,-530,1854,-2800,-122,-78
272,-36,-525,1855,-2451,544,-109
273,-7,-508,1934,-2138,980,-209
274,-28,-499,1950,-1896,1083,-357
275,-84,-497,2009,-1722,849,-357
276,-100,-500,2048,-1572,405,-316
277,-91,-502,2048,-1370,-54,-359
278,-92,-509,2048,-995,-532,-437
279,-92,-534,2048,-462,-866,-416
280,-82,-539,2048,174,-880,-357
281,-31,-539,2048,825,-446,-310
282,30,-553,2048,1340,23,-349
283,62,-584,1960,1667,222,-453
284,71,-545,1854,1846,93,-500
285,72,-511,1780,2022,-184,-587
286,65,-483,1694,2235,-386,-759
287,29,-478,1594,2401,-546,-888
288,29,-443,1526,2579,-854,-976
289,39,-417,1481,2860,-1118,-1103
290,43,-392,1432,3173,-1141,-1209
291,51,-394,1353,3473,-936,-1292
292,32,-382,1275,3602,-606,-1351
293,33,-375,1213,3633,-255,-1353
294,39,-368,1154,3637,-100,-1250
295,57,-321,1088,3600,-186,-1152
296,72,-287,1017,3557,-475,-1169
297,55,-267,966,3553,-849,-1199
298,75,-263,943,3585,-1157,-1318
299,73,-235,893,3620,-1284,-1441
300,79,-141,836,3698,-1278,-1599
301,79,-170,785,3799,-1120,-1792
302,62,-175,716,3831,-731,-2072
303,39,-177,610,3673,-331,-2251
304,7,-140,541,3434,-48,-2212
305,-45,-99,481,3157,-36,-2031
306,-84,-71,443,2872,-186,-1724
307,-87,-22,408,2647,-268,-1402
308,-97,7,392,2430,-186,-1160
309,-112,42,320,2229,-46,-1052
310,-116,48,282,2010,93,-917
311,-125,75,249,1714,155,-796
312,-129,91,237,1430,259,-736
313,-139,90,197,1149,374,-705
314,-163,85,154,805,452,-580
315,-164,123,145,440,509,-394
316,-142,128,133,167,605,-285
317,-154,120,133,-48,663,-220
318,-152,103,147,-281,665,-156
319,-162,111,168,-517,749,-125
320,-169,78,177,-753,890,-115
321,-164,52,192,-956,833,-74
322,-154,56,211,-1165,550,-21
323,-143,66,232,-1355,198,24
324,-154,60,253,-1544,-124,75
325,-171,58,261,-1833,-329,104
326,-187,6,317,-2201,-302,184
327,-170,-15,365,-2523,-122,313
328,-126,-43,421,-2744,122,434
329,-86,-65,455,-2878,368,491
330,-40,-101,515,-2958,392,497
331,19,-134,542,-3011,191,458
332,61,-157,584,-3058,-216,366
333,76,-204,609,-3185,-716,305
334,43,-239,667,-3411,-1030,315
335,-7,-251,781,-3669,-913,360
336,-21,-276,891,-3890,-145,370
337,13,-309,987,-4013,845,426
338,50,-320,1067,-3999,1427,504
339,91,-322,1169,-3740,1538,434
340,118,-325,1223,-3392,1319,243
341,78,-400,1243,-3095,978,24
342,51,-432,1309,-2951,716,-238
343,43,-447,1342,-3035,581,-500
344,0,-422,1387,-3218,526,-656
345,-106,-426,1465,-3380,517,-664
346,-212,-439,1597,-3490,714,-431
347,-232,-429,1762,-3318,1067,-191
348,-222,-404,1815,-2898,1343,-76
349,-234,-422,1858,-2228,1148,30
350,-216,-422,1854,-1542,577,174
351,-197,-409,1836,-1068,69,274
352,-149,-461,1812,-874,-192,284
353,-108,-476,1823,-984,-233,249
354,-98,-507,1891,-1142,-266,229
355,-79,-486,2009,-1064,-497,327
356,-111,-519,2048,-658,-608,438
357,-81,-524,2048,-23,-487,581
358,-22,-535,2042,626,-282,694
359,51,-523,1994,1133,-208,709
360,72,-509,1858,1549,-327,610
361,96,-492,1741,1881,-608,454
362,89,-491,1650,2008,-792,286
363,75,-457,1583,1991,-829,106
364,47,-452,1535,1981,-727,-42
365,36,-455,1517,2048,-507,-109
366,14,-432,1547,2251,-122,-209
367,-40,-430,1498,2551,341,-306
368,-58,-441,1427,2930,521,-173
369,-40,-418,1364,3256,403,34
370,-4,-386,1257,3485,173,137
371,0,-347,1163,3610,-147,143
372,7,-339,1059,3616,-491,110
373,8,-303,957,3493,-755,36
374,-14,-292,911,3313,-952,-52
375,-13,-245,845,3104,-1005,-121
376,-36,-209,825,2930,-862,-193
377,-69,-192,796,2821,-388,-226
378,-64,-157,788,2850,155,-242
379,-61,-139,656,2993,640,-138
380,-78,-144,728,2923,556,-216
381,-43,-128,601,3008,482,-52
382,-46,-110,517,2887,200,24
383,-38,-63,458,2659,-67,88
384,-41,-53,423,2387,-204,141
385,-51,-29,379,2135,-247,161
386,-50,-2,353,1866,-163,229
387,-51,23,312,1604,25,319
388,-41,41,287,1381,347,397
389,-27,52,235,1169,755,479
390,2,66,250,938,1056,510
391,16,78,221,774,1230,454
392,21,70,201,571,1232,342
393,7,62,191,321,1103,231
394,-8,60,193,46,870,153
395,-47,53,219,-210,571,106
396,-68,54,256,-458,316,112
397,-66,42,273,-620,161,112
398,-57,52,299,-724,-15,96
399,-35,71,296,-767,-157,51
400,-22,82,306,-796,-317,-35
401,-38,103,298,-869,-511,-113
402,-64,88,297,-1033,-597,-152
403,-88,-8,356,-1722,-522,-105
404,-72,50,306,-1329,-565,-177
405,-68,-32,403,-2119,-548,49
406,-81,-57,499,-2380,-565,127
407,-84,-63,592,-2476,-511,264
408,-49,-84,662,-2439,-183,333
409,15,-82,698,-2339,187,258
410,56,-99,715,-2318,251,133
411,58,-141,746,-2345,-46,-19
412,43,-177,769,-2449,-501,-162
413,35,-211,776,-2605,-942,-244
414,13,-222,805,-2753,-1280,-193
415,23,-216,862,-2929,-1440,-15
416,7,-264,939,-3060,-1147,61
417,27,-294,1027,-3128,-579,83
418,36,-323,1108,-3138,140,65
419,75,-317,1170,-3017,564,18
420,85,-300,1193,-2829,566,-44
421,64,-305,1220,-2615,640,-199
422,6,-370,1256,-2527,866,-382
423,-51,-399,1317,-2783,1109,-445
424,-100,-415,1435,-3081,1208,-369
425,-117,-420,1553,-3195,1060,-222
426,-142,-430,1716,-3154,903,-103
427,-143,-429,1843,-2886,1007,-142
428,-179,-453,1982,-2486,1177,-171
429,-198,-490,2048,-1945,1228,-209
430,-241,-486,2048,-1327,1163,-191
431,-265,-500,2048,-771,933,-64
432,-233,-520,2014,-285,626,84
433,-175,-487,1963,48,122,211
434,-171,-490,1909,214,-427,231
435,-172,-478,1879,364,-913,243
436,-169,-471,1889,557,-1091,256
437,-170,-478,1888,848,-897,209
438,-157,-470,1866,1215,-436,141
439,-140,-464,1798,1649,69,106
440,-138,-473,1708,2087,302,151
441,-145,-467,1636,2399,310,208
442,-155,-462,1563,2614,153,325
443,-148,-419,1495,2788,-85,499
444,-137,-392,1385,2907,-278,567
445,-112,-371,1294,2952,-554,602
446,-95,-343,1230,2872,-718,583
447,-90,-317,1176,2772,-807,516
448,-103,-315,1159,2741,-827,461
449,-120,-292,1145,2776,-712,532
450,-92,-266,1087,2934,-552,618
451,-89,-253,1030,3124,-409,653
452,-110,-257,967,3223,-278,784
453,-95,-234,920,3290,-266,1006
454,-46,-203,846,3331,-309,1120
455,-30,-177,779,3331,-487,1215
456,-41,-166,720,3257,-716,1260
457,-21,-137,651,3102,-768,1270
458,-11,-118,593,2936,-751,1290
459,-9,-95,539,2782,-755,1340
460,-10,-42,478,2639,-813,1372
461,-34,-36,450,2452,-858,1411
462,-47,-14,398,2305,-849,1536
463,-31,24,341,2192,-737,1668
464,7,54,264,2057,-595,1702
465,40,21,196,1839,-518,1688
466,58,34,156,1594,-440,1661
467,58,30,107,1288,-372,1659
468,73,45,75,952,-311,1672
469,118,70,62,624,-302,1588
470,116,90,52,340,-268,1342
471,108,87,57,106,-229,1165
472,93,103,69,-111,-134,969
473,101,95,78,-374,87,766
474,112,107,88,-576,282,541
475,124,117,96,-800,368,278
476,103,97,102,-1115,314,22
477,69,58,116,-1443,267,-125
478,36,22,169,-1810,296,-171
479,35,-24,239,-2140,253,-138
480,41,-62,317,-2331,157,-115
481,51,-86,371,-2497,-3,-35
482,108,-111,417,-2558,-300,0
483,181,-123,496,-2501,-610,-134
484,197,-146,529,-2398,-983,-302
485,187,-187,571,-2437,-1253,-392
486,184,-224,633,-2652,-1235,-492
487,169,-220,713,-3007,-784,-527
488,145,-264,775,-3357,-130,-498
489,112,-301,929,-3476,470,-449
490,83,-301,1057,-3427,937,-371
491,56,-290,1134,-3271,1120,-330
492,36,-279,1197,-3064,1077,-292
493,28,-297,1243,-2929,896,-285
494,-10,-345,1303,-2997,722,-308
495,-23,-396,1404,-3238,521,-230
496,-31,-419,1548,-3529,191,-148
497,-84,-369,1729,-3661,-30,41
498,-115,-338,1905,-3462,40,215
499,-115,-343,2024,-2958,230,352
500,-68,-378,2048,-2306,179,407
501,-126,-403,2048,-1829,1,422
502,-167,-416,2048,-1595,-323,530
503,-182,-418,2048,-1339,-755,743
504,-147,-380,2048,-1118,-897,1036
505,-83,-377,2048,-911,-763,1198
506,-77,-399,2048,-695,-585,1262
507,-95,-420,2048,-406,-438,1413
508,-69,-425,2048,1,-177,1477
509,-32,-418,2048,571,91,1393
510,-2,-424,2008,1241,196,1293
511,6,-449,1897,1829,323,1129
512,16,-469,1786,2247,286,985
513,10,-478,1674,2436,32,940
514,14,-449,1581,2450,-311,897
515,25,-401,1478,2417,-663,856
516,11,-368,1412,2411,-833,768
517,16,-357,1406,2475,-747,661
518,25,-333,1366,2614,-542,467
519,-19,-315,1319,2856,-397,346
520,-43,-316,1283,3182,-341,288
521,-31,-284,1197,3479,-263,227
522,-27,-283,1131,3686,-97,149
523,-28,-264,1005,3792,-22,174
524,8,-242,921,3766,-184,256
525,-9,-206,857,3630,-263,333
526,-38,-217,798,3419,-257,354
527,-65,-217,772,3161,-280,555
528,-66,-180,753,3005,-438,831
529,-19,-130,711,2958,-536,1000
530,34,-74,652,3014,-599,1012
531,61,-63,575,3155,-716,883
532,55,-52,515,3223,-784,743
533,48,-29,439,3173,-741,665
534,48,-70,391,3003,-647,577
535,19,-42,341,2655,-518,639
536,21,24,330,2299,-186,747
537,59,63,293,2079,384,715
538,69,60,227,1948,714,706
539,67,68,173,1782,679,731
540,84,79,131,1546,499,688
541,100,92,113,1276,384,555
542,123,77,119,1044,310,333
543,108,71,61,757,255,106
544,90,39,49,417,136,-46
545,82,26,34,10,-97,-42
546,68,22,43,-402,-268,59
547,64,25,93,-802,-407,200
548,64,80,128,-1158,-192,262
549,41,88,189,-1271,290,231
550,48,70,243,-1195,693,338
551,53,70,256,-1179,1038,395
552,92,43,255,-1249,1079,420
553,82,7,273,-1552,845,424
554,82,-58,284,-2066,458,500
555,82,-92,332,-2638,-13,588
556,100,-98,369,-3302,-550,778
557,128,-75,496,-3814,-782,803
558,146,-96,674,-4011,-735,596
559,69,-132,835,-3972,-458,547
560,-3,-191,933,-3745,42,532
561,22,-254,981,-3408,521,528
562,36,-243,996,-3243,618,663
563,66,-264,974,-3285,341,813
564,126,-297,1016,-3458,46,891
565,185,-288,1088,-3800,-237,872
566,215,-331,1188,-4156,-192,612
567,193,-368,1331,-4376,-28,245
568,141,-386,1488,-4425,-42,-95
569,11,-406,1648,-4240,-108,-318
570,-80,-390,1749,-3804,-38,-265
571,-103,-372,1792,-3226,116,-64
572,-86,-354,1812,-2660,413,108
573,-13,-366,1778,-2234,691,180
574,21,-374,1823,-2074,702,166
575,6,-359,1876,-2130,550,59
576,-13,-364,1965,-2169,380,-60
577,-71,-385,2008,-2070,146,-142
578,-122,-378,2048,-1896,-153,-31
579,-104,-375,2048,-1427,-509,102
580,-71,-383,2048,-734,-622,229
581,-50,-416,2048,-1,-563,256
582,-24,-457,2016,577,-538,288
583,-4,-482,1935,958,-542,389
584,51,-470,1846,1233,-446,374
585,67,-481,1784,1407,-304,280
586,76,-476,1733,1618,-263,159
587,59,-480,1695,1903,-356,57
588,36,-443,1640,2196,-431,-3
589,39,-421,1564,2594,-516,-101
590,28,-398,1482,2944,-497,-199
591,0,-398,1380,3186,-393,-294
592,-16,-383,1311,3352,-360,-218
593,-6,-360,1211,3473,-382,-130
594,-2,-340,1098,3497,-253,-126
595,-14,-328,1030,3458,-79,-101
596,-25,-282,957,3323,9,36
597,3,-257,906,3174,-71,133
598,-12,-217,851,3130,-288,200
599,-9,-210,805,3104,-583,215
600,7,-193,725,3135,-835,198
601,20,-190,644,3155,-1050,233
602,6,-175,554,3110,-1194,301
603,30,-127,480,2977,-1155,348
604,67,-85,411,2811,-1056,311
605,69,-6,354,2604,-835,291
606,61,-38,287,2368,-423,264
607,34,-47,238,2106,7,338
608,40,2,206,1831,257,463
609,59,30,163,1600,300,547
610,92,58,136,1401,310,532
611,113,58,122,1215,251,458
612,149,64,104,1030,165,262
613,158,74,95,823,157,-128
614,139,39,61,557,109,-455
615,77,8,76,241,-16,-548
616,59,-7,95,-175,-93,-375
617,64,20,142,-558,15,-306
618,61,23,188,-800,169,-332
619,32,4,208,-927,261,-279
620,-6,-11,246,-1058,441,-85
621,41,16,239,-1214,651,79
622,98,9,234,-1423,851,51
623,112,-24,240,-1753,817,-62
624,95,-66,295,-2140,612,-164
625,88,-110,378,-2531,501,-253
626,96,-114,471,-2867,435,-347
627,93,-144,572,-3078,417,-453
628,87,-165,669,-3144,343,-443
629,110,-205,783,-3101,368,-507
630,109,-241,892,-3054,503,-464
631,90,-247,957,-2951,816,-472
632,68,-287,1000,-2863,1019,-560
633,38,-298,1057,-2916,1025,-517
634,32,-281,1104,-2931,911,-419
635,72,-271,1163,-2914,923,-464
636,83,-278,1243,-2929,1122,-671
637,61,-305,1348,-2865,1198,-966
638,7,-325,1473,-2736,1071,-1148
639,-104,-365,1568,-2626,948,-1080
640,-100,-312,1784,-2441,1038,-580
641,-131,-357,1685,-2580,958,-781
642,-123,-317,1835,-2179,1009,-484
643,-141,-332,1860,-1943,767,-341
644,-111,-319,1894,-1845,542,-259
645,-80,-282,1945,-1830,362,-294
646,-56,-285,2015,-1365,-24,-523
647,-57,-262,1968,-1669,163,-382
648,-82,-292,2048,-1029,-7,-667
649,-108,-331,2048,-533,304,-824
650,-188,-414,2048,-5,722,-681
651,-211,-425,2048,551,993,-205
652,-135,-400,2031,1055,1167,81
653,-102,-429,1939,1469,1048,94
654,-88,-429,1812,1709,601,34
655,-72,-418,1697,1850,-50,-27
656,-37,-402,1583,1983,-804,-113
657,-7,-397,1530,2141,-1382,-238
658,-70,-377,1415,2452,-1042,-234
659,-58,-410,1472,2262,-1456,-308
660,-32,-333,1362,2754,-333,-228
661,-26,-328,1303,3118,343,-263
662,-27,-332,1206,3432,685,-152
663,5,-325,1103,3626,751,-140
664,23,-279,995,3575,575,-164
665,-5,-219,949,3426,308,-220
666,-33,-195,887,3252,50,-318
667,-19,-194,827,3098,-136,-449
668,-45,-159,794,2944,-300,-533
669,-62,-146,754,2891,-438,-544
670,-83,-130,718,2905,-507,-525
671,-129,-123,677,2952,-450,-378
672,-114,-127,608,2987,-327,-148
673,-47,-74,517,2973,-265,-7
674,1,-49,433,2868,-229,-15
675,14,-32,358,2651,-245,-142
676,58,18,276,2333,-288,-398
677,105,61,213,2008,-354,-744
678,85,78,165,1686,-464,-1166
679,-10,29,97,1327,-616,-1378
680,-109,-26,64,920,-778,-1179
681,-153,-42,14,459,-786,-644
682,-127,23,89,30,-636,-72
683,-77,81,96,-238,-171,290
684,-15,82,100,-421,441,370
685,40,60,99,-605,929,225
686,100,73,120,-779,1085,-91
687,164,69,104,-906,909,-513
688,167,43,132,-1019,511,-1058
689,94,-27,175,-1236,87,-1482
690,-18,-84,219,-1589,-165,-1517
691,-70,-128,284,-2031,-319,-1240
692,-36,-104,378,-2408,-251,-902
693,28,-72,478,-2607,30,-806
694,50,-96,555,-2570,290,-970
695,61,-131,602,-2451,407,-1187
696,59,-153,612,-2339,306,-1431
697,8,-208,638,-2390,32,-1478
698,-46,-267,657,-2646,-434,-1181
699,-87,-295,727,-3058,-911,-421
700,11,-238,799,-3486,-1198,352
701,111,-224,934,-3826,-1145,606
702,139,-239,1078,-4021,-831,436
703,98,-277,1236,-3898,-513,65
704,57,-349,1399,-3503,-448,-191
705,-21,-356,1442,-3068,-395,-175
706,-52,-334,1503,-2666,-210,124
707,22,-344,1540,-2414,273,454
708,127,-354,1589,-2308,775,499
709,221,-326,1625,-2240,1046,276
710,237,-312,1665,-2146,901,-103
711,216,-284,1712,-2056,425,-554
712,151,-311,1789,-1982,58,-988
713,21,-327,1918,-1857,-120,-1314
714,-121,-370,2048,-1636,-44,-1166
715,-138,-349,2048,-1166,333,-779
716,-85,-322,2048,-447,667,-453
717,-28,-320,2025,233,862,-371
718,25,-326,1938,670,741,-437
719,48,-318,1869,872,331,-539
720,94,-314,1806,991,-243,-726
721,101,-313,1773,1102,-768,-1031
722,80,-337,1741,1172,-991,-1341
723,34,-361,1717,1295,-892,-1466
724,-39,-383,1732,1532,-538,-1332
725,-69,-369,1695,1903,-38,-910
726,15,-368,1617,2327,441,-523
727,95,-340,1492,2666,599,-388
728,134,-318,1362,2899,433,-423
729,151,-317,1268,3004,9,-541
730,146,-291,1185,2907,-503,-697
731,133,-275,1130,2672,-847,-837
732,141,-249,1100,2463,-1028,-988
733,134,-232,1086,2358,-1077,-1156
734,84,-246,1083,2311,-977,-1214
735,55,-217,1110,2409,-673,-1179
736,64,-206,1076,2684,-270,-1111
737,67,-190,1025,3010,30,-1070
738,77,-193,923,3233,148,-1058
739,84,-193,811,3311,73,-1068
740,99,-168,730,3221,-91,-1099
741,81,-123,646,3020,-267,-1121
742,43,-93,588,2741,-431,-1115
743,26,-49,547,2448,-575,-1128
744,-15,-37,503,2200,-612,-1126
745,-54,-40,479,1975,-526,-1085
746,-89,-38,455,1748,-302,-953
747,-119,-38,427,1510,64,-734
748,-91,4,397,1387,282,-529
749,-53,29,332,1364,300,-421
750,-56,23,279,1332,189,-384
751,-55,68,230,1225,48,-412
752,-38,34,188,997,28,-451
753,-42,40,165,668,5,-470
754,-59,53,160,313,144,-496
755,-69,55,166,-9,364,-542
756,-64,46,164,-363,489,-607
757,-51,39,195,-744,409,-710
