sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
185,15,-12,1057,-3,-8,8
186,-17,-14,971,1,9,2
187,-13,-7,999,-1,-8,-4
188,-35,7,982,1,5,-4
189,-10,1,1018,-1,-3,6
190,-2,-11,1001,-1,-1,4
191,12,-8,984,1,1,-2
192,6,-7,1004,-1,-1,-8
193,-13,7,999,1,1,-2
194,-15,-3,1012,1,-1,0
195,-28,-4,983,-3,1,2
196,-11,-7,1013,-1,-6,-2
197,2,-1,1001,1,3,-8
198,0,18,1159,-7,-8,-6
199,24,-4,901,1,-3,0
200,-13,-17,1009,1,9,6
201,-9,-11,1064,-1,-4,0
202,-6,9,949,-1,9,-8
203,7,-8,1035,-3,-8,-6
204,-15,9,982,1,9,0
205,-2,-17,1023,-1,-8,2
206,-4,-5,984,3,7,2
207,-2,-2,1004,-1,-3,-2
208,-10,3,1002,1,1,-4
209,-8,5,1014,-5,-4,2
210,-8,-7,1004,1,1,0
211,-7,4,1015,-1,-1,-4
212,-13,-7,1004,1,5,2
213,-6,6,992,1,5,-2
214,2,-4,1011,-1,-3,-2
215,-11,-10,993,-1,1,4
216,-9,-34,760,-3,-3,0
217,-19,24,975,-1,-3,-4
218,-18,-5,1020,1,3,-2
219,11,14,1069,-3,-8,0
220,3,12,990,3,5,2
221,8,-9,1025,-1,-3,2
222,-15,-7,974,1,5,-2
223,-18,9,998,-1,-8,-2
224,-20,0,1011,1,1,-2
225,-20,-2,1005,-1,-4,0
226,4,4,1000,-1,-1,0
227,7,2,998,1,3,0
228,19,3,1017,-3,-3,-2
229,0,5,995,-3,1,-4
230,-17,-10,1012,-1,-3,4
231,-23,-7,996,-3,1,2
232,-13,-2,1004,-1,-3,-2
233,-9,14,955,-1,-3,-2
234,8,9,1010,1,-6,-2
235,-4,-2,1048,1,5,4
236,16,-9,994,-1,-3,0
237,-1,-10,988,1,5,-2
238,-16,8,994,-1,-3,-2
239,-15,6,986,-1,-3,0
240,-8,8,997,-3,-3,0
241,-8,-10,1012,-3,1,0
242,2,-4,985,-1,-1,-2
243,-1,0,1009,-1,-3,-4
244,-12,-3,979,1,5,0
245,-4,-6,1023,-1,-4,0
246,-18,-11,1000,-3,-1,4
247,-15,-3,1010,-1,-1,-2
248,-2,-2,993,1,1,-2
249,-9,9,989,-1,-3,0
250,-1,-5,1004,-1,-4,4
251,-5,-17,1024,1,-1,8
252,-12,8,1016,-1,-1,-4
253,-2,1,960,-3,-1,-6
254,-10,5,981,-1,-1,4
255,5,-3,993,-3,3,4
256,11,-12,1022,-1,-4,2
257,-17,-6,991,-1,5,-4
258,-13,1,1007,-1,-3,0
259,-24,3,982,1,3,0
260,-8,-6,1010,-1,-4,2
261,0,-2,1000,1,3,2
262,11,-3,999,-3,-3,-6
263,14,3,1005,-1,3,-8
264,-6,1,1010,-1,-1,0
265,-12,-9,1018,-3,-1,2
266,-21,-8,990,3,3,4
267,-13,0,1002,3,1,0
268,-7,6,1001,-3,-1,-4
269,-11,-7,1087,-3,-12,-2
270,-1,-17,988,1,7,2
271,2,1,1028,1,-1,2
272,-13,-6,987,1,5,0
273,-2,-1,989,-3,-1,-10
274,-9,4,1024,-1,-4,-2
275,-19,-7,984,3,7,4
276,-6,-14,1032,-1,-8,-2
277,-6,-13,999,3,5,0
278,4,-4,1018,-1,-6,-6
279,-2,6,985,1,7,0
280,-11,-3,1008,-1,-6,2
281,-18,-9,994,1,1,4
282,-12,-14,1009,-1,1,2
283,-4,-1,1007,1,3,-4
284,-2,3,987,-1,-1,-2
285,10,-51,989,-1,-4,2
286,-9,18,1028,-1,5,4
287,19,-13,974,-5,-3,-4
288,7,5,986,1,1,-2
289,2,12,1024,-3,-1,0
290,-4,-14,1030,-1,-3,6
291,-16,-6,985,1,1,2
292,-24,2,1014,-1,-6,-4
293,-21,7,988,-1,5,-2
294,-3,-6,1037,-1,-3,-2
295,-2,-8,989,-3,-1,2
296,18,-12,994,-1,-1,0
297,7,6,1000,-1,-3,0
298,-15,-3,1005,-1,-4,0
299,-19,6,987,-3,-3,0
300,-21,-4,1006,1,1,4
301,-9,-7,991,-1,-1,-2
302,4,-5,1008,1,1,0
303,5,4,999,-3,-3,-2
304,0,3,971,1,-1,-2
305,-6,-7,993,-1,-6,-2
306,-17,-4,1060,3,7,2
307,-4,5,1008,-1,-8,0
308,4,1,978,-1,3,-6
309,3,3,1005,1,-3,2
310,5,5,985,1,1,6
311,-13,-4,995,1,1,2
312,-17,-11,1011,-3,-1,-2
313,-20,-10,1000,-3,-1,-2
314,1,1,1009,-1,-4,-2
315,-4,11,990,-1,-1,2
316,-2,-3,1017,1,5,2
317,9,-5,1013,-1,-1,6
318,-13,-3,1002,-1,-1,0
319,-15,3,1001,1,1,-2
320,-11,-8,1004,-1,-1,4
321,6,-4,971,3,3,-2
322,-2,-22,1008,-3,-10,-2
323,6,8,1069,3,5,-6
324,-3,27,1041,-1,-6,0
325,5,2,942,-1,7,2
326,-7,-16,998,-3,-3,2
327,-20,-24,981,1,3,0
328,-28,-5,1001,1,1,-2
329,-23,6,1027,1,-3,0
330,-15,2,992,-9,-4,0
331,7,5,990,-3,-3,0
332,19,-13,997,1,1,0
333,15,-2,1017,-1,-4,-6
334,-14,-7,1008,1,1,-4
335,-19,0,1005,-1,-1,4
336,-25,-3,991,-1,-3,4
337,-10,-7,1008,-1,-3,0
338,1,3,966,-1,-1,-6
339,-1,11,1030,-5,-6,-2
340,0,-6,1029,3,5,0
341,-7,-17,1013,-1,-1,-2
342,-16,2,991,-1,7,-2
343,-22,4,996,-3,-3,-2
344,-12,1,988,-1,3,0
345,-11,6,1002,-3,-3,0
346,2,-12,1012,-1,-3,0
347,1,-7,1002,1,1,-4
348,4,-7,1018,-1,-3,0
349,-7,7,999,1,-1,-2
350,-8,7,1007,-1,-4,4
351,-15,1,1006,1,1,4
352,-16,6,1010,-5,-1,-2
353,-1,-3,1003,-1,1,-4
354,-3,7,1008,-1,-3,-2
355,1,-8,995,-1,-1,4
356,-9,-5,993,-1,-1,0
357,-6,-25,1081,1,-1,4
358,-16,-3,971,-3,-3,-6
359,-13,3,976,-1,-3,-2
360,13,3,1011,1,-3,-2
361,12,-7,992,1,1,4
362,7,-19,1042,1,-3,-2
363,-27,-5,982,1,5,-6
364,-22,1,1017,1,-3,0
365,-29,2,991,1,5,4
366,-18,1,1019,-3,-4,2
367,1,-3,1011,-5,-1,-2
368,10,0,1009,-1,-3,-4
369,5,-9,998,-1,-1,-4
370,-10,1,1010,-3,-1,-2
371,-22,-7,1005,1,1,0
372,-23,-11,1009,1,1,2
373,-13,5,1003,1,1,-8
374,4,2,994,1,1,-2
375,19,7,1014,-1,-4,0
376,9,-9,999,-1,-1,0
377,1,-8,959,-5,-3,0
378,-12,3,1008,-3,-6,-2
379,-20,5,1019,1,3,-2
380,-7,4,1009,-3,-4,2
381,0,4,995,1,5,-2
382,1,3,1009,-1,-4,-4
383,-8,4,979,1,5,0
384,-10,-4,1012,-3,-2,-2
385,-12,-16,1014,1,2,2
386,-18,-6,997,-3,0,0
387,-6,-9,998,-3,0,0
388,9,2,997,-1,0,0
389,0,8,1007,-3,-4,0
390,3,-8,1003,1,0,2
391,-4,-9,1005,-1,-6,0
392,-17,-3,999,1,3,-2
393,-46,27,1114,-1,-2,0
394,-20,-11,1008,3,7,-2
395,2,32,978,-5,-8,2
396,5,-5,964,-1,7,4
397,6,-9,996,-1,-2,2
398,-4,4,1027,-1,-2,0
399,-32,-14,1020,1,2,-4
400,-33,-4,1024,-3,-2,-4
401,-24,-2,971,1,2,-2
402,4,2,1014,-3,-8,0
403,15,8,993,-1,0,4
404,18,7,1030,-1,-2,-2
405,-12,-3,988,1,3,-2
406,-17,-14,1005,-1,-2,2
407,-23,-9,1004,1,2,4
408,-15,-3,996,3,2,0
409,-2,7,1001,1,0,0
410,15,8,995,3,2,2
411,18,-2,1031,-3,-8,0
412,0,-5,985,1,2,-2
413,-16,-9,1016,-3,0,0
414,-35,-15,1004,-1,0,0
415,-33,9,998,3,2,-2
416,-2,3,1020,-1,-6,2
417,7,0,987,1,3,0
418,12,2,1028,-1,-2,-2
419,11,1,985,1,3,-4
420,-5,-6,1005,-3,-4,0
421,-21,-5,1007,1,5,4
422,-24,3,1022,-3,-2,0
423,-18,-6,999,-1,0,2
424,7,11,900,1,2,0
425,20,4,1033,-1,-4,0
426,2,10,1025,1,7,-2
427,5,-4,1039,-1,-6,4
428,-26,-4,971,1,9,2
429,-18,-8,1017,-1,-4,-2
430,-22,-2,975,-1,3,0
431,-10,-5,1019,-1,-2,-4
432,1,-1,1010,-1,0,-4
433,10,6,998,-1,0,-4
434,9,0,1008,-1,-4,0
435,-12,-7,985,1,3,0
436,-13,-8,1030,-1,0,-2
437,-24,-4,988,3,3,4
438,4,0,1013,-1,-4,0
439,6,2,990,3,3,4
440,11,-6,1005,-1,-4,-2
441,-2,-8,1001,1,2,0
442,-11,6,1059,-1,-6,0
443,-11,-6,993,1,3,6
444,-6,1,1030,-5,0,2
445,-3,0,983,1,2,0
446,-8,3,996,1,2,-2
447,-8,2,1018,-3,-6,0
448,-17,-4,997,-1,2,2
449,-8,-12,1035,-1,-2,0
450,-13,-12,985,1,2,0
451,-3,0,1022,-1,-4,-4
452,-6,8,984,1,3,-2
453,6,-6,1008,-1,-2,4
454,-3,2,1007,-1,0,0
455,-15,-1,988,-3,0,-2
456,-4,0,1010,-1,-2,0
457,-3,-3,985,-1,-4,0
458,-13,1,1013,-1,-6,0
459,-8,1,991,1,3,2
460,-4,4,999,-1,-2,0
461,-27,0,1082,1,0,-4
462,-32,1,964,1,2,0
463,36,4,1015,-1,-2,4
464,-2,2,957,-1,-4,-6
465,36,-9,1003,-3,-2,8
466,13,-8,1020,-1,-4,6
467,-31,-3,983,3,7,0
468,-51,2,1000,1,0,-2
469,-41,10,991,1,2,0
470,0,10,1014,-1,0,4
471,22,-4,998,1,3,6
472,26,-9,1003,-1,0,-2
473,9,4,993,-1,0,-4
474,-25,-5,996,-1,0,2
475,-29,-16,1007,-1,2,10
476,-29,-5,999,-1,-2,2
477,-11,2,1007,-1,-4,-2
478,18,10,1005,-1,0,-6
479,30,-2,1005,-1,-2,2
480,-2,-17,988,1,2,2
481,-5,-13,1015,1,2,2
482,-36,-11,1046,-1,-4,-2
483,-15,12,955,-1,2,0
484,-8,14,1004,-1,0,-2
485,9,-5,1015,-1,-4,-2
486,7,-16,1009,-1,2,-2
487,5,-14,1022,-1,-4,0
488,-13,-7,999,1,5,0
489,-8,11,1001,-3,-4,0
490,-17,-4,1000,-1,3,0
491,-7,-3,1015,-1,-4,-2
492,-1,5,995,3,2,0
493,-2,-6,1014,-1,0,-2
494,7,-7,999,-1,-4,0
495,-19,-1,1003,1,2,2
496,-21,-3,988,-3,-2,4
497,-33,7,906,-1,-4,2
498,-33,0,963,-1,-2,-2
499,2,-11,995,-3,0,-6
500,43,-2,1052,-1,-4,-2
501,21,-1,967,1,7,8
502,1,-12,1015,-5,-6,6
503,-34,-2,983,-1,3,2
504,-54,6,1016,-3,-2,0
505,-33,3,998,-1,2,-4
506,0,-9,1011,-1,-4,4
507,31,-18,998,1,2,0
508,29,-15,990,1,2,2
509,8,-4,1011,-1,-4,0
510,-20,15,999,-1,0,2
511,-38,2,1019,-3,-2,4
512,-35,-2,998,-5,0,2
513,4,1,1009,-1,-4,-2
514,10,-5,991,-1,0,-6
515,21,5,1007,-1,-2,0
516,8,-9,1002,-3,0,6
517,-15,-13,1010,-3,-2,4
518,-29,5,1029,-5,-2,0
519,-23,10,1016,-1,-6,-2
520,0,-2,1004,-1,-2,2
521,19,-10,998,-3,0,2
522,19,-13,1003,1,-2,0
523,-11,-1,990,1,3,0
524,-25,4,1008,-1,2,-2
525,-21,3,992,1,2,2
526,-11,6,1003,-1,0,4
527,-1,-5,997,1,2,0
528,1,-18,843,-1,-2,-6
529,-2,-13,1004,-3,-6,-2
530,-9,-7,1023,1,7,0
531,24,-4,1081,-3,-8,-2
532,20,4,984,-1,11,2
533,9,-4,1011,-1,-4,4
534,-15,-8,980,1,9,-2
535,-23,-7,1003,-3,-2,-2
536,-31,2,1005,1,7,-2
537,-18,-7,1001,-1,-4,2
538,0,-5,1014,-1,-2,4
539,20,2,996,-1,0,0
540,10,1,1008,-5,-4,0
541,-4,-2,1006,1,7,0
542,-25,-4,1020,-3,-4,2
543,-35,0,989,1,3,2
544,-5,-9,1002,-1,-4,2
545,9,-2,997,-1,-4,2
546,17,7,1016,-1,-4,0
547,8,-4,1005,-5,0,-2
548,-4,4,1001,-1,-4,6
549,6,-10,870,-1,-4,2
550,-33,-1,1001,-1,-16,0
551,-15,4,1036,-1,-4,-2
552,17,10,1011,-1,-8,0
553,34,5,1010,1,3,2
554,24,-1,1008,-3,-4,2
555,-12,-9,990,1,2,-4
556,-25,-2,996,-5,-4,-4
557,-34,-6,1013,1,2,2
558,-16,-10,1010,-1,0,2
559,15,-3,1002,-1,-4,-2
560,13,12,979,-1,0,-4
561,10,11,1005,-1,0,-8
562,-15,-4,1024,1,3,0
563,-30,-20,1041,1,-10,4
564,-42,2,1002,-1,7,-2
565,5,4,976,-5,-2,-4
566,36,9,1000,-1,3,0
567,32,5,1000,1,2,8
568,-6,-16,1026,-5,-2,4
569,-37,-17,1006,-1,2,0
570,-45,0,1009,-1,-2,-8
571,-32,12,983,-1,0,-4
572,12,2,1024,-3,-4,4
573,35,-2,998,1,3,0
574,31,0,1011,-1,-2,-4
575,-8,7,994,1,3,0
576,-41,10,990,-1,-2,0
577,-43,-5,1009,-3,0,2
578,-25,-10,1002,1,2,6
579,1,-5,1002,-1,-2,-4
580,18,-11,1077,-1,11,-4
581,22,18,1039,1,3,-8
582,5,28,998,-3,0,4
583,1,13,980,-5,-6,8
584,-24,-9,980,-1,0,4
585,-35,-21,1029,-1,-4,-8
586,-4,-18,1019,-1,-4,2
587,-19,-9,1008,1,2,-6
588,11,-7,976,-3,0,6
589,15,-7,1020,-1,-2,10
590,1,11,1007,-1,0,0
591,-12,8,995,1,0,-4
592,-25,14,992,-1,0,-4
593,-14,-15,991,-1,2,4
594,-12,-27,1037,1,-8,4
595,6,-21,986,-1,0,-2
596,9,6,978,-3,-2,-8
597,12,30,1017,3,2,0
598,-11,10,996,-1,3,6
599,-10,-11,1016,-1,0,4
600,-20,-18,999,1,5,2
601,-33,-8,1012,-1,-4,-8
602,-14,-1,993,-1,2,-2
603,7,1,996,-1,-4,0
604,13,-1,1000,1,2,4
605,10,-2,1001,-1,-2,2
606,-9,12,993,1,3,-6
607,-14,-3,1001,-1,0,-4
608,-23,-11,1011,-1,-2,2
609,-3,-18,1000,-3,-2,-2
610,-12,-18,1079,1,11,4
611,11,20,979,-1,3,-8
612,1,21,970,1,3,-2
613,4,18,1017,-1,0,4
614,-18,-3,1009,-1,-4,6
615,-15,-23,1012,-1,0,-6
616,-18,-15,999,3,2,-4
617,-18,-9,1009,-5,-4,-4
618,-6,2,994,-1,3,6
619,8,3,1003,-5,-2,2
620,2,5,1009,-3,0,0
621,-11,-4,1004,-1,0,-2
622,-12,-5,1005,1,2,-4
623,-21,-10,1000,-3,-4,2
624,-7,-20,1006,1,2,4
625,2,-5,976,-1,-14,-2
626,-2,3,1020,-1,-2,-2
627,-6,18,953,1,11,-2
628,16,6,1085,1,-16,2
629,4,-7,944,3,19,4
630,-10,-24,1061,-1,-12,0
631,-30,-14,955,1,11,-4
632,-19,12,1035,-1,-10,2
633,-22,9,995,1,5,2
634,1,7,1011,-1,-8,2
635,17,-6,999,3,2,-2
636,13,-1,985,1,2,-2
637,-3,-5,1013,-3,-2,-2
638,-24,-6,979,1,3,2
639,-19,-9,1032,-1,-6,0
640,-12,3,985,1,5,2
641,0,11,917,-3,-4,-2
642,13,-7,1007,-1,-12,-2
643,14,-4,1040,-1,0,0
644,5,5,1041,-1,-6,2
645,-9,-5,996,1,9,4
646,-22,-17,1010,-1,-2,4
647,-27,4,965,-1,7,2
648,-17,-12,1001,-1,-2,-4
649,-2,2,1005,-3,-2,0
650,14,-6,1006,-3,-6,-2
651,22,-6,1000,1,1,0
652,-6,2,983,3,1,0
653,-19,6,1018,-1,-4,-4
654,-22,-1,1010,1,3,-2
655,-20,2,1011,-1,-4,-2
656,1,-6,980,-1,0,-6
657,11,-4,998,-1,0,0
658,9,1,974,-3,0,0
659,-2,-3,1025,-1,-4,-2
660,-16,-3,944,1,13,4
661,6,-5,1048,-3,-8,2
662,-23,15,969,1,9,4
663,-12,-1,1012,-1,-8,4
664,-17,-7,995,1,5,-2
665,-2,1,1017,-1,-8,-6
666,4,-7,1006,1,1,2
667,1,4,993,-1,-2,0
668,-4,-4,1016,-1,-2,-2
669,-15,-3,994,1,7,0
670,-8,-10,1028,-1,0,0
671,-17,-7,981,1,1,2
672,-3,-6,1024,-3,-6,2
673,-6,3,995,1,1,0
674,3,-5,1008,-1,0,-2
675,-4,5,999,3,7,-2
676,-16,-16,1190,-3,1,4
677,-17,13,863,-3,-6,4
678,-8,-9,1000,-1,7,0
679,35,9,1072,1,-8,2
680,11,17,946,1,9,0
681,6,-1,1050,-1,-8,2
682,-30,-8,975,1,11,4
683,-30,-10,1000,-3,-6,0
684,-34,-4,994,1,5,0
685,4,1,1011,-1,-6,-2
686,17,6,1016,-3,-2,4
687,12,6,974,-5,-2,0
688,9,-15,1004,-1,-2,2
689,-18,-2,988,1,3,-2
690,-33,-11,1018,-3,-2,4
691,-20,-9,995,-1,1,2
692,-4,-12,1006,-1,-4,2
693,37,-34,1048,-1,-14,2
694,23,15,1003,-1,5,0
695,1,-2,973,-1,5,2
696,-12,1,1016,-1,-6,5
697,-40,4,986,3,11,4
698,-18,-10,1056,-1,-10,-4
699,-21,-5,968,3,7,0
700,15,3,1010,-1,-4,-2
701,10,6,959,1,5,0
702,9,-4,1021,-1,-8,0
703,-16,3,1008,-1,-1,2
704,-23,-7,1001,-3,-2,-4
705,-34,-5,1009,-1,0,-7
706,-19,-4,989,1,1,-5
707,8,-11,1001,3,3,3
708,15,-4,981,1,1,1
709,2,14,1021,-5,-2,3
710,-9,12,1005,1,5,-3
711,-19,-9,993,3,1,-1
712,-35,-4,1001,1,0,-5
713,-10,-26,996,1,1,-3
714,-2,-3,1020,-1,0,-5
715,85,-92,1087,-1,-6,-7
716,-13,-4,945,-1,0,3
717,-15,12,883,1,9,1
718,15,-16,1122,1,-14,-1
719,-3,13,929,1,15,-3
720,-5,3,1023,-1,-12,-5
721,-16,-7,956,1,13,-1
722,-17,-9,992,-5,-8,1
723,-6,-5,1003,-1,5,1
724,-13,3,996,-1,0,1
725,4,0,1017,-1,-6,-3
726,2,7,979,-3,0,-1
727,11,-13,1018,-1,-4,3
728,-15,-19,987,1,3,5
729,-13,-12,1024,1,-2,-3
730,-18,3,992,1,1,-1
731,-24,28,1144,-5,-10,-1
732,4,-6,1012,1,7,-1
733,-4,17,1103,-5,-8,5
734,-49,-4,947,1,5,-5
735,-12,-15,1006,-1,0,-3
736,-3,1,1025,-1,-4,-3
737,5,-17,1010,1,3,3
738,9,-6,1033,-3,-6,3
739,-7,2,975,-1,3,-1
740,-4,1,1029,-3,-6,-1
741,-24,8,980,-1,5,-3
742,-14,-7,1024,-5,-6,-1
743,-12,-14,1003,-1,-2,-1
744,8,-12,987,-1,-6,1
745,6,2,998,-1,0,-5
746,-3,-4,1000,-1,-2,-1
747,-7,-5,1013,1,1,-3
748,-19,-6,992,1,3,-1
749,-15,-18,1061,-7,-12,-3
750,-21,8,985,3,5,-3
751,8,-12,1004,-1,0,-1
752,14,0,1032,1,3,1
753,2,6,979,3,5,-1
754,-10,-7,1038,1,-2,-1
755,-34,-3,984,1,7,3
756,-25,-6,1023,-1,-4,1
757,-15,-9,986,1,5,-3
758,17,-15,1020,-1,-8,-1
759,23,7,1006,1,1,-3
760,5,7,994,-1,-4,-3
761,-15,-5,1001,1,1,1
762,-12,-16,983,-1,0,-1
763,-19,-3,1055,1,0,3
764,-21,-14,1015,-3,-6,1
765,-9,1,997,1,5,-7
766,10,6,1005,1,1,-3
767,5,7,998,1,3,1
768,0,10,1000,-3,-4,-1
769,-14,-3,1017,1,1,-1
770,-27,-6,1003,1,5,-3
771,-11,-3,984,-1,-2,-5
772,-6,-6,1004,1,3,-1
773,8,7,1013,1,-2,3
774,8,4,1009,3,1,-1
775,-8,7,997,1,3,-1
776,-10,1,992,1,1,-3
777,-32,-5,1002,-1,0,3
778,-29,-7,1001,-1,0,-1
779,-12,-13,1005,-1,0,-3
780,12,-4,1011,-1,0,-5
781,11,1,992,1,3,-3
782,8,-4,998,1,0,-1
783,-9,14,810,-3,-2,1
784,4,-2,1099,-1,-6,-3
785,-21,5,1094,1,9,-3
786,-16,-4,972,-1,-10,-3
787,-12,8,995,1,7,1
788,-5,-7,992,-1,-8,-5
789,6,-5,966,-1,1,1
790,-1,-7,994,-3,-6,-3
791,-9,3,1026,-3,-2,-1
792,-6,2,1012,1,1,-5
793,-12,-8,1014,-1,-6,-3
794,-15,4,999,-3,1,3
