sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
92,-200,-135,975,750,108,102
93,-205,-109,945,494,120,-109
94,-228,-94,963,303,241,-177
95,-245,-65,943,109,428,-101
96,-246,-65,967,-72,618,96
97,-258,-105,982,-39,737,274
98,-259,-118,991,-49,764,367
99,-261,-109,985,99,651,364
100,-245,-148,970,322,407,352
101,-247,-157,990,599,128,241
102,-256,-165,982,541,5,55
103,-281,-148,945,390,-11,-142
104,-273,-140,942,260,149,-250
105,-303,-105,938,185,315,-238
106,-292,-91,957,205,503,-125
107,-258,-82,983,193,737,32
108,-250,-113,1011,170,727,182
109,-251,-109,1046,359,444,299
110,-291,-139,1034,605,14,295
111,-307,-144,1029,771,-406,184
112,-287,-144,990,830,-591,16
113,-284,-118,957,791,-597,-101
114,-273,-104,952,769,-460,-176
115,-257,-105,933,717,-238,-230
116,-244,-90,930,613,-64,-154
117,-260,-87,942,592,53,-39
118,-268,-91,966,695,40,127
119,-255,-90,1022,918,-169,209
120,-265,-97,1061,1183,-511,198
121,-269,-91,1032,1264,-784,127
122,-265,-80,1017,1264,-962,76
123,-298,-86,975,1094,-880,51
124,-265,-105,950,779,-626,96
125,-227,-114,914,498,-351,88
126,-214,-79,927,166,-77,84
127,-229,-65,943,0,124,164
128,-234,-66,1008,68,134,295
129,-253,-66,1067,205,-74,403
130,-248,-90,1085,312,-454,448
131,-251,-85,1069,445,-843,434
132,-233,-75,1006,474,-1097,354
133,-220,-66,977,432,-1175,250
134,-245,-85,901,310,-968,149
135,-203,-113,856,125,-534,116
136,-174,-104,802,57,-75,57
137,-169,-132,824,68,352,-52
138,-198,-84,870,246,667,-123
139,-219,-64,937,640,712,-92
140,-215,-24,994,1146,530,-78
141,-241,-31,1059,1551,188,-29
142,-249,-31,1087,1555,-200,-27
143,-231,1,1059,1328,-491,-121
144,-220,5,1015,1008,-605,-168
145,-228,-8,963,639,-550,-164
146,-225,-15,933,248,-341,-142
147,-233,-20,914,-61,-21,-127
148,-216,-44,920,-297,266,-86
149,-217,-42,946,-361,378,-62
150,-223,-34,975,-262,301,-43
151,-223,-29,975,-65,167,-4
152,-217,-30,1039,154,-56,-2
153,-215,4,1009,277,-263,-15
154,-213,-8,1005,316,-304,10
155,-216,-16,962,258,-243,28
156,-216,-37,936,176,-171,18
157,-204,-36,908,97,-3,14
158,-204,-45,924,45,163,4
159,-202,-34,977,39,286,-2
160,-225,-41,991,10,329,-25
161,-231,-26,1000,-10,298,-54
162,-219,11,1026,47,198,-64
163,-215,-6,1058,148,10,8
164,-233,-18,1021,177,-181,78
165,-231,-23,1014,160,-247,73
166,-214,-32,988,76,-161,16
167,-227,-46,964,-98,7,-29
168,-229,-32,933,-240,186,-47
169,-219,-53,953,-221,364,-51
170,-223,-45,957,-151,475,-33
171,-207,-46,988,-14,405,-41
172,-222,-26,1006,92,225,-41
173,-242,-45,1019,105,32,-39
174,-242,-21,1016,97,-75,-29
175,-229,-9,971,60,-42,-58
176,-244,-21,959,-24,51,-78
177,-237,-35,926,-88,190,-107
178,-243,-41,946,-158,395,-133
179,-239,-40,937,-112,301,-123
180,-235,-35,958,-162,423,-97
181,-246,-36,972,-69,374,-80
182,-216,-40,991,58,264,-49
183,-233,-27,1003,181,71,-27
184,-247,-23,993,232,-109,-51
185,-238,-17,953,246,-158,-54
186,-231,-13,939,252,-122,-47
187,-222,-24,928,217,-38,-15
188,-228,-12,925,140,81,-27
189,-239,-23,940,41,262,-90
190,-247,-13,967,-28,385,-115
191,-246,-21,982,-24,389,-99
192,-248,-13,988,37,301,-95
193,-253,5,1013,88,165,-107
194,-244,20,1009,164,-5,-47
195,-248,7,989,308,-128,18
196,-247,-3,979,383,-107,37
197,-222,-5,978,355,3,0
198,-227,8,1000,273,155,-41
199,-237,-2,1052,146,331,-49
200,-233,8,1092,21,475,-136
201,-255,49,1189,19,577,-209
202,-245,67,1300,176,522,-131
203,-264,77,1421,459,274,-45
204,-278,89,1466,730,-42,-17
205,-295,92,1529,898,-322,43
206,-268,94,1555,867,-509,108
207,-287,85,1568,730,-708,182
208,-308,80,1567,472,-822,242
209,-329,81,1603,181,-857,313
210,-357,64,1600,-63,-904,287
211,-353,58,1608,-213,-1038,221
212,-341,45,1568,-160,-1298,237
213,-346,30,1546,54,-1617,266
214,-346,17,1515,183,-1909,246
215,-319,32,1474,166,-2120,196
216,-303,30,1432,-4,-2253,147
217,-305,45,1403,-227,-2359,78
218,-301,42,1361,-576,-2447,30
219,-290,51,1295,-969,-2531,39
220,-276,28,1220,-1219,-2681,78
221,-265,32,1143,-1391,-2827,104
222,-239,-12,1057,-1492,-2904,145
223,-203,-27,948,-1297,-2978,151
224,-154,-33,867,-1088,-3089,131
225,-149,-57,757,-994,-3111,69
226,-118,-74,671,-1014,-2972,20
227,-91,-80,601,-1149,-2706,-60
228,-75,-110,518,-1321,-2384,-220
229,-53,-110,462,-1391,-2075,-359
230,-33,-86,441,-1395,-1769,-486
231,-25,-61,421,-1186,-1531,-506
232,33,-72,404,-537,-1525,-369
233,50,-84,357,392,-1802,-183
234,52,-92,340,1064,-2042,-49
235,63,-90,287,1260,-1952,-11
236,56,-95,247,1119,-1665,-54
237,78,-93,231,810,-1275,-131
238,110,-76,215,476,-884,-234
239,103,-52,213,156,-515,-359
240,100,-39,205,-174,-136,-437
241,98,-16,214,-471,282,-400
242,114,-3,229,-541,604,-293
243,112,-17,234,-305,766,-168
244,104,0,245,15,774,-4
245,97,-43,261,291,780,100
246,77,-69,250,490,856,127
247,66,-49,233,537,1012,88
248,30,-24,246,408,1393,8
249,4,-35,247,138,1895,30
250,-33,-64,286,-110,2311,112
251,-54,-75,321,-385,2669,149
252,-46,-86,385,-526,2991,166
253,-90,-93,429,-405,3092,143
254,-123,-60,481,-106,3126,145
255,-161,-47,517,334,3173,176
256,-202,-65,558,787,3145,188
257,-212,-98,592,1013,3134,143
258,-210,-101,625,822,3270,32
259,-237,-92,651,412,3555,-105
260,-268,-54,703,68,3825,-127
261,-298,-26,813,82,4130,-6
262,-349,-18,949,260,4292,49
263,-417,-14,1096,517,4337,24
264,-440,22,1238,947,4231,8
265,-478,36,1380,1599,3878,-43
266,-519,32,1517,2117,3333,-121
267,-533,80,1611,2351,2880,-218
268,-531,137,1710,2228,2778,-236
269,-503,193,1848,1898,2936,-140
270,-511,220,2003,1517,2995,74
271,-542,227,2048,1322,2897,260
272,-569,193,2048,1234,2589,289
273,-560,253,2048,1176,1952,18
274,-575,296,2048,1119,1098,-289
275,-588,325,2048,795,239,-427
276,-596,318,2048,250,-497,-388
277,-599,291,2048,-176,-1085,-267
278,-594,235,2048,-496,-1480,-107
279,-592,220,2048,-830,-1699,-49
280,-575,190,2048,-1129,-1824,-39
281,-553,152,2048,-1256,-1980,4
282,-558,134,1940,-1237,-2208,22
283,-554,113,1893,-1022,-2525,-13
284,-557,104,1834,-787,-2988,-74
285,-501,102,1719,-719,-3486,-185
286,-454,103,1594,-791,-3993,-320
287,-419,92,1429,-910,-4380,-427
288,-378,49,1292,-1155,-4595,-537
289,-319,33,1150,-1488,-4656,-763
290,-318,-22,1027,-1627,-4644,-1009
291,-308,-38,883,-1778,-4517,-1248
292,-326,-55,764,-1979,-4341,-1422
293,-308,-57,674,-1977,-4103,-1408
294,-275,-52,594,-1942,-3792,-1197
295,-223,-87,519,-1875,-3521,-959
296,-194,-135,527,-1906,-3511,-1021
297,-181,-149,431,-1981,-3640,-1451
298,-148,-124,300,-1975,-3736,-1752
299,-127,-100,172,-1744,-3613,-1824
300,-72,-56,105,-1440,-3218,-1660
301,-15,-40,25,-1280,-2656,-1431
302,60,-9,2,-1256,-2044,-1166
303,53,-7,-6,-1354,-1501,-1072
304,53,28,-22,-1352,-1017,-752
305,85,38,-7,-946,-626,-244
306,116,-13,57,88,-542,164
307,110,-40,71,949,-792,260
308,137,-54,55,1185,-931,198
309,119,-101,72,742,-853,-72
310,87,-109,-2,99,-562,-347
311,76,-57,-21,-473,-36,-523
312,100,-33,-23,-856,542,-482
313,102,-7,4,-862,1108,-244
314,108,-2,45,-524,1579,-21
315,72,-58,98,8,1964,131
316,55,-71,206,539,2134,301
317,43,-102,281,961,2091,330
318,18,-123,271,1238,2124,297
319,-47,-94,268,1345,2596,272
320,-73,-97,350,1510,3229,260
321,-73,-82,429,1508,3872,301
322,-143,-60,558,1531,4462,289
323,-182,-96,800,1734,4807,305
324,-197,-56,986,1845,4729,299
325,-253,-64,1088,2002,4206,291
326,-392,-114,1222,1855,3643,387
327,-362,-140,1263,1301,3143,295
328,-352,-161,1234,670,2899,-4
329,-395,-160,1189,263,2800,-248
330,-402,-123,1185,-102,3048,-363
331,-381,-90,1240,-360,3587,-439
332,-339,-75,1368,-479,3923,-511
333,-313,-38,1486,-422,3903,-541
334,-261,32,1569,230,3354,-467
335,-303,1,1656,1324,2430,-396
336,-375,-9,1732,2076,1688,-416
337,-377,37,1784,2349,1327,-531
338,-433,106,1848,2176,1262,-625
339,-400,151,1953,1873,1479,-502
340,-380,146,2048,1410,1688,-281
341,-417,161,2048,853,1663,-179
342,-457,177,2048,428,1507,-86
343,-480,183,2048,262,1096,39
344,-486,189,2048,326,442,235
345,-478,147,2048,260,-365,455
346,-531,102,2048,15,-1210,508
347,-567,69,2048,-227,-1859,451
348,-546,61,1968,-565,-2148,414
349,-504,63,1863,-877,-2216,405
350,-483,39,1750,-1063,-2302,418
351,-490,11,1660,-1149,-2478,455
352,-492,-15,1622,-1078,-2736,405
353,-481,-21,1568,-953,-3044,323
354,-432,-42,1498,-954,-3429,229
355,-414,-56,1386,-1186,-3820,190
356,-392,-46,1265,-1487,-4109,188
357,-392,-55,1148,-1700,-4201,145
358,-374,-101,1013,-1700,-4220,158
359,-315,-103,913,-1569,-4193,176
360,-268,-159,771,-1434,-4118,114
361,-251,-161,677,-1329,-4083,37
362,-234,-152,593,-1270,-3958,-19
363,-196,-163,486,-1155,-3738,-45
364,-129,-168,426,-1008,-3597,-95
365,-119,-169,362,-920,-3513,-215
366,-84,-142,309,-885,-3458,-342
367,-48,-135,208,-825,-3390,-470
368,-18,-146,109,-702,-3263,-580
369,1,-137,83,-536,-3001,-677
370,13,-150,0,-383,-2593,-771
371,53,-112,-21,-213,-2142,-916
372,108,-77,-21,-178,-1689,-1080
373,130,-51,-31,-196,-1365,-1207
374,162,5,-40,-178,-1140,-1281
375,168,11,-39,-223,-894,-1293
376,150,52,-10,-274,-632,-1207
377,153,61,3,-245,-345,-1045
378,146,66,17,-71,-70,-781
379,124,20,53,298,534,-281
380,128,71,50,171,198,-506
381,138,-32,73,312,917,-164
382,140,-57,128,207,1208,-252
383,117,-23,188,91,1483,-459
384,75,21,231,64,1735,-611
385,49,44,282,193,1977,-584
386,43,22,317,464,2223,-408
387,39,1,382,621,2415,-207
388,27,-20,449,787,2571,-119
389,0,-37,488,873,2682,-111
390,-54,-51,585,765,2829,-158
391,-107,-58,638,582,2995,-250
392,-151,-74,685,343,3184,-326
393,-161,-65,767,156,3317,-416
394,-179,-25,828,88,3452,-576
395,-187,5,912,132,3678,-679
396,-221,-51,922,35,3954,-617
397,-258,-66,998,54,4063,-484
398,-305,-63,1065,355,4188,-494
399,-374,-86,1200,613,4526,-478
400,-350,-46,1341,580,4426,-392
401,-363,-32,1401,439,4116,-267
402,-352,-40,1454,267,3757,-80
403,-368,-51,1516,142,3530,-15
404,-417,-70,1590,84,3292,-43
405,-417,-47,1680,179,3069,-107
406,-414,-70,1800,636,2956,-15
407,-417,-44,1727,404,3012,-160
408,-447,-120,1894,906,2899,157
409,-489,-124,2048,1203,2766,141
410,-509,-126,2048,1296,2489,-56
411,-491,-86,2048,1103,1973,-271
412,-458,-38,2048,839,1341,-371
413,-491,2,2048,695,635,-351
414,-498,14,2048,504,10,-193
415,-480,21,2048,203,-400,-74
416,-475,-26,2048,-270,-683,4
417,-477,-51,2021,-698,-958,45
418,-499,-85,1958,-832,-1251,75
419,-506,-114,1878,-627,-1640,75
420,-517,-144,1805,-198,-2140,26
421,-518,-141,1737,199,-2624,-64
422,-499,-134,1663,343,-2949,-207
423,-494,-123,1513,181,-3101,-291
424,-423,-109,1342,-287,-3226,-232
425,-459,-124,1429,-84,-3199,-256
426,-394,-121,1280,-463,-3253,-287
427,-380,-121,1193,-444,-3314,-379
428,-364,-142,1131,-225,-3406,-467
429,-320,-154,1064,89,-3552,-550
430,-301,-134,1008,193,-3718,-642
431,-289,-125,928,105,-3872,-713
432,-266,-118,842,-108,-3986,-724
433,-231,-102,732,-362,-3964,-765
434,-213,-71,638,-614,-3824,-826
435,-166,-38,560,-748,-3611,-857
436,-130,-45,462,-655,-3437,-892
437,-99,-29,394,-549,-3339,-906
438,-71,-23,342,-485,-3253,-912
439,-62,-11,287,-504,-3138,-912
440,-29,14,225,-592,-3011,-925
441,-1,-6,144,-582,-2857,-894
442,30,23,76,-557,-2599,-787
443,82,33,25,-653,-2115,-761
444,120,64,28,-842,-1478,-761
445,120,81,47,-912,-911,-793
446,90,111,62,-860,-517,-744
447,91,116,77,-536,-286,-603
448,108,91,107,-243,-218,-463
449,116,110,84,-221,-193,-318
450,109,113,64,-360,-62,-172
451,89,78,21,-383,169,43
452,75,42,29,-276,477,176
453,79,0,31,-227,948,227
454,83,-36,57,-231,1460,260
455,73,-69,109,-168,1874,231
456,49,-84,180,33,2176,119
457,8,-89,289,316,2432,-90
458,-35,-96,370,714,2549,-240
459,-83,-63,475,1093,2557,-281
460,-114,-32,531,1279,2665,-248
461,-142,14,601,1259,2844,-117
462,-142,-20,635,1111,3042,137
463,-172,-55,673,896,3268,399
464,-216,-102,711,611,3514,502
465,-225,-80,814,449,3696,403
466,-275,-171,920,271,3786,178
467,-307,-190,1040,-14,3643,10
468,-285,-179,1126,-364,3405,-218
469,-288,-126,1136,-571,3192,-379
470,-280,-101,1144,-690,3087,-334
471,-313,-145,1158,-817,3284,-261
472,-380,-143,1242,-948,3635,-271
473,-397,-105,1385,-922,4020,-340
474,-423,-121,1561,-575,4272,-410
475,-444,-109,1737,130,3983,-465
476,-467,-108,1906,859,3364,-474
477,-478,-112,2009,1093,2770,-396
478,-471,-73,2048,709,2298,-367
479,-424,-18,2048,82,1956,-402
480,-420,9,2048,-473,1708,-388
481,-410,1,2048,-754,1622,-285
482,-445,-35,2048,-768,1430,-164
483,-446,-51,2048,-584,969,-119
484,-484,-81,2048,-290,440,-74
485,-521,-148,2048,-98,-68,-66
486,-506,-178,2048,-213,-650,-138
487,-517,-185,2048,-497,-1232,-240
488,-509,-165,1995,-623,-1757,-228
489,-504,-170,1877,-616,-2122,-140
490,-475,-199,1771,-545,-2318,-47
491,-459,-211,1683,-362,-2486,4
492,-437,-203,1596,-98,-2730,-33
493,-424,-224,1492,171,-2982,-93
494,-407,-253,1418,433,-3234,-140
495,-376,-236,1335,535,-3542,-250
496,-344,-206,1247,523,-3818,-343
497,-319,-173,1129,453,-3968,-390
498,-300,-169,1027,361,-3956,-363
499,-272,-159,948,253,-3861,-297
500,-230,-137,859,232,-3790,-269
501,-179,-135,781,335,-3671,-275
502,-169,-139,710,375,-3523,-308
503,-140,-123,649,492,-3339,-338
504,-134,-119,598,662,-3197,-412
505,-115,-124,557,750,-3120,-445
506,-103,-104,511,628,-2984,-496
507,-87,-72,464,459,-2777,-568
508,-61,-57,417,380,-2585,-529
509,-52,-51,367,238,-2382,-416
510,-40,-40,325,148,-2152,-302
511,24,28,241,312,-1884,-107
512,10,-2,305,220,-1997,-209
513,51,26,188,402,-1742,61
514,50,8,157,408,-1529,117
515,45,10,95,248,-1224,94
516,57,16,85,-14,-935,88
517,51,34,30,-278,-601,59
518,41,39,7,-403,-175,71
519,35,47,14,-498,305,160
520,45,64,15,-586,717,252
521,50,73,35,-465,1005,352
522,43,54,52,-293,1223,485
523,68,52,63,-219,1346,516
524,53,57,70,-315,1536,502
525,36,49,76,-413,1807,567
526,8,31,93,-483,2188,682
527,-42,4,142,-457,2598,737
528,-74,-19,182,-366,3048,741
529,-121,-84,268,-241,3450,758
530,-171,-154,383,-67,3704,705
531,-236,-189,479,76,3829,565
532,-272,-177,645,56,3880,332
533,-290,-160,721,-18,3944,186
534,-303,-140,808,3,3889,254
535,-305,-145,893,97,3792,422
536,-341,-153,955,175,3755,494
537,-364,-187,1037,203,3809,475
538,-374,-150,1168,189,3897,395
539,-384,-157,1281,162,4044,252
540,-440,-153,1427,318,4132,201
541,-435,-127,1570,644,4071,123
542,-485,-124,1757,755,3897,55
543,-479,-117,1942,550,3710,39
544,-448,-111,2048,-14,3467,53
545,-487,-102,2048,-666,3190,80
546,-526,-124,2048,-918,2776,94
547,-575,-139,2048,-862,2210,59
548,-586,-117,2048,-489,1514,26
549,-527,-121,2048,-96,657,35
550,-518,-130,2048,-125,-140,80
551,-525,-132,2048,-268,-751,119
552,-518,-141,2048,-403,-1085,112
553,-495,-141,2027,-563,-1240,108
554,-480,-167,1929,-702,-1355,65
555,-478,-162,1849,-557,-1525,67
556,-488,-199,1778,-290,-1630,88
557,-495,-219,1732,21,-1767,20
558,-477,-209,1706,359,-2122,-111
559,-448,-202,1633,662,-2652,-209
560,-458,-181,1550,724,-3122,-207
561,-439,-158,1458,593,-3370,-170
562,-438,-135,1344,419,-3490,-181
563,-417,-150,1228,265,-3433,-166
564,-358,-144,1134,351,-3368,-144
565,-307,-131,1055,546,-3322,-127
566,-283,-134,1000,634,-3286,-31
567,-266,-119,970,605,-3251,-8
568,-287,-128,906,560,-3243,-95
569,-282,-116,858,462,-3294,-123
570,-266,-105,782,302,-3234,-156
571,-270,-103,693,179,-3093,-201
572,-228,-96,615,-12,-2847,-168
573,-182,-80,601,-215,-2589,-175
574,-155,-54,555,-124,-2476,-166
575,-129,-31,535,343,-2521,-54
576,-93,-40,499,890,-2618,73
577,-63,-37,481,1193,-2642,92
578,-53,-35,452,1068,-2583,123
579,-46,-10,414,671,-2460,139
580,-37,-9,350,285,-2265,137
581,-8,7,279,-57,-2011,145
582,30,20,237,-319,-1714,143
583,47,27,169,-475,-1384,114
584,45,29,128,-467,-1085,129
585,40,20,88,-356,-816,200
586,26,0,80,-249,-634,198
587,36,-5,56,-157,-562,145
588,52,20,16,-153,-445,98
589,53,17,-10,-249,-191,114
590,70,8,-36,-374,194,123
591,60,-3,-52,-483,674,88
592,49,1,-10,-561,1260,67
593,66,14,59,-598,1817,108
594,53,35,103,-567,2200,166
595,25,60,173,-307,2446,266
596,-18,30,222,124,2563,448
597,-43,3,305,599,2585,598
598,-90,-12,355,947,2667,557
599,-114,-13,420,949,2899,512
600,-150,-25,461,574,3268,555
601,-188,-62,538,107,3673,643
602,-209,-91,620,-385,4071,742
603,-268,-102,722,-713,4374,762
604,-350,-114,851,-473,4467,742
605,-369,-130,1013,152,4387,729
606,-362,-145,1125,638,4124,662
607,-375,-171,1232,841,3782,635
608,-426,-178,1302,706,3536,575
609,-478,-169,1372,456,3534,418
610,-448,-124,1462,380,3758,248
611,-424,-73,1602,472,3921,172
612,-455,-28,1747,642,3880,250
613,-509,-2,1916,835,3614,297
614,-543,13,2048,956,3126,272
615,-533,53,2048,886,2465,168
616,-514,72,2048,609,1620,117
617,-520,62,2048,259,934,215
618,-543,28,2048,-42,585,371
619,-493,0,2015,-237,440,444
620,-478,-6,1977,-299,354,364
621,-492,-5,1964,-305,288,252
622,-506,-12,1986,-208,128,196
623,-484,1,1991,15,-259,112
624,-491,21,1989,271,-798,67
625,-476,34,1926,474,-1347,100
626,-474,58,1887,501,-1851,157
627,-486,71,1801,330,-2247,285
628,-485,44,1698,-1,-2515,450
629,-451,11,1561,-305,-2667,537
630,-441,-12,1463,-559,-2769,500
631,-433,-25,1388,-805,-2861,453
632,-414,-28,1295,-952,-2923,416
633,-395,-38,1207,-688,-3005,399
634,-349,-60,1148,-196,-3122,391
635,-317,-57,1087,68,-3165,362
636,-322,-57,985,99,-3177,319
637,-309,-57,948,-2,-3111,325
638,-279,-60,878,-163,-2972,358
639,-244,-42,827,-348,-2829,371
640,-239,-10,784,-495,-2714,414
641,-200,6,701,-444,-2638,543
642,-156,-12,653,-170,-2656,735
643,-153,-29,610,81,-2683,862
644,-148,-44,560,109,-2617,889
645,-143,-62,528,-47,-2509,830
646,-111,-71,496,-297,-2376,686
647,-100,-44,444,-565,-2251,559
648,-66,-12,370,-680,-2064,594
649,-12,6,319,-555,-1853,694
650,24,9,282,-147,-1697,809
651,36,-1,237,363,-1611,907
652,44,1,226,619,-1497,981
653,23,-10,219,605,-1296,1016
654,7,-19,218,404,-1013,1004
655,5,-33,218,52,-695,918
656,-16,-57,211,-295,-454,785
657,-36,-44,184,-495,-335,619
658,-24,-25,149,-557,-238,477
659,-3,-15,128,-602,-97,399
660,-4,-18,69,-561,157,418
661,-6,-23,85,-510,483,514
662,-9,-52,108,-418,813,498
663,-8,-66,124,-344,1087,375
664,5,-57,181,-276,1294,207
665,21,-26,215,-200,1559,135
666,-2,-39,283,0,1880,139
667,-72,-47,370,351,2257,205
668,-120,-48,472,863,2637,295
669,-178,-71,640,1244,2872,391
670,-259,-108,766,1394,2911,453
671,-269,-137,904,1185,2844,385
672,-240,-94,915,736,2749,143
673,-231,-57,941,328,2723,16
674,-238,-31,966,132,2862,61
675,-249,-35,994,267,3098,129
676,-271,-55,1054,673,3397,176
677,-320,-93,1180,941,3753,192
678,-348,-114,1370,1123,3895,-50
679,-389,-61,1539,1236,3655,-435
680,-388,-2,1657,1228,3221,-724
681,-412,52,1734,1089,2917,-851
682,-386,110,1816,980,2651,-765
683,-357,133,1865,962,2417,-533
684,-344,124,1926,962,2231,-353
685,-363,132,1951,949,2028,-293
686,-380,100,2029,880,1823,-322
687,-418,98,2048,687,1563,-422
688,-438,142,2048,433,1196,-580
689,-454,188,2048,169,641,-607
690,-436,196,2048,201,67,-455
691,-425,183,2048,335,-445,-248
692,-436,169,1999,267,-747,-70
693,-418,146,1954,50,-968,166
694,-435,135,1880,-223,-1193,289
695,-442,121,1798,-442,-1353,395
696,-443,84,1777,-483,-1546,430
697,-467,69,1718,-381,-1880,403
698,-476,41,1668,-375,-2279,332
699,-476,20,1581,-426,-2624,213
700,-432,37,1487,-442,-2904,133
701,-394,37,1388,-461,-3095,151
702,-374,29,1286,-514,-3195,190
703,-360,23,1189,-625,-3218,254
704,-340,1,1081,-782,-3152,289
705,-306,6,981,-834,-3048,377
706,-275,2,916,-807,-2945,498
707,-276,-21,851,-670,-2884,610
708,-283,-60,795,-456,-2908,635
709,-268,-86,769,-247,-3005,491
710,-249,-87,677,-124,-3097,215
711,-216,-57,629,-147,-3140,12
712,-164,-23,564,-250,-3083,-105
713,-128,10,525,-381,-2941,-162
714,-113,1,450,-465,-2773,-146
715,-36,58,354,-340,-2382,51
716,-85,26,398,-463,-2599,-56
717,10,53,324,-215,-2165,201
718,59,58,230,44,-1708,469
719,42,62,268,-94,-1949,364
720,61,65,210,181,-1493,596
721,54,65,174,281,-1288,692
722,45,48,154,257,-1087,731
723,61,42,146,142,-867,729
724,64,38,111,3,-628,670
725,80,10,66,-88,-318,655
726,92,15,62,-129,18,707
727,98,-17,39,-49,317,719
728,83,-32,47,80,589,688
729,70,-42,57,115,921,619
730,50,-27,93,179,1284,584
731,48,-34,126,390,1610,569
732,17,-55,196,730,1874,514
733,-19,-49,264,1107,2139,420
734,-38,-42,326,1355,2356,311
735,-81,-29,420,1404,2567,168
736,-118,-21,491,1259,2846,35
737,-161,4,567,939,3044,-45
738,-189,27,661,507,3171,18
739,-182,23,730,1,3225,180
740,-181,-13,755,-331,3159,291
741,-223,-26,782,-459,3059,291
742,-272,-50,784,-473,3130,217
743,-304,-66,835,-448,3239,147
744,-296,-72,881,-366,3378,43
745,-306,-58,958,-43,3356,-107
746,-314,-9,1048,619,3299,-222
747,-392,17,1195,1298,3223,-199
748,-416,43,1346,1679,3264,-201
749,-405,113,1522,1691,3313,-291
750,-409,193,1706,1515,3323,-529
751,-412,252,1862,1384,3190,-617
752,-416,299,2014,1369,2878,-574
753,-431,336,2048,1421,2397,-470
754,-449,341,2048,1257,1872,-388
755,-459,357,2048,597,1438,-209
756,-461,326,2048,-219,1098,-25
